Filename,Original,Translate
fiore_172.csv,Cortesemente da•tte sì ’l ne manda,"Mandalo via da te educatamente,"
fiore_172.csv,"E stea   il su’ fatto tuttora in bilanza,","e che il suo stato sia sempre incerto,"
fiore_172.csv,"Sì ch’egli abia paura, ed isperanza,",perché abbia paura e speranza
fiore_172.csv,Insin ch’e’ sia   del tutto a sua comanda.,finche' non sara' completamente al tuo comando.
fiore_172.csv,"E quand’e’ ti farà più pregheri[a],","E quando ti supplichera' ancora di piu',"
fiore_172.csv,Tu gli dirai tuttor che•ttu sie presta,ditegli sempre che siete pronti
fiore_172.csv,"A fargli tutta quanta cortesia,","per concedergli ogni sorta di cortesia,"
fiore_172.csv,E dì che ’l su’ amor forte ti male sta;,e digli che il suo amore ti fa soffrire terribilmente;
fiore_172.csv,"E così caccia la paura via,",per questo hai scacciato la sua paura.
fiore_172.csv,"Po’ dimora con lui, e fagli festa.",Allora restate con lui e dategli un caloroso benvenuto.
fiore_173.csv,"Gran festa gli farai, e grand’amore,",Lo accoglierai più calorosamente e con grande onore
fiore_173.csv,E dì come gli ti sè tutta data,"e dire che ti sei dato completamente a lui,"
fiore_173.csv,"Ma non per cosa, ch’e’ t’agia donata,","ma non per nulla che possa averti dato,"
fiore_173.csv,Se non per fino e per leal amore;,ma solo per amore nobile e fedele.
fiore_173.csv,"Che•ttu à’ rifiutato gran signore,","Di' che hai rifiutato un signore eminente,"
fiore_173.csv,Che ricca mente   t’avrebe [dona]ta,"che ti avrebbe dato molte ricchezze,"
fiore_173.csv,"“Ma credo che m’avete incantata,","Ma io credo che tu mi abbia stregato,"
fiore_173.csv,Per ched i’ son entrata   in quest’errore”.,per cui il motivo che I.C.A.R. è coinvolto in questo errore appassionato.
fiore_173.csv,"Allor sì ’l bascierai istrettamente,","Poi lo bacerai a lungo e forte,"
fiore_173.csv,Pregando ’l che•lla cosa sia sagreta,"pregandolo di mantenere il tuo amore segreto,"
fiore_173.csv,Sì che no ’l senta mai nessuna giente.,in modo che nessuno lo sappia mai.
fiore_173.csv,"A•cciò, ch’e’ vorrà fare, istarà’ cheta;","A tutto ciò che l'inferno vuole fare, lei è d'accordo silenziosamente,"
fiore_173.csv,Ma guarda che non fosse aconsentente,ma stai attento a non acconsentire
fiore_173.csv,"A nessun, se non se per la moneta.","a chiunque, ad eccezione dei soldi."
fiore_174.csv,Chi ’l su’ amico non pensa di pelare,"Chi non ha difficoltà a scuoiare il suo amico,"
fiore_174.csv,"Infin ch’egli agia penna in ala o in dosso,",finché ha le piume rimaste sulla sua ala o sulla sua schiena
fiore_174.csv,E che d’ogni’altro bene e’ sia sì scosso,o finché non sarà privato di ogni altro bene
fiore_174.csv,"Ched e’ non si ne possa mai   volare,","perché non possa più volare,"
fiore_174.csv,"Quella cotal dovria l’uon manegiare,",in questo modo lei dovrebbe gestire l'uomo:
fiore_174.csv,"Ché, quanto ch’ella costa più di grosso,",perché posso dire che più lei costa
fiore_174.csv,"Più fia tenuta cara, dirlo posso,","quanto più preziosa sarà custodita,"
fiore_174.csv,E più la vorrà que’ tuttor amare.,E piu' lui vorra' sempre amarla.
fiore_174.csv,Ché•ttu non pregi nulla cosa mai,Perche' non hai mai valori molto alti.
fiore_174.csv,"Se nonn-è quel, che•ttu n’avrà’   pagato:",eccetto quello per il quale hai pagato:
fiore_174.csv,"Se poco costa, poco il pregierai;","se costa poco, poco lo apprezzerete;"
fiore_174.csv,"E quel, che•tti sarà asai   costato,","e ciò che vi è costato molto,"
fiore_174.csv,"A l’avenante caro il ti terrai,","in confronto lo terrete caro,"
fiore_174.csv,Con tutto n’agie tu ben mal mercato.,anche se si può fare un affare davvero cattivo.
fiore_175.csv,"E al pelar convien aver maniera,","E nel processo di scuoiatura si deve avere un certo stile,"
fiore_175.csv,"Sì che l’uomo aveder non si ’n potesse,",in modo che non possa essere evidente
fiore_175.csv,"Che tutto in pruova l’uon gli le faciesse,",che tutto viene fatto come una sorta di gioco:
fiore_175.csv,Forse ch’e’ volgieria la sua bandiera.,Forse avrebbe cambiato idea.
fiore_175.csv,"Ma faccia sì, la madre, o cianberiera,","Ma la madre o la cameriera,"
fiore_175.csv,"Od altri, in cui fidar ben si potesse,","o qualcun altro di cui possa fidarsi,"
fiore_175.csv,Che ciascuna di lor sì gli chiedesse,Lasciate che qualcuno di loro glielo chieda.
fiore_175.csv,"Paternostri, o coregia, od amoniera.",per rosari o una cintura o una borsa.
fiore_175.csv,"Ancor la cameriera   dica: “Sire,","Inoltre, la cameriera dica:"
fiore_175.csv,"A questa donna una roba bisogna,","Questa signora ha bisogno di un vestito,"
fiore_175.csv,Ma sì vi teme che no ’l v’osa dire.,ma ti teme così tanto che non osa chiedertelo.
fiore_175.csv,"Gran[de] danno l’à già fatto vergognia,","La sua vergognosa riluttanza le ha già causato molti danni,"
fiore_175.csv,Ma vo’ sì non ’l dovreste sofferire:,ma non dovresti permetterlo;
fiore_175.csv,Nonn-à dove le carni sue ripognia”.,non ha nulla per coprire il suo corpo
fiore_176.csv,Ancor gli dica   un’altra de l’ostello:,"Inoltre, un'altra donna di casa gli dica:"
fiore_176.csv,“Se madonna volesse far follagio,Se la mia signora volesse commettere un atto di follia
fiore_176.csv,"Con un belissim’uon di gran paragio,","con un bell'uomo di buona stirpe,"
fiore_176.csv,"Il fatto suo sarebe ben e bello,","la sua situazione sarebbe a posto e dandy,"
fiore_176.csv,E sì sarebe donna d’un castello;,e così sarebbe stata la signora di un castello;
fiore_176.csv,"Ma ’nverso voi à sì leal coragio,",ma verso di te ha un cuore così fedele
fiore_176.csv,Ch’ella non prenderebe nul vantagio,"che non avrebbe preso alcun profitto personale,"
fiore_176.csv,Di che doman vo’ foste su’ ribello”.,a causa della quale tu saresti suo nemico domani.
fiore_176.csv,"Allor la donna, come ch’e’ le piaccia","Allora lasci che la signora, anche se potrebbe piacerle"
fiore_176.csv,"Udir quelle parole, sì lor dica","per ascoltare quelle parole, dire loro"
fiore_176.csv,E comandi che ciascuna si taccia;,e ordina a ciascuno di stare in silenzio;
fiore_176.csv,"E puote dir: “Se Dio mi benedica,","Lei può dire: Dio mi benedica,"
fiore_176.csv,"Tropp’ò del su’, quand’i’ l’ò tra•lle braccia”;",Ho gia' cosi' tanto di lui quando l'ho tra le mie braccia.
fiore_176.csv,E faccia   gli sott’al mantel la fica.,e lasci che gli dia il dito sotto il suo mantello.
fiore_177.csv,E se•lla donna punto s’avedesse,E se la signora ne fosse a conoscenza...
fiore_177.csv,"Che quel dolente fosse ravisato,",che quel triste idiota aveva capito
fiore_177.csv,"Ch’e’ troppo larga mente l’à donato,",che le aveva dato troppo generosamente
fiore_177.csv,"E ch’e’ di sua follia si ripentesse,","per pentirsi della sua stoltezza,"
fiore_177.csv,Allora in presto domandar dovesse,allora dovrebbe chiedergli di prestarle dei soldi.
fiore_177.csv,E dir di renderglile a dì nomato;,e dice che lo ripagherà in un giorno specifico;
fiore_177.csv,Ma egli è ben in mia lezion vietato,"ma nei miei insegnamenti questo è proibito,"
fiore_177.csv,Ched ella mai nessun non ne rendesse.,Perche' non dovrebbe mai restituire nulla a nessuno.
fiore_177.csv,E quando un altro vien gli faccia segnio,"E quando un altro uomo viene da lei, gli dia un segno"
fiore_177.csv,"Ched ella sia crudelmente cruciata,","che è crudelmente tormentata,"
fiore_177.csv,E dica che•lla roba sua sia ’n pegnio:,e lasciate che dica che il suo vestito è in hock:
fiore_177.csv,"“Molto mi duole, c’uon crede ch’i’ si’ agiata”.",Mi addolora molto che la gente pensi che io sia così ricco
fiore_177.csv,"E que’ procaccierà danari, o pegnio,","E quello le dara' i soldi o la pedina,"
fiore_177.csv,Sì che la roba sua fie dispegniata.,in modo che il suo vestito può essere restituito a lei.
fiore_178.csv,"E se ’l Diavolo l’avesse fatto sagio,","E se, per caso, il diavolo l'avesse reso saggio,"
fiore_178.csv,E che•lla donna vegia ch’à dottanza,e se la signora vede che ha paura
fiore_178.csv,"Di non volerle far questa prestanza,","per farle questo prestito,"
fiore_178.csv,Imantenente sì gli mandi un gaggio:,Lasciate che gli mandi subito un pegno:
fiore_178.csv,"La roba, ch’ella avrà più d’avantaggio,",il miglior vestito che abbia.
fiore_178.csv,E dica che•lla tenga in rimenbranza,Dovrebbe dirgli di tenerla come pegno.
fiore_178.csv,"De’ suo’ danari, e non faccia mostranza","per i suoi soldi, e lei non dovrebbe lasciare che sia noto"
fiore_178.csv,"Ched e’ le paia noia, né oltragio.",che questo atto sembra disturbarla o offenderla.
fiore_178.csv,"E poi atenderà alcuna festa,","E poi lei aspettera' qualche vacanza,"
fiore_178.csv,"Pasqua, o Kalendi Magio,   o Pentecosta,","Pasqua o i calandi di maggio o di Pentecoste,"
fiore_178.csv,"E sia intorno a•llui, sanza far resta,","e lasciarla stare intorno a lui tutto il tempo,"
fiore_178.csv,Diciendo che giamai a la sua costa,dicendo che non dormirà mai
fiore_178.csv,"Non dormirà, se que’ no glele presta","al suo fianco, se non le presta i soldi."
fiore_178.csv,La roba: in questa guisa sì glel’osta.,"In questo modo, lei sicuramente prendere il vestito da lui."
fiore_179.csv,E s’alcun altro nonn-à che donare,"E se c'è qualcuno che non ha nulla da dare,"
fiore_179.csv,"Ma vorràssi passar   per saramenta,","ma vorrà farla franca solo con un pegno,"
fiore_179.csv,"E dirà che•lla ’ndoman più di trenta,",dirà che il giorno dopo
fiore_179.csv,"O livre, o soldi, le dovrà recare,",l'inferno la porta più di trenta o
fiore_179.csv,"Le saramenta   lor non dé pregiare,","Non deve apprezzare i loro impegni,"
fiore_179.csv,Chéd e’ non n’è nesun che non ti menta;,perché non vi mente nessuno che non vi mente;
fiore_179.csv,"E dicie l’un a l’altro: “La giomenta,","uno dice ad un altro: ""La prostituta,"
fiore_179.csv,"Che•ttu ti sai, mi credette ingannare;","che tu conosci, pensava di potermi ingannare;"
fiore_179.csv,"Ingannar   mi credette, i’ l’ò ’ngannata”.","Pensava di potermi ingannare, ma io l'ho ingannata!"
fiore_179.csv,Perché già femina non dee servire,Per questo motivo nessuna donna deve dare se stessa a nessuno
fiore_179.csv,Insin che’ella non è prima pagata:,a meno che non sia prima pagata;
fiore_179.csv,"Ché, quando à fatto, e’ si pensa fugire,","perché quando l'ha fatto, ha intenzione di scappare,"
fiore_179.csv,Ed ella si riman ivi scornata.,ma rimane lì disprezzata.
fiore_179.csv,Per molte volte fui a quel martire.,Molte volte mi sono trovato in quello stato terribile.
fiore_180.csv,"Sì dé la donna, s’ell’è ben sentita,","E se lei è saggia, la signora,"
fiore_180.csv,"Quando riciever dovrà quell’amante,","quando riceve quell'amante,"
fiore_180.csv,"Mostralli di paura gran senbiante,",deve mostrargli che lei ha paura
fiore_180.csv,"E ch’ella dotta troppo eser udita,","e che teme molto di essere ascoltata,"
fiore_180.csv,E che si mette a rischio de la vita.,e che mette in pericolo la sua vita.
fiore_180.csv,"Allor dé esser tutta tremolante,",Allora deve tremare dappertutto.
fiore_180.csv,"Dir ch’ivi non puot’eser dimorante,",e dire che non può rimanere in quel luogo:
fiore_180.csv,"Poi stea, che•llor gioia sia conpita.",che rimanga finché la loro gioia non sarà completa.
fiore_180.csv,Ancor convien ched ella si’ acorta,"Inoltre, deve stare attenta."
fiore_180.csv,"Di far, ch’e’ v’entri per qualche spiraglio,","per far entrare il suo amante attraverso un passaggio segreto,"
fiore_180.csv,Ben potess’egli entrarvi per la porta:,anche se poteva entrare dalla porta;
fiore_180.csv,"Ché tutte cose, c’uom à con trav[a]gli[o],",per tutte le cose ottenute attraverso il duro lavoro
fiore_180.csv,"Par c’uon le pregi più, e le diporta.",sembra essere più altamente apprezzato e ispirare fiducia.
fiore_180.csv,"Quel, che non costa, l’uon non pregia un aglio.",Ciò che costa nulla non vale nulla.
fiore_181.csv,"E quand’ella serà rasicurata,","E non appena sarà stata rassicurata,"
fiore_181.csv,"Tantosto sì gli dé corere indosso,",deve correre subito da lui
fiore_181.csv,"E dir: “Lassa tapina, be•mi posso","e dire: Mi misericordioso, posso certamente"
fiore_181.csv,"Chiamar dolend’, e sì son arivata,","Mi chiamo sfortunato, se sono arrivato al punto"
fiore_181.csv,"Ched i’ sì amo, e sì non son amata!","dove amo, ma non sono amato in cambio!"
fiore_181.csv,"Molt’ò lo ’ntendimento rud’, e grosso,","Il mio ragionamento diventa molto aspro e noioso,"
fiore_181.csv,Quando il me’ core s’è sì forte ismosso,quando il mio cuore è così potentemente commosso
fiore_181.csv,D’esser di voi così inamorata”.,dal mio grande amore per voi.
fiore_181.csv,"E po’ sì gli rimuova quistione,",Allora dovrebbe ricominciare a lamentarsi ancora una volta.
fiore_181.csv,"E dica: “La lontana dimoranza,","Dicendo: ""Il tuo lungo stare lontano da me"""
fiore_181.csv,"C’avete fatta, nonn-è san’ cagione.",non è senza ragione.
fiore_181.csv,"Ben so che voi avete un’altr’amanza,","So bene che hai un altro amante,"
fiore_181.csv,"La qual tenete in camera, o ’n pregione”.",che tenete nella vostra camera da letto o in qualche luogo segreto.
fiore_181.csv,Sì mosterà d’averne gran pesanza.,"E così, lei mostrerà il suo grande dolore su di esso."
fiore_182.csv,"Quando ’l cattivo, ch’è, •ssarà ’nchacato,","Quando questo miserabile uomo e' rimasto sorridente,"
fiore_182.csv,"La chui pensea non serà veracie,",non starà pensando bene;
fiore_182.csv,Si crederà che ’l fatto su’ ti piacie,l'inferno pensa che ti piace tutto di lui
fiore_182.csv,"Tanto, c’ogni’altro n’ài abandonato,",tanto che hai rifiutato ogni altro uomo
fiore_182.csv,"E che ’l tu’ cuor gli s’è tretutto dato,",e che il tuo cuore gli è stato completamente donato;
fiore_182.csv,"Né non si guarderà de la fallacie,",e non proteggerà le vie menzognere
fiore_182.csv,"In che la volpe si riposa, e giacie,","della volpe che riposa e giace in attesa,"
fiore_182.csv,Insin ch’e’ non serà ben corredato.,fino a quando non sia stato adeguatamente maltrattato.
fiore_182.csv,"Ché molt’è folle que’, che cred’avere",Perche' molto sciocco e' l'uomo che pensa di poter avere
fiore_182.csv,"Nessuna femina, che•ssia sua propia,","ogni donna per essere sua, e la sua sola,"
fiore_182.csv,"Per don, ched e’ faciesse, di su’ avere.",a causa dei doni che le ha dato con la sua ricchezza.
fiore_182.csv,"Que’ che•lla vuol, la chegia ’nn-Atiopia,","Chi vuole una donna simile, la cerchi in Etiopia,"
fiore_182.csv,"Ché qua no•lla pott’io ancor vedere,","perché non ne ho ancora visto uno qui,"
fiore_182.csv,"E, s’ella ci è, si porta l’aritropia.","e se lei si trova qui, allora deve portare l'eliotropo."
fiore_183.csv,"S’a l’altra parte elle son franche nate,","D'altra parte, le donne nascono libere:"
fiore_183.csv,"La Legie sì•lle trâ di lor francheza,","la legge toglie loro il loro libero stato,"
fiore_183.csv,Dove Natura per sua nobileza,dove la natura attraverso la sua generosità
fiore_183.csv,"Le mise, quando prima fur criate.",metteteli non appena sono stati creati.
fiore_183.csv,"Or l’à la Legie sì condizionate,",Ora la legge li ha così legati
fiore_183.csv,"Ed àlle messe a sì gran distreza,",e metterli in una tale angoscia
fiore_183.csv,"Che ciascheduna volontier s’adreza,",che tutti si sforzano volentieri
fiore_183.csv,Come tornar potesse a franchitate.,per tornare a questo stato di libertà.
fiore_183.csv,Vedi l’ucciel del bosco quand’è ’n gabia:,"Vedete come l'uccello selvatico, quando si rinchiude in una gabbia,"
fiore_183.csv,"E’ chanterà di cuor, ciò vi fi’ aviso,",canterà con tutto il suo cuore questo sarà chiaro a voi
fiore_183.csv,"Ma no gli piacie vivanda, ch’egli abia;",ma non gli piace il cibo che ha;
fiore_183.csv,Ché Natur’ a francheza   l’à sì miso,per la natura ha instillato tale libertà in esso
fiore_183.csv,"Che giorno e notte de l’uscirne arrabia,","quel giorno e quella notte cerca febbrilmente di fuggire,"
fiore_183.csv,"Nonn-avrà tanto miglio, o grano, o riso.",anche se ha abbastanza miglio o frumento o riso.
fiore_184.csv,"E se quell’uon desdir non si degniasse,","E se quell'uomo non si degnasse di negare il fatto,"
fiore_184.csv,"Anzi dirà, per farla più crucciosa,","e invece dirà, per farla arrabbiare,"
fiore_184.csv,"Ch’e’•nn’à un’altra, ch’è•ssì amorosa",che ha un'altra donna che si innamora così tanto
fiore_184.csv,"Di lui, che per null’altro no ’l canbiasse,","con lui che non lo avrebbe scambiato con nessun altro,"
fiore_184.csv,Guardisi quella che non si crucciasse.,allora quella donna dovrebbe evitare di arrabbiarsi.
fiore_184.csv,Con tutto ciò se ne mostri dogliosa,"Nonostante questo, dovrebbe fingere tristezza"
fiore_184.csv,"Di fuor, ma dentr’al cuor ne sia gioiosa:","all'esterno, ma nel suo cuore dovrebbe rallegrarsi;"
fiore_184.csv,"Ancora più, s[ed] egli s’anegasse.",dovrebbe rallegrarsi ancora di più se dovesse negarlo;
fiore_184.csv,E dicagli che già quella vendetta,"e lei dovrebbe dirgli che, in verità, la vendetta"
fiore_184.csv,"Non sarà fatta, se non sol per lei,","sarà presa solo da lei,"
fiore_184.csv,Sì ch’ella il pagherà di quella detta.,in modo che lei lo ripagherà per quel debito.
fiore_184.csv,Allor da•llui sì mi dipartirei;,Poi me ne andrei da lui.
fiore_184.csv,"Di far amico mosterè’   gran fretta,","Sarei veloce a trovarmi un altro amante,"
fiore_184.csv,Sì ch’io in quella anghoscia il lascierei.,in modo che lo lasciassi in quello stato doloroso.
fiore_185.csv,S’avessi messo termine a un’ora,Se hai preso appuntamenti per la stessa ora
fiore_185.csv,"A due, c’avresti fatto gran follia,",con due uomini e in questo si sono stati molto sciocchi
fiore_185.csv,"E l’un conteco in camera sia,","Supponiamo che uno di loro sia con te in camera da letto,"
fiore_185.csv,"E l’altro viene apresso san’ dimora,","e l'altro arriva subito dopo,"
fiore_185.csv,Al di dietro dirai ch’egl’è ancora,a questo secondo dirai che
fiore_185.csv,"El signior suo lassù, ch’e’ non poria","Suo marito e' ancora di sopra, e che non dovrebbe..."
fiore_185.csv,"Far dimoranza, ma tost’una fia:","essere lì troppo a lungo, ma si verifica uno dei seguenti:"
fiore_185.csv,"“Il fante, o voi, tornate a poca d’ora”.","Either tu o il tuo servo, tornare a breve."
fiore_185.csv,"E poi sì ’l butti fuori, e torni suso",E poi dovrebbe buttarlo fuori e tornare di sopra.
fiore_185.csv,"E traga l’altro fuor della burella,","e fai uscire l'altro dal nascondiglio,"
fiore_185.csv,Che molto gli è anoiato star rinchiuso.,dove non ha apprezzato di essere rinchiuso;
fiore_185.csv,"Posi la guarnacha, e la gonella,","e poi dovrebbe togliersi la vestaglia e vestirsi,"
fiore_185.csv,Diciendo ch’ell’   è tanto stata giuso,Diceva che doveva stare di sotto cosi' a lungo.
fiore_185.csv,"Per lo marito, ch’era nella   ciella.","a causa di suo marito, che era in cantina."
fiore_186.csv,Ne•letto su’ si metta in braccio   in braccio,"Nel suo letto lei dovrebbe abbracciarlo,"
fiore_186.csv,"Co•llui insiem’, e faccian lor diporto;",e insieme hanno il loro piacere;
fiore_186.csv,"Ma dica tuttor: “Lassa, crudel torto",ma lei dovrebbe dire più e più volte: mi misericordioso!
fiore_186.csv,"È questo, che ’nverso il mi’ sire faccio”.",Questo è un terribile sbagliato che io ha fatto a mio marito.
fiore_186.csv,"E nella gioia, c’à, gli metta inpaccio,","E in mezzo alla sua gioia, essa dovrebbe introdurre questa difficoltà,"
fiore_186.csv,Sì ch’egli abia paura e disconforto:,"perché sia spaventato e a disagio,"
fiore_186.csv,Dicier li dee ch’e’ sarebe morto,lei deve dirgli che sarebbe stato ucciso
fiore_186.csv,"Sanz’averne rispetto, molt’avaccio,","senza alcuna considerazione e in fretta,"
fiore_186.csv,"Se•ll’uon sapesse ch’e’ fosse co•llei,",se si sapesse che era con lei:
fiore_186.csv,"E di’: “Lassa, dolente, malaurata,","E povero miserabile me, sfortunato uno,"
fiore_186.csv,"So che vitiperata   ne sarei,","So che sarei stato diffamato,"
fiore_186.csv,"E ch’i’, per man de’ mie’,   sare’   ismenbrata”.",e lacerato per mano dei miei parenti.
fiore_186.csv,"E in questa paura i’ ’l metterei,","Lo metterei in questo stato di paura,"
fiore_186.csv,Ché da lui ne sarebe più amata.,in modo che lei sarebbe stata amata da lui ancora di più.
fiore_187.csv,"Quand’a quel lavorio messi saranno,","Quando saranno impegnati in quel lavoro,"
fiore_187.csv,"Ben sagia mente degie inoperare,",dovrebbero lavorare insieme saggiamente;
fiore_187.csv,"E l’un atender, e l’altro studiare,","uno dovrebbe rallentare e l'altro accelerare il ritmo,"
fiore_187.csv,Secondo ch’egli alor si sentiranno;,secondo quello che dicono i loro sensi.
fiore_187.csv,Né sì non dé parer lor già affanno,Il loro desiderio di muoversi e di addormentarsi come soffietti
fiore_187.csv,"Di voler ben a modo mantacare,","non dovrebbe sembrare doloroso a loro,"
fiore_187.csv,C’amendue insieme degian afinare,per entrambi insieme dovrebbe raffinare
fiore_187.csv,Lor dilettanza;   e dimorasse un anno!,il loro piacere; e vorrei che durasse un anno!
fiore_187.csv,"E se•lla donna non v’à dilettanza,","E se la signora non ha la gioia suprema,"
fiore_187.csv,"Sì ’nfinga in tutte guise ch’e’ vi sia,","Dovrebbe fingere in ogni modo possibile che stia per,"
fiore_187.csv,Sì gline mostri molto gran senbian[za]:,e mostrare nel suo aspetto che questo è così:
fiore_187.csv,"Istringa ’l forte, e basci ’l tuttavia;",che lo stringa forte e lo baci di continuo;
fiore_187.csv,"Quando l’uom avrà sua dilettanza,","quando l'uomo ha avuto il suo piacere,"
fiore_187.csv,Sì paia ch’ella tramortita sia.,dovrebbe far finta di svenire.
fiore_188.csv,Se l’uon può tanto far ched ella vada,Se l'uomo fa in modo che se ne vada
fiore_188.csv,"Al su’ albergo la notte a dormire,","a casa sua per dormire durante la notte,"
fiore_188.csv,Si dé alla femina ben sovenire,La donna deve ricordarsi di farlo aspettare un po'.
fiore_188.csv,Ched ella il faccia star un poco a bada.,"Si può essere sicuri che l'uomo, che sarà"
fiore_188.csv,"E que’, che guarderà tuttor la strada,","costantemente guardando la strada, penserà che l'inferno muoia"
fiore_188.csv,Ciertana sie ch’e’ le parrà morire,prima che la veda arrivare;
fiore_188.csv,Insin ched e’ no•lla vedrà venire:,perché l'amore ritardato è molto più soddisfacente.
fiore_188.csv,"Ché•ll’amor, c’uom atarda, vie più agrada.","E quando è arrivata a casa sua,"
fiore_188.csv,E quand’ella sarà a l’ostel venuta,dovrebbe dire a quello che è così innamorato di lei
fiore_188.csv,"Sì dica a que’, che•nn’è sì amoroso,",che per amore di lui lei si fa molto audace;
fiore_188.csv,Ched ella per su’ amor tropp’è arguta;,"suo marito è così geloso di lei,"
fiore_188.csv,"Ché ’l su’ marito n’è troppo gieloso,",suo marito è troppo geloso
fiore_188.csv,Sì che dubita molto esser battuta:,che teme di essere picchiata:
fiore_188.csv,Così gli faccia forte il pauroso.,"così, lasci che giochi bene il ruolo di quello timoroso per lui."
fiore_189.csv,Se quel gieloso la tien sì fermata,Se quella gelosa la tiene così rinchiusa
fiore_189.csv,"Ch’ella non poss’andar là, ov’ella vuole,","che non può andare dove vuole,"
fiore_189.csv,"Sì gli faccia intendente   che•ssi duole,",dovrebbe fargli credere che sta soffrendo
fiore_189.csv,"D’una sua gotta, che d’averl’è usata:","da un caso di gotta, che lei ha avuto per qualche tempo;"
fiore_189.csv,"Per ch’e’ convien ch’ella sia   stufata,","per questo deve andare alle terme,"
fiore_189.csv,"Ché colla stufa guerir se ne suole,",poiché questa malattia è di solito curata con bagni caldi.
fiore_189.csv,"Po’ bullirà ramerin, e viuole,",Poi farà bollire rosmarino e viole
fiore_189.csv,"E camamilla, e salvia, e fie bagniata.","e camomilla e salvia, e fare il bagno in questa soluzione."
fiore_189.csv,"E ’l gieloso dirà: “Va arditamente,",E il marito geloso dirà:
fiore_189.csv,E mena teco buona conpagnia”;,e porta con te dei buoni compagni.
fiore_189.csv,"Ma molto ne fia   nel su’ cuor dolente,","ma nel suo cuore sarà molto triste,"
fiore_189.csv,Ma vede ch’e’ desdir no ’l gliel poria.,ma vede che non può impedirle di andare.
fiore_189.csv,"Quella mena conseco alcuna giente,","Porta con sé alcuni compagni,"
fiore_189.csv,La qual sapranno ben sua malatia.,che conoscerà bene la sua malattia.
fiore_190.csv,Ancor non dé aver femina credenza,"Inoltre, una donna non deve credere"
fiore_190.csv,"Che nessun huon malia far le potesse,","che ogni uomo possa lanciarle un incantesimo,"
fiore_190.csv,"Néd ella ancor d’altrui, s’ella potesse","né che potesse fare lo stesso con gli uomini, se volesse"
fiore_190.csv,C’altri l’amasse   contra sua voglienza.,per amarla contro la loro volontà.
fiore_190.csv,"Medea, in cui fu tanta sapienza,","Medea, che era così competente in queste questioni,"
fiore_190.csv,Non potte far che Giesonò tenesse,"non riusciva a tenere la sua presa su Jason,"
fiore_190.csv,"Per arte nulla, ch’ella gli faciesse,",nonostante gli incantesimi che ha provato su di lui
fiore_190.csv,Sì ch’e’ ’nver’ lei tornasse   la sua ’ntenza.,per fargli dirigere il suo amore verso di lei.
fiore_190.csv,"Sì non dea nessun don, che guari vaglia,","Una donna non dovrebbe dare regali costosi,"
fiore_190.csv,A null’amante tanto l’apregiasse:,"a qualsiasi amante, non importa quanto lei possa premiarlo:"
fiore_190.csv,"Doni borsa, guanciale, o tovaglia,","le dia una borsa, un cuscino o una tovaglia,"
fiore_190.csv,"O cinturetta, che poco costasse,","o una cintura molto economica,"
fiore_190.csv,"Covriciefo, o aguglier di bella taglia,","un tappo o una custodia ben realizzata,"
fiore_190.csv,"O gumitol di fil, s’egli ’l degniasse.",o una matassa di filato se lo ritiene degno.
fiore_191.csv,"Ma ciascun uon, c’avesse in sé ragione,",Ma ogni uomo che era astuto
fiore_191.csv,"O che del mondo ben savio sarebe,",o saggio in modi mondani
fiore_191.csv,"Ma’ don’ di femina non prenderebe,","non avrebbe mai preso regali da una donna,"
fiore_191.csv,"Ch’e’ non son che•llacci di tradigione,",perché non sono altro che i lacci del tradimento.
fiore_191.csv,"Ché quella, che faciesse donagione,",Per la donna che darebbe dei doni
fiore_191.csv,"Contra la sua natura pecherebe,","peccava contro la sua natura,"
fiore_191.csv,E ’n gran follia ciascun gliele porebe,"e tutti la penserebbero piuttosto stupida,"
fiore_191.csv,Sed ella no ’l faciesse a tradigione.,se non lo stava facendo per ingannare.
fiore_191.csv,"Perciò ciascuna pensi, quando dona,","Quindi, quando si fa un dono, ogni donna pianifichi"
fiore_191.csv,"Che doni nella guisa, c’ò parlato,","di indicare nel modo descritto dall'I.V.,"
fiore_191.csv,"Sì che, quand’ella avrà passata nona,","in modo che, quando ha superato la nona ora,"
fiore_191.csv,Il guardacuor suo sia sì fodrato,il suo cappotto può essere così ben rivestito
fiore_191.csv,Ch’ella non cagia a merzé di persona.,che non deve contare sulla carità di nessuno:
fiore_191.csv,E ciò tien tutto al ben aver guardato.,e questo dipende dal fatto che ha messo da parte la ricchezza.
fiore_192.csv,"Al ben guardar fallì’, lassa dolente,","Non sono riuscito a mettere da parte la ricchezza, o miserabile, mi dispiace,"
fiore_192.csv,"Ché•cciò, c’all’un togliea,   a l’altro donava:","per quello che ho preso da uno, l'ho dato a un altro;"
fiore_192.csv,"Come ’l danaio venia, così n’andava,","come il denaro è entrato, così è uscito;"
fiore_192.csv,Non faciea   forza d’aver rimanente.,Non ho fatto alcun sforzo per salvarlo.
fiore_192.csv,"I’ era di ciascun molto prendente,","Ero abituato a prendere regali da ogni uomo,"
fiore_192.csv,"E tutto quanto a un ribaldo i’ ’l dava,","e tutti questi li ho dati ad un mascalzone,"
fiore_192.csv,"Che “Puttana comune” mi chiamava,",che mi chiamava una puttana comune
fiore_192.csv,E mi battea   la schiena ben sovente.,e spesso mi picchiava.
fiore_192.csv,"Quest’iera que’, che più mi piaciea,",Era quello che amavo di piu'.
