Original,Translate_de_1
" più odio da Leandro non sofferse per mareggiare intra Sesto e Abido, che quel da me perch’ allor non s’aperse","und wurde nicht mehr gehaßt von Leandro wegen seiner Flut zwischen den Städten Sextus und Abybide, sondern wegen des Stromes; denn er ließ mich nicht durchgehen."
" «Voi siete nuovi, e forse perch’ io rido»,","Ihr seid gerade erst gekommen, und vielleicht, weil ich lache."
"  cominciò ella, ","Sie fing an,"
"  «in questo luogo eletto a l’umana natura per suo nido, maravigliando tienvi alcun sospetto","an diesem Ort, der zum Nest für die Menschen erwählt wurde, seid ihr verwundert."
" ma luce rende il salmo Delectasti, che puote disnebbiar vostro intelletto","aber der Psalm ""Delectasti"" bietet die Erklärung, dass es alle Ihre Zweifel zerstreuen kann"
" E tu che se’ dinanzi e mi pregasti, dì s’altro vuoli udir","Und du bist vorne und hast mich angefleht, sag mir, ob du mehr wissen willst."
 ch’i’ venni presta ad ogne tua question tanto che basti»,"Denn ich bin hergekommen, um alle deine Fragen zu beantworten, wie viel genug ist."
" «L’acqua», diss’ io, «e ’l suon de la foresta impugnan dentro a me novella fede di cosa ch’io udi’ contraria a questa»","Ich sagte: ""Das Wasser und der Schwindler des Waldes wehren sich in meinem Denken gegen etwas, was ich gehört habe."""
 Ond’ ella,Dann sind Sie es.
" «Io dicerò come procede per sua cagion ciò ch’ammirar ti face, e purgherò la nebbia che ti fiede","Ich will dir sagen, was dein Staunen verursacht, und den Nebel zerstreuen, der deinen Verstand verdunkelt."
" Lo sommo Ben, che solo esso a sé piace, fé l’uom buono e a bene, e questo loco diede per arr’ a lui d’etterna pace","Der Höchste Gut, der nur sich selbst gefällt, erschuf den Guten und zum Guten bereit, und gab ihm diesen Ort als Anzahlung des ewigen Friedens."
 Per sua difalta qui dimorò poco,Wegen seiner Sünde blieb er kurz hier.
 per sua difalta in pianto e in affanno cambiò onesto riso e dolce gioco,durch seine Sünde verwandelte er seine Freude und sein Glück in Weinen und Kummer.
" Perché ’l turbar che sotto da sé fanno l’essalazion de l’acqua e de la terra, ","Damit die Störungen, die auf der Erde durch Wasser- und Bodendampf entstehen,"
" che quanto posson dietro al calor vanno, a l’uomo non facesse alcuna guerra, questo monte salìo verso ’l ciel tanto, ","die der Hitze folgen, so weit sie können, die Menschen nicht belästigen, dieser Berg stieg bis hierher in den Himmel,"
 e libero n’è d’indi ove si serra,und es ist immun gegen atmosphärische Ereignisse von hier bis zur Tür des Fegefeuers
" Or perché in circuito tutto quanto l’aere si volge con la prima volta, se non li è rotto il cerchio d’alcun canto, ","Nun, da sich die ganze Luft mit dem Ersten Mobile im Kreis bewegt, es sei denn, die himmlische Bewegung wird irgendwo unterbrochen,"
" in questa altezza ch’è tutta disciolta ne l’aere vivo, tal moto percuote, e fa sonar la selva perch’ è folta","eine solche Bewegung der Luft stoßt gegen den Gipfel des Berges, der in der sich bewegenden Luft ganz frei ist, und macht den Wald, der voller Fronen ist, verwirrend."
" e la percossa pianta tanto puote, che de la sua virtute l’aura impregna e quella poi, girando, intorno scuote","und die Pflanze, die vom Winde getroffen wird, hat eine solche Kraft, daß sie die Luft ihrer schöpferischen Tugend tränkt, und die Luft, wenn sie umhergeht, breitet sie umher."
" e l’altra terra, secondo ch’è degna per sé e per suo ciel, concepe e figlia di diverse virtù diverse legna","und die von Menschen bevölkerte Erde, je nach ihrer Fruchtbarkeit und ihrem Klima, empfängt und produziert verschiedene Pflanzen aus verschiedenen Tugenden"
" Non parrebbe di là poi maraviglia, udito questo, quando alcuna pianta sanza seme palese vi s’appiglia","Nachdem man das gehört hat, sollte man sich auf der Erde nicht wundern, wenn eine Pflanze anscheinend geboren wurde, ohne gesät worden zu sein."
" E saper dei che la campagna santa dove tu se’, d’ogne semenza è piena, e frutto ha in sé che di là non si schianta","Und du sollst wissen, daß der heilige Wald, in dem du bist, voll ist von allem Samen und Früchte hat, die nicht wachsen in der Welt."
" L’acqua che vedi non surge di vena che ristori vapor che gel converta, come fiume ch’acquista e perde lena","Das Wasser, das du siehst, entspringt nicht aus einer Quelle, die von Dämpfen gespeist wird, die der Frost in Regen verwandelt, wie ein Strom, der verliert und Strom kauft."
" ma esce di fontana salda e certa, che tanto dal voler di Dio riprende, quant’ ella versa da due parti aperta","aber er kommt aus einer festen und festen Quelle, die vom Willen Gottes empfängt, was sie dann aus zwei Teilen ausgießt."
 Da questa parte con virtù discende che toglie altrui memoria del peccato,"Hier geht es hinab mit der Tugend, das Gedächtnis der Sünde wegzunehmen"
 da l’altra d’ogne ben fatto la rende,"auf der anderen Seite mit der Tugend, die Erinnerung an jede gute Handlung zu stärken"
 Quinci Letè,Von hier aus heißt er Lete.
" così da l’altro lato Eünoè si chiama, e non adopra se quinci e quindi pria non è gustato","auf der anderen Seite heißt Eunoah, und es handelt nicht, wenn Sie nicht zuerst trinken dieses Wasser und dann das andere"
 a tutti altri sapori esto è di sopra,Dieser Geschmack ist größer als jeder andere
" E avvegna ch’assai possa esser sazia la sete tua perch’ io più non ti scuopra, darotti un corollario ancor per grazia","Und auch wenn deine Neugier erfüllt werden kann, ohne daß ich noch etwas hinzufüge, so will ich aus meiner Gnade noch etwas hinzufügen."
" né credo che ’l mio dir ti sia men caro, se oltre promession teco si spazia","Und ich glaube nicht, daß dir meine Worte weniger gefallen werden, wenn sie über das hinausgehen, was ich dir versprochen habe."
" Quelli ch’anticamente poetaro l’età de l’oro e suo stato felice, forse in Parnaso esto loco sognaro","Diejenigen, die in alter Zeit Verse über das goldene Zeitalter und ihren glücklichen Zustand schrieben, träumten vielleicht in Parnase von diesem Ort."
 Qui fu innocente l’umana radice,Hier waren die ersten Menschen unschuldig.
 qui primavera sempre e ogne frutto,Hier herrscht ein ewiger Frühling und alle Früchte.
 nettare è questo di che ciascun dice»,"das Wasser dieses Stromes ist der Nektar, von dem jeder von ihnen spricht."
" Io mi rivolsi ’n dietro allora tutto a’ miei poeti, e vidi che con riso udito avëan l’ultimo costrutto","Da wandte ich mich zu Virgilio und Stazio und sah, daß sie diese letzten Worte hörten und lächelten."
 poi a la bella donna torna’ il viso,"dann ging ich zurück, um die schöne Frau zu sehen"
" Cantando come donna innamorata, continüò col fin di sue parole","Und als er sang wie eine Frau, die verliebt war, redete er weiter und sprach:"
 ‘Beati quorum tecta sunt peccata’,"""Selig sind diejenigen, deren Sünden durch Vergebung abgedeckt wurden"
" E come ninfe che si givan sole per le salvatiche ombre, disïando qual di veder, qual di fuggir lo sole,","""Und wie die Nymphen allein durch die Schatten des Waldes wanderten, einige wollten die Sonne sehen und andere, um sie zu entkommen,"
"  allor si mosse contra ’l fiume, andando su per la riva","Da fing das Weib an, den Fluß hinaufzuziehen und an seinem Ufer entlangzugehen."
" e io pari di lei, picciol passo con picciol seguitando",Und ich folgte ihr und paßte meinen Schritt zu ihrem langsameren.
" Non eran cento tra ’ suoi passi e ’ miei, quando le ripe igualmente dier volta, per modo ch’a levante mi rendei","Und wir hatten noch nicht hundert Schritte zu zweit getan, da der Strom gen Osten ging, und ich folgte seinem Lauf."
" Né ancor fu così nostra via molta, quando la donna tutta a me si torse, dicendo","Auch in dieser Richtung gingen wir nicht weit, als sich die Frau zu mir wandte und sagte:"
" «Frate mio, guarda e ascolta»","Mein Bruder, sieh zu und hör zu."
" Ed ecco un lustro sùbito trascorse da tutte parti per la gran foresta, tal che di balenar mi mise in forse","Und siehe, ein plötzlicher Blitz wanderte durch den Wald von allen Seiten, so daß ich zweifelte, daß es ein Blitz war."
" Ma perché ’l balenar, come vien, resta, e quel, durando, più e più splendeva, nel mio pensier dicea","Da aber der Blitz aufhörte, da er kam, da ward der Blitz und ward heller zwischen mir und mir."
 ‘Che cosa è questa?’,Was kann das sein?
 E una melodia dolce correva per l’aere luminoso,Und eine süße Melodie breitete sich in der hellen Luft aus
" onde buon zelo mi fé riprender l’ardimento d’Eva, che là dove ubidia la terra e ’l cielo, ","Und ein gerechter Eifer veranlaßte mich, den Stolz Evas zu tadeln, der, obwohl die Erde und der Himmel ihr gehorchten,"
" femmina, sola e pur testé formata, non sofferse di star sotto alcun velo","Und wenn sie die einzige Frau war, die gerade erschaffen war, so will ich ihrer Erkenntnis kein Ende nehmen."
" sotto ’l qual se divota fosse stata, avrei quelle ineffabili delizie sentite prima e più lunga fïata","Und hätte er diese Grenze erfüllt, so wäre ich gottesfürchtig gewesen, so hätte ich diese unbarmherzigen Wonne schon zuvor und für eine längere Zeit geschmeckt."
" Mentr’ io m’andava tra tante primizie de l’etterno piacer tutto sospeso, ","Während ich mit der Seele, die ich hatte, unter vielen Voraussagen der paradiesischen Schönheit weiterging,"
" e disïoso ancora a più letizie, dinanzi a noi, tal quale un foco acceso, ci si fé l’aere sotto i verdi rami","und begierig auf andere Freuden abermals, machte sich die Luft vor uns in einer roten Farbe wie Feuer, unter den grünen Ästen."
 e ’l dolce suon per canti era già inteso,Und das süße Geräusch war nun wie ein Gesang.
" O sacrosante Vergini, se fami, freddi o vigilie mai per voi soffersi, cagion mi sprona ch’io mercé vi chiami","O Heilige Muse, wenn ich jemals für euch fastet, kalt oder Wache gelitten habe, dann spornt mich jetzt ein Grund an, euch zu belohnen."
" Or convien che Elicona per me versi, e Uranìe m’aiuti col suo coro forti cose a pensar mettere in versi","Jetzt ist es notwendig, dass die Elicona für mich poetische Inspiration versingt, und dass Urania mir zusammen mit den Compañeras hilft, schwierige Dinge in Verse zu bringen, selbst wenn sie nur daran denken,"
" Poco più oltre, sette alberi d’oro falsava nel parere il lungo tratto del mezzo ch’era ancor tra noi e loro","Und der lange Abschnitt der Luft, der noch zwischen uns und ihnen war, ließ mich glauben, daß ich sieben goldene Bäume sehe."
" ma quand’ i’ fui sì presso di lor fatto, che l’obietto comun, che ’l senso inganna, ","Aber als ich näher rückte, so weit, dass das Objekt der Wahrnehmung, die die Sinne täuschen kann,"
" non perdea per distanza alcun suo atto, la virtù ch’a ragion discorso ammanna, sì com’ elli eran candelabri apprese, ","Er verlor seine Eigenschaften nicht durch die Distanz, und die Tugend, die die Elemente des Urteils der Vernunft liefert, erkannte sie als Leuchter,"
 e ne le voci del cantare ‘Osanna’,"Und in den Stimmen hörte er das Lied ""Osanna"""
 Di sopra fiammeggiava il bello arnese più chiaro assai che luna per sereno di mezza notte nel suo mezzo mese,"Der schöne Satz der Leuchter brannte nach oben und machte ein helleres Licht als der Mond um Mitternacht, wenn er voll ist."
" Io mi rivolsi d’ammirazion pieno al buon Virgilio, ed esso mi rispuose con vista carca di stupor non meno","Und ich wandte mich voll Staunens an den guten Virgilio, und er antwortete mir mit einem nicht weniger erhabenen Blicke des Staunens."
" Indi rendei l’aspetto a l’alte cose che si movieno incontr’ a noi sì tardi, che foran vinte da novelle spose","Da ging ich zurück und sah die hohen Dinge, die sich zu uns bewegten, so langsam, daß sie von jungen Bräuten gewonnen würden."
 La donna mi sgridò,Die Frau schrie mich an
" «Perché pur ardi sì ne l’affetto de le vive luci, e ciò che vien di retro a lor non guardi?»","Warum siehst du nur die Leuchter, die voller Liebe sind, und siehst nicht, was hinter ihnen ist?"
" Genti vid’ io allor, come a lor duci, venire appresso, vestite di bianco","Und ich sah Figuren, die ihnen folgten, als wären sie ihre Führer, gekleidet in Weiß."
 e tal candor di qua già mai non fuci,Und es war noch nie eine solche Bleiche auf der Erde.
" L’acqua imprendëa dal sinistro fianco, e rendea me la mia sinistra costa, s’io riguardava in lei, come specchio anco","Und das Wasser des Letes leuchtete zu meiner Linken, und meine linke Flanke ward wie ein Spiegel, wenn ich darauf schaute."
" Quand’ io da la mia riva ebbi tal posta, che solo il fiume mi facea distante, per veder meglio ai passi diedi sosta, ","Als ich am Ufer war, so daß nur der Fluß mich von diesen Gegenständen trennte, um besser zu sehen, hielt ich den Schritt fest,"
" e vidi le fiammelle andar davante, lasciando dietro a sé l’aere dipinto, e di tratti pennelli avean sembiante","Und ich sah die Flammen weitergehen und hinter sich lassen die gemalte Luft, und die hellen Streifen sahen aus wie Pinselstriche."
" sì che lì sopra rimanea distinto di sette liste, tutte in quei colori onde fa l’arco il Sole e Delia il cinto","Also war die Luft über den Leuchtern in sieben Streifen, alle die Farben, die die Sonne im Regenbogen hervorbringt, und der Mond in ihrem Flügel."
 Questi ostendali in dietro eran maggiori che la mia vista,"Diese Banner streckten sich weiter zurück, als ich sie sehen konnte."
" e, quanto a mio avviso, diece passi distavan quei di fori","Und ich glaube, dass die beiden Außenstehende zehn Schritte entfernt waren."
" Sotto così bel ciel com’ io diviso, ventiquattro seniori, a due a due, coronati venien di fiordaliso","Unter einem so schönen Himmel, wie ich es beschrieben habe, kamen vierundzwanzig alte Männer, zwei zu zwei, gekrönt mit Lilien."
 Tutti cantavan,Alle sangen
" «Benedicta tue ne le figlie d’Adamo, e benedette sieno in etterno le bellezze tue»","Gesegnet seist du unter den Töchtern Adams, und gesegnet sei deine Schönheit ewiglich."
" Poscia che i fiori e l’altre fresche erbette a rimpetto di me da l’altra sponda libere fuor da quelle genti elette, ","Nachdem die Blumen und die anderen frischen Kräuter vor mir auf dem gegenüberliegenden Ufer frei waren von den heiligen Heiden,"
" sì come luce luce in ciel seconda, vennero appresso lor quattro animali, coronati ciascun di verde fronda","gleichwie im Himmel ein anderes Sternbild folgte, kamen nach ihnen vier Tiere, ein jeglicher gekrönt mit einer grünen Fronde."
 Ognuno era pennuto di sei ali,Jeder hatte sechs Flügel
 le penne piene d’occhi,Die Flügel waren voller Augen.
" e li occhi d’Argo, se fosser vivi, sarebber cotali","wären die Augen gleich den Augen Argos, wenn sie noch am Leben wären."
" A descriver lor forme più non spargo rime, lettor","Leser, um ihr Aussehen zu beschreiben, verschwende ich nicht eine größere Anzahl von Versen,"
" ch’altra spesa mi strigne, tanto ch’a questa non posso esser largo","Denn andere Argumente halten mich fest, so daß ich darüber nicht ins Detail gehen kann."
" ma leggi Ezechïel, che li dipigne come li vide da la fredda parte venir con vento e con nube e con igne","aber liest Hesekiel, der sie beschreibt, wie er sie aus dem Norden mit Wind, Wolken und Feuer kommen sah."
" e quali i troverai ne le sue carte, tali eran quivi, salvo ch’a le penne Giovanni è meco e da lui si diparte","und die ich sah, waren gleich denen, die du in seinem Buch lesen wirst, außer dem Detail der Stifte Johannes ist bei mir und wendet sich von ihm ab."
" Lo spazio dentro a lor quattro contenne un carro, in su due rote, trïunfale, ch’al collo d’un grifon tirato venne","Der Raum unter ihnen war von einem triumphalen Wagen auf zwei Rädern besetzt, der vom Hals eines Greifs gezogen war."
" Esso tendeva in sù l’una e l’altra ale tra la mezzana e le tre e tre liste, sì ch’a nulla, fendendo, facea male","Es hatte die Flügel oben zwischen der Lichtliste in der Mitte und drei auf jeder Seite, so daß sie keiner von ihnen schadete."
 Tanto salivan che non eran viste,"Sie stiegen so hoch, daß sie dem Anblick entgingen."
" le membra d’oro avea quant’ era uccello, e bianche l’altre, di vermiglio miste","hatte die goldfarbenen Glieder des Vogels, die anderen mit rot gemischten Weißen."
" Non che Roma di carro così bello rallegrasse Affricano, o vero Augusto, ma quel del Sol saria pover con ello","Nicht nur in Rom gab es nie einen so schönen Wagen, um Scipione den Afrikaner oder Augustus zu feiern, sondern sogar der der Sonne wäre arm im Vergleich zu dem"
" quel del Sol che, svïando, fu combusto per l’orazion de la Terra devota, quando fu Giove arcanamente giusto","die der Sonne, die umgeleitet und verbrannt wurde in den Gebeten der gottesfürchtigen Erde, als Jupiter gerecht war auf geheimnisvolle Weise"
 Tre donne in giro da la destra rota venian danzando,Drei Frauen tanzten im Kreis neben dem rechten Rad
 l’una tanto rossa ch’a pena fora dentro al foco nota,"Eine war so rot, dass man sie kaum im Feuer sehen würde."
 l’altr’ era come se le carni e l’ossa fossero state di smeraldo fatte,"Der zweite hatte Fleisch und Knochen, die aus grünem Smaragd bestanden."
 la terza parea neve testé mossa,"Der dritte sah aus wie Schnee, der gerade vom Himmel fiel."
" e or parëan da la bianca tratte, or da la rossa","Und nun schienen sie im Tanz geführt von Weiß, jetzt von Rot."
 e dal canto di questa l’altre toglien l’andare e tarde e ratte,und von der letzteren nahm die andere ein langsames oder schnelles Tanzrhythmus
" Da la sinistra quattro facean festa, in porpore vestite, dietro al modo d’una di lor ch’avea tre occhi in testa","Auf der linken Seite des Wagens tanzten vier Weiber, die mit Purpurrot bekleidet waren, und folgten dem Rhythmus einer von ihnen, die drei Augen auf ihrem Haupte hatte."
" Appresso tutto il pertrattato nodo vidi due vecchi in abito dispari, ma pari in atto e onesto e sodo","Hinter all diesen Figuren sah ich zwei alte Kleider anders im Kleid, aber identisch in der würdigen und feierlichen Haltung"
 L’un si mostrava alcun de’ famigliari di quel sommo Ipocràte che natura a li animali fé ch’ell’ ha più cari,"Der erste zeigte sich als einer der Anhänger jenes hohen Hippokrates, den die Natur für die geliebtesten Wesen erschuf"
" mostrava l’altro la contraria cura con una spada lucida e aguta, tal che di qua dal rio mi fé paura","Und der andere zeigte sein Interesse, indem er ein glänzendes und scharfes Schwert angriff, daß er mich fürchtete, auch wenn ich auf dieser Seite des Stromes war."
 Poi vidi quattro in umile paruta,Dann sah ich vier demütig aussehende Figuren
" e di retro da tutti un vecchio solo venir, dormendo, con la faccia arguta","und hinter allen einem alten, einsamen Mann, der schlief, mit ausdrucksstarkem Angesicht."
" E questi sette col primaio stuolo erano abitüati, ma di gigli dintorno al capo non facëan brolo, ","Und diese sieben waren gekleidet wie die ersten vierundzwanzig alten Männer, aber um das Haupt waren sie nicht mit Lilien gekrönt,"
 anzi di rose e d’altri fior vermigli,sondern von Rosen und anderen roten Blüten
 giurato avria poco lontano aspetto che tutti ardesser di sopra da’ cigli,"und würde schwören von ferne, daß sie alle auf der Stirn brennen würden."
" E quando il carro a me fu a rimpetto, un tuon s’udì, e quelle genti degne parvero aver l’andar più interdetto, ","Und als der Wagen direkt vor mir stand, hörte man einen Donner, und die heiligen Völker schienen das Verbot zu haben, weiter zu gehen,"
 fermandosi ivi con le prime insegne,"Also blieben sie dort mit den Schildern, die die Parade führten."
" Quando il settentrïon del primo cielo, che né occaso mai seppe né orto né d’altra nebbia che di colpa velo, ","Wenn das Sternbild, bestehend aus sieben Sternen des Empireus, das weder Sonnenaufgang noch Sonnenuntergang gekannt hat, noch durch Nebel außer dem der Sünde verschwommen ist,"
" e che faceva lì ciascun accorto di suo dover, come ’l più basso face qual temon gira per venire a porto, fermo s’affisse","und daß er daselbst jedem seine Pflicht anwies, gleichwie der Große Bär dem, der das Steuer drehte, den Weg weist, um in den Hafen zu kommen, er stand,"
" la gente verace, venuta prima tra ’l grifone ed esso, al carro volse sé come a sua pace","Und die heiligen Leute, die zwischen ihr gekommen waren, und der Greif wandte sich zu dem Wagen wie zu seinem Frieden."
" e un di loro, quasi da ciel messo, ‘Veni, sponsa, de Libano’ cantando gridò tre volte, e tutti li altri appresso","Und einer von den Alten, als wäre er ein Gesandter des Himmels, schrie dreimal und sang: Komm, Braut, aus dem Libanon, nach allen andern."
" Quali i beati al novissimo bando surgeran presti ognun di sua caverna, la revestita voce alleluiando, ","Wie die Seligen auferstehen werden bei dem letzten Ruf, jeder von seinem Grab und singt Halleluja mit der Stimme des Leibes, mit dem sie sich bekleidet haben,"
" cotali in su la divina basterna si levar cento, ad vocem tanti senis, ministri e messaggier di vita etterna","Also erhoben sich auf dem göttlichen Wagen hundert Diener und Boten des ewigen Lebens als Antwort auf die Stimme eines alten Mannes, der so mächtig war."
 Tutti dicean,Alle sagten:
" ‘Benedictus qui venis’, ","""Gesegnet seist du, dass du kommst."""
"e fior gittando e di sopra e dintorno, ",Und sie warfen Blumen in die Höhe und umher und fügten hinzu.
"‘Manibus, oh, date lilïa plenis’","""Oh, streut die Lilien voll von den Händen"
" Io vidi già nel cominciar del giorno la parte orïental tutta rosata, e l’altro ciel di bel sereno addorno","""Ich habe schon zu Beginn des Tages den östlichen Teil der ganzen rosigen Farbe gesehen, und der Rest des Himmels geschmückt mit einer schönen ruhigen Farbe"
" e la faccia del sol nascere ombrata, sì che per temperanza di vapori l’occhio la sostenea lunga fïata","Und ich sah die Sonne hinter einem Schleier geboren werden, so daß das Auge ihn lange anstarren konnte durch die dicken Dämpfe, die ihn härteten."
" così dentro una nuvola di fiori che da le mani angeliche saliva e ricadeva in giù dentro e di fori, ","ebenso in der Blumenwolke, die aus den Händen der Engel stieg und in den Wagen und draußen fiel,"
" sovra candido vel cinta d’uliva donna m’apparve, sotto verde manto vestita di color di fiamma viva","und erschien mir eine Frau, die einen weißen Schleier trug und mit Olivenbäumen gekrönt war, unter einem grünen Mantel und in glühender roter Farbe gekleidet."
" E lo spirito mio, che già cotanto tempo era stato ch’a la sua presenza non era di stupor, tremando, affranto, ","Und mein Geist, der schon so lange ohne zu zittern war, war von seinem Erstaunen über seine Gegenwart beeindruckt,"
" sanza de li occhi aver più conoscenza, per occulta virtù che da lei mosse, d’antico amor sentì la gran potenza","auch ohne sie mit ihren Augen zu sehen, dank einer verborgenen Tugend, die von ihr ausgeht, fühlte sie die große Kraft einer alten Liebe."
" Tosto che ne la vista mi percosse l’alta virtù che già m’avea trafitto prima ch’io fuor di püerizia fosse, ","Sobald mein Anblick von der hohen Liebeskraft beeindruckt war, die mich bereits durchbohrt hatte, bevor ich aus der Kindheit herauskam,"
" volsimi a la sinistra col respitto col quale il fantolin corre a la mamma quando ha paura o quando elli è afflitto, per dicere a Virgilio","Ich wandte mich nach links mit der Angst, mit der das Kind zu seiner Mutter rennt, wenn es Angst hat oder von etwas beunruhigt ist, um Virgil zu sagen"
 ‘Men che dramma di sangue m’è rimaso che non tremi,"""Ich habe nicht einmal einen Tropfen Blut, das nicht zittert"
 conosco i segni de l’antica fiamma’,Ich kenne die Zeichen der alten Flamme.
" Ma Virgilio n’avea lasciati scemi di sé, Virgilio dolcissimo patre, Virgilio a cui per mia salute die’mi","Aber Virgil hatte uns ohne sich gelassen, Virgil, ein sehr süßer Vater, Virgil, dem ich mich zu meinem Heil anvertraute."
" né quantunque perdeo l’antica matre, valse a le guance nette di rugiada, che, lagrimando, non tornasser atre","Und alles, was die alte Mutter verlor, hinderte meine Wangen nicht vom Tau gesäubert, daß sie um mein Weinen schmutzig zurückkehrten."
" «Dante, perché Virgilio se ne vada, non pianger anco, non piangere ancora","Dante, für die Tatsache, dass Virgilio weg ist, nicht so früh weinen, nicht noch einmal weinen,"
 ché pianger ti conven per altra spada»,denn du wirst aus anderen Gründen weinen müssen
" Quasi ammiraglio che in poppa e in prora viene a veder la gente che ministra per li altri legni, e a ben far l’incora","Und wie ein Admiral, der nach hinten und nach vorn geht, um die Seeleute zu bewachen, die die anderen Schiffe regieren, und sie anspornt, Gutes zu tun."
" in su la sponda del carro sinistra, quando mi volsi al suon del nome mio, che di necessità qui si registra, ","auf der linken Seite des Wagens, als ich mich zum Klang meines Namens wandte, die ich in diesen Versen zitieren muss,"
" vidi la donna che pria m’appario velata sotto l’angelica festa, drizzar li occhi ver’ me di qua dal rio","Und ich sah das Weib, das vor mir erschienen war, verhüllt von den Blumen, die von den Engeln geworfen worden waren, und sah auf mich schauen vor dem Strome."
" Tutto che ’l vel che le scendea di testa, cerchiato de le fronde di Minerva, non la lasciasse parer manifesta, ","Obwohl der Schleier, der ihr auf den Kopf fiel, gekrönt mit Minervas Schwänzen, ließ er sie nicht ins Gesicht sehen,"
 regalmente ne l’atto ancor proterva continüò come colui che dice e ’l più caldo parlar dietro reserva,"Und er verdrehte seine Haltung, wie er redete und das Wort hielt am Ende des Redens am besten."
 «Guardaci ben,Sieh dir das an.
" Ben son, ben son Beatrice","Ja, das bin ich. Ich bin Beatrice."
 Come degnasti d’accedere al monte? ,"Wie konntest du es wagen, auf das Erdparadies zuzugreifen?"
 non sapei tu che qui è l’uom felice?»,"Wusstest du nicht, dass dies der Sitz des glücklichen Mannes ist?"
 Li occhi mi cadder giù nel chiaro fonte,Meine Augen fielen in das klare Wasser des Flusses.
" ma veggendomi in esso, i trassi a l’erba, tanta vergogna mi gravò la fronte","Als ich aber sah, wie mein Bild reflektiert war, wandte ich sie ans Gras; denn eine große Schande machte meine Stirn nieder."
" Così la madre al figlio par superba, com’ ella parve a me","Wie die Mutter zu ihrem Sohn super scheint, so schien sie zu mir"
 perché d’amaro sente il sapor de la pietade acerba,"Denn die Zuneigung, die sich durch Zurechtweisung offenbart, schmeckt bitter."
 Ella si tacque,Die Frau schwieg
" e li angeli cantaro di sùbito ‘In te, Domine, speravi’","Und die Engel sangen sogleich: ""In dich, HERR, ich habe meine Hoffnung gesetzt."""
 ma oltre ‘pedes meos’ non passaro,"Aber sie gingen nicht über den Vers hinaus, der ""Meine Füße"" sagt."
" Sì come neve tra le vive travi per lo dosso d’Italia si congela, soffiata e stretta da li venti schiavi, ","Wie der Schnee in den Bäumen des Apennins vereist wird, von den kalten Winden der Sklaverei heimgesucht,"
" poi, liquefatta, in sé stessa trapela, pur che la terra che perde ombra spiri, sì che par foco fonder la candela","dann, verflüssigt, schmilzt nach und nach, sobald Afrika seine warmen Winde aussendet, so daß es wie eine vom Feuer gelöste Kerze aussieht."
 così fui sanza lagrime e sospiri anzi ’l cantar di quei che notan sempre dietro a le note de li etterni giri,"gleicherweise war ich ohne Tränen und Seufzen, vor dem Gesang derer, die immer hinter der Harmonie der himmlischen Räder singen."
" ma poi che ’ntesi ne le dolci tempre lor compatire a me, par che se detto avesser","Nachdem ich aber in ihren süßen Melodien gehört hatte, die mich bemitleideten, als ob sie gesagt hätten:"
" ‘Donna, perché sì lo stempre?’, ","'Frau, warum machst du ihn so traurig?',"
" lo gel che m’era intorno al cor ristretto, spirito e acqua fessi, e con angoscia de la bocca e de li occhi uscì del petto","Und der Frost, der um mein Herz hing, verwandelte sich in Wasser und Atem und ging hinaus aus dem Munde und aus den Augen mit Angst."
" Ella, pur ferma in su la detta coscia del carro stando, a le sustanze pie volse le sue parole così poscia",Beatrice stand immer auf der linken Seite des Wagens und wandte ihre Worte an jene gottesfürchtigen Geschöpfe.
" «Voi vigilate ne l’etterno die, sì che notte né sonno a voi non fura passo che faccia il secol per sue vie","sondern wachet im ewigen Licht Gottes, so daß weder Nacht noch Schlaf euch einen Schritt wegnehmen, den die Welt auf ihren Wegen tut."
" onde la mia risposta è con più cura che m’intenda colui che di là piagne, perché sia colpa e duol d’una misura","Darum hat meine Antwort das Ziel, daß man von dem weinenden Mann jenseits des Stromes höret, auf daß der Schmerz der Schuld angemessen sei."
" Non pur per ovra de le rote magne, che drizzan ciascun seme ad alcun fine secondo che le stelle son compagne, ","Nicht nur dank des Einflusses des Himmels, die jedes Wesen nach der Tugend des Sterns richten, der bei seiner Geburt vorsteht,"
" ma per larghezza di grazie divine, che sì alti vapori hanno a lor piova, che nostre viste là non van vicine, ","aber auch durch die Großzügigkeit der göttlichen Gnade, die von Wolken regnet, die so hoch sind, daß unser Anblick nicht einmal nahe kommen kann,"
" questi fu tal ne la sua vita nova virtüalmente, ch’ogne abito destro fatto averebbe in lui mirabil prova","und er hatte in seiner Jugend solche Tugenden in seiner Macht, daß in ihm jede gute Gesinnung zu außerordentlichen Ergebnissen führen würde."
" Ma tanto più maligno e più silvestro si fa ’l terren col mal seme e non cólto, quant’ elli ha più di buon vigor terrestro","Aber ein Land wird um so böser und wilder, mit schlechtem Saatgut und wenn es nicht angebaut wird, je mehr es mit natürlicher Fruchtbarkeit ausgestattet ist."
 Alcun tempo il sostenni col mio volto,Eine Zeitlang habe ich Dante mit meinem Gesicht unterstützt.
" mostrando li occhi giovanetti a lui, meco il menava in dritta parte vòlto","Und als ich ihm meine jungen Augen zeigte, führte ich ihn mit mir auf den rechten Weg."
" Sì tosto come in su la soglia fui di mia seconda etade e mutai vita, questi si tolse a me, e diessi altrui","Als ich aber an der Schwelle meiner Jugend war und mein Leben veränderte, verriet er mein Gedächtnis und gab sich anderen Frauen."
