Original,Translate_es_1
" Ora si va con motti e con iscede a predicare, e pur che ben si rida, gonfia il cappuccio e più non si richiede","Ahora los predicadores se exhiben en lemas y lazos, y siempre que hayan levantado el arroz se hinchan de orgullo y no piden otra cosa"
" Ma tale uccel nel becchetto s’annida, che se ’l vulgo il vedesse, vederebbe la perdonanza di ch’el si confida","Pero en la capucha se anilla un pájaro tal, que si fuera visto por el pueblo esto entendería lo que valen las indulgencias en las que esperan"
" per cui tanta stoltezza in terra crebbe, che, sanza prova d’alcun testimonio, ad ogne promession si correrebbe","Por lo tanto, en la Tierra ha crecido tanta estupidez que, sin evidencia de ningún testimonio, se corre tras toda promesa"
" Di questo ingrassa il porco sant’ Antonio, e altri assai che sono ancor più porci, pagando di moneta sanza conio","Con este santo Antonio Abad engorda el cerdo y muchos otros que son aún más cerdos, pagando monedas sin cono"
" Ma perché siam digressi assai, ritorci li occhi oramai verso la dritta strada, sì che la via col tempo si raccorci","Pero ya que nos hemos alejado mucho con esta digresión, vuelve la mirada hacia el camino recto , de modo que el camino se haya recorrido en poco tiempo"
" Questa natura sì oltre s’ingrada in numero, che mai non fu loquela né concetto mortal che tanto vada","La naturaleza de los ángeles crece de un orden a otro, hasta el punto de que ningún discurso o intelecto humano puede concebirlo"
" e se tu guardi quel che si revela per Danïel, vedrai che ’n sue migliaia determinato numero si cela","y si consideras lo que Daniel revela, verás que en los miles de ángeles de los que habla el número determinado permanece oculto"
" La prima luce, che tutta la raia, per tanti modi in essa si recepe, quanti son li splendori a chi s’appaia","La luz de Dios, que irradia a todos los ángeles, es transpuesta por ellos de manera diferente, para cuantos son los esplendors a los que se une"
" Onde, però che a l’atto che concepe segue l’affetto, d’amar la dolcezza diversamente in essa ferve e tepe","Por lo tanto, puesto que en el acto de la visión de Dios sigue el amor, la dulzura de este amor es ardiente y tibia en los ángeles de una manera ligeramente diferente"
" Vedi l’eccelso omai e la larghezza de l’etterno valor, poscia che tanti speculi fatti s’ha in che si spezza, ","Ves ahora la altura y la generosidad del valor eterno, ya que se refleja en tantos espejos,"
 uno manendo in sé come davanti»,Sin dejar de ser igual a sí misma.
" Forse semilia miglia di lontano ci ferve l’ora sesta, e questo mondo china già l’ombra quasi al letto piano, ","A unos seis mil kilómetros de distancia, arde el mediodía, y este planeta ya proyecta su cono de sombra en el plano del horizonte,"
" quando ’l mezzo del cielo, a noi profondo, comincia a farsi tal, ch’alcuna stella perde il parere infino a questo fondo",cuando la atmósfera entre nosotros y la profundidad del cielo comienza a convertirse en tal que algunas estrellas se vuelven invisibles
" e come vien la chiarissima ancella del sol più oltre, così ’l ciel si chiude di vista in vista infino a la più bella","Y a medida que avanza la brillante doncella del Sol, he aquí que las estrellas se desvanecen del cielo, hasta la más brillante"
" Non altrimenti il trïunfo che lude sempre dintorno al punto che mi vinse, ","Del mismo modo, el triunfo que siempre gira alegremente alrededor de ese punto brillante que ganó mi vista,"
" parendo inchiuso da quel ch’elli ’nchiude, ","Pareciendo encerrado por lo que él mismo encierra,"
 a poco a poco al mio veder si stinse,Poco a poco se desvaneció de mi vista.
 per che tornar con li occhi a Bëatrice nulla vedere e amor mi costrinse,Entonces el no ver nada más y el amor me impulsó a volver mis ojos a Beatrice
" Se quanto infino a qui di lei si dice fosse conchiuso tutto in una loda, poca sarebbe a fornir questa vice","Si todo lo que se ha dicho hasta ahora sobre usted estuviera encerrado en una sola alabanza, sería insuficiente para esta tarea."
" La bellezza ch’io vidi si trasmoda non pur di là da noi, ma certo io credo che solo il suo fattor tutta la goda","La belleza de ella que vi se convertía en algo no sólo más allá de lo humano, sino que creo que sólo su Creador puede disfrutarla plenamente"
 Da questo passo vinto mi concedo più che già mai da punto di suo tema soprato fosse comico o tragedo,"Admito que soy ganado por este punto, mucho más de lo que podría ser un autor de estilo medio o sublime por un aspecto problemático del tema tratado"
" ché, come sole in viso che più trema, così lo rimembrar del dolce riso la mente mia da me medesmo scema","De hecho, como el sol en una vista débil, así el recuerdo de su dulce sonrisa hace desaparecer mi intelecto"
" Dal primo giorno ch’i’ vidi il suo viso in questa vita, infino a questa vista, non m’è il seguire al mio cantar preciso","Desde el primer día que vi el rostro de Beatrice en esta vida, hasta esta visión de ella en el Paraíso, mi canto nunca ha sido interrumpido"
" ma or convien che mio seguir desista più dietro a sua bellezza, poetando, come a l’ultimo suo ciascuno artista","Pero ahora es inevitable que yo desista de seguir su belleza, escribiendo mis versos, como un artista que ha alcanzado el límite extremo de sus capacidades"
" Cotal qual io lascio a maggior bando che quel de la mia tuba, che deduce l’ardüa sua matera terminando, con atto e voce di spedito duce ricominciò","Dejo esto a un versículo más importante que el de mi trompeta que, terminando su materia difícil, comenzó de nuevo con la acción y la voz de un guía rápido"
 «Noi siamo usciti fore del maggior corpo al ciel ch’è pura luce,Nosotros salimos del cielo más extendido a lo que está hecho de luz pura
" luce intellettüal, piena d’amore","una luz intelectual, llena de amor"
" amor di vero ben, pien di letizia","un amor de verdadero bien, lleno de alegría"
 letizia che trascende ogne dolzore,una alegría que supera toda dulzura
" Qui vederai l’una e l’altra milizia di paradiso, e l’una in quelli aspetti che tu vedrai a l’ultima giustizia»","Aquí verás las dos huestes del Paraíso, y una de ellas con la apariencia que verás el Día del Juicio."
" Come sùbito lampo che discetti li spiriti visivi, sì che priva da l’atto l’occhio di più forti obietti, ","Como un relámpago repentino que dispersa las facultades visuales, de modo que priva al ojo de la capacidad de ver otros objetos,"
" così mi circunfulse luce viva, e lasciommi fasciato di tal velo del suo fulgor, che nulla m’appariva","Así que me envolví con una luz muy viva, que me envolvió de tal velo con su resplandor que yo no veía nada más"
" «Sempre l’amor che queta questo cielo accoglie in sé con sì fatta salute, per far disposto a sua fiamma il candelo»","El amor que hace tranquilo a este Cielo acoge siempre al alma que entra con este saludo, para adaptar la vela a su llama."
" Non fur più tosto dentro a me venute queste parole brievi, ch’io compresi me sormontar di sopr’ a mia virtute","Estas breves palabras aún no habían llegado dentro de mí, que yo comprendí que iba más allá de mis facultades naturales"
" e di novella vista mi raccesi tale, che nulla luce è tanto mera, che li occhi miei non si fosser difesi","y compré una nueva capacidad visual, de tal manera que no hay una luz tan intensa que mis ojos no pudieran sostenerla"
" e vidi lume in forma di rivera fulvido di fulgore, intra due rive dipinte di mirabil primavera","Y vi una luz en forma de río, de resplandor rojo, entre dos orillas adornadas con hermosas flores primaverales"
" Di tal fiumana uscian faville vive, e d’ogne parte si mettien ne’ fiori, quasi rubin che oro circunscrive","De este río salían favilles brillantes, y se ponían de todas partes entre las flores, como rubíes engastados en oro"
" poi, come inebrïate da li odori, riprofondavan sé nel miro gurge, ","Entonces, como si estuvieran embriagadas por el perfume, se hundían en el admirable gorgo"
" e s’una intrava, un’altra n’uscia fori","Y si una entraba, otra salía enseguida."
" «L’alto disio che mo t’infiamma e urge, d’aver notizia di ciò che tu vei, tanto mi piace più quanto più turge","El intenso deseo que ahora te inflama y te empuja, es decir, saber qué es lo que ves, me gusta tanto más cuanto más te llena"
 ma di quest’ acqua convien che tu bei prima che tanta sete in te si sazi»,Pero es necesario que bebas más de esta agua antes de que esa sed esté saciada dentro de ti.
 così mi disse il sol de li occhi miei,"Así me dijo Beatrice, el sol de mis ojos"
 Anche soggiunse,Y añadió otra vez
 «Il fiume e li topazi ch’entrano ed escono e ’l rider de l’erbe son di lor vero umbriferi prefazi,"El río y los topacios que entran y salen, y la belleza de las flores se anticipan a las sombras de su esencia real"
 Non che da sé sian queste cose acerbe,"No es que estas cosas sean imperfectas en sí mismas,"
" ma è difetto da la parte tua, che non hai viste ancor tanto superbe»","Pero hay una falta de tu parte, porque todavía no tienes la vista lista para observar tales espectáculos."
" Non è fantin che sì sùbito rua col volto verso il latte, se si svegli molto tardato da l’usanza sua, ","Un niño, despertándose mucho más tarde de lo habitual, no corre repentinamente hacia la leche"
" come fec’ io, per far migliori spegli ancor de li occhi, chinandomi a l’onda che si deriva perché vi s’immegli","como yo hice, para hacer más de mis mejores ojos espejos, inclinándome hacia aquel río que fluye para que se haga mejor"
" e sì come di lei bevve la gronda de le palpebre mie, così mi parve di sua lunghezza divenuta tonda","Y tan pronto como el borde de mis párpados había bebido de aquella visión, me pareció que el largo río se había vuelto redondo"
" Poi, come gente stata sotto larve, che pare altro che prima, se si sveste la sembianza non süa in che disparve, ","Entonces, como personas que llevaban máscaras y se desnudan de las apariencias de artefacto, aparentando diferentes de como eran antes,"
" così mi si cambiaro in maggior feste li fiori e le faville, sì ch’io vidi ambo le corti del ciel manifeste","Así las flores y las favilles se convirtieron a mis ojos en imágenes más festivas, de modo que vi abiertamente las dos cortes del cielo"
" O isplendor di Dio, per cu’ io vidi l’alto trïunfo del regno verace, dammi virtù a dir com’ ïo il vidi","Oh esplendor de Dios, gracias al cual vi el gran triunfo del reino verdadero, concédeme la virtud necesaria para comunicar mi visión"
 Lume è là sù che visibile face lo creatore a quella creatura che solo in lui vedere ha la sua pace,Allí arriba en el Empireo hay una luz que hace visible al Creador a esa criatura que encuentra su paz sólo al verlo
" E’ si distende in circular figura, in tanto che la sua circunferenza sarebbe al sol troppo larga cintura","Esta luz se extiende en una figura circular , hasta tal punto que su circunferencia sería mucho más ancha que la del Cielo del Sol"
" Fassi di raggio tutta sua parvenza reflesso al sommo del mobile primo, che prende quindi vivere e potenza","Todo lo que se ve de ella se forma de un radio que se refleja en la superficie cóncava del primer móvil, que saca de él su movimiento y su virtud"
" E come clivo in acqua di suo imo si specchia, quasi per vedersi addorno, quando è nel verde e ne’ fioretti opimo, ","Y como una colina se refleja en el agua en sus laderas, como para verse adornado cuando tiene hierbas verdes y flores exuberantes,"
" sì, soprastando al lume intorno intorno, vidi specchiarsi in più di mille soglie quanto di noi là sù fatto ha ritorno","Así, estando alrededor de esa luz, vi que se reflejaban en más de mil gradas que las almas bienaventuradas que regresaron allí"
" E se l’infimo grado in sé raccoglie sì grande lume, quanta è la larghezza di questa rosa ne l’estreme foglie","Y si el escalón más bajo recoge en sí una luz tan grande, como debe ser amplia esta rosa en sus pétalos más exteriores"
" La vista mia ne l’ampio e ne l’altezza non si smarriva, ma tutto prendeva il quanto e ’l quale di quella allegrezza","Mi visión no se perdía debido a la amplitud y la altura de la rosa, sino que percibía totalmente la cantidad y la calidad de aquella alegría"
" Presso e lontano, lì, né pon né leva","La proximidad y la distancia, allí, no añade ni quita nada"
" ché dove Dio sanza mezzo governa, la legge natural nulla rileva","En efecto, donde Dios gobierna directamente, las leyes naturales no tienen ningún valor"
" Nel giallo de la rosa sempiterna, che si digrada e dilata e redole odor di lode al sol che sempre verna, qual è colui che tace e dicer vole, mi trasse Bëatrice, e disse","Mientras yo callaba, Beatrice me llevó al centro de la rosa eterna, que baja y se extiende y emana un perfume de alabanza al sol que siempre hace primavera, y me dijo:"
 «Mira quanto è ’l convento de le bianche stole,□ Observa lo extenso que es el concilio de las estolas blancas
 Vedi nostra città quant’ ella gira,Ves lo grande que es nuestra ciudad
" vedi li nostri scanni sì ripieni, che poca gente più ci si disira","Ves nuestros escaños tan ocupados, que muy pocos de ellos han permanecido libres"
" E ’n quel gran seggio a che tu li occhi tieni per la corona che già v’è sù posta, ","Y en ese gran asiento en el que estás mirando fijamente a la corona que está puesta en él,"
" prima che tu a queste nozze ceni, sederà l’alma, che fia giù agosta, de l’alto Arrigo, ch’a drizzare Italia verrà in prima ch’ella sia disposta","Antes de que cenes en esta boda, se sentará el alma del Arrigo, que será emperador en la Tierra y vendrá a enderezar Italia antes de que esté lista para acogerlo."
 La cieca cupidigia che v’ammalia simili fatti v’ha al fantolino che muor per fame e caccia via la balia,"La avaricia ciega que os seduce os ha hecho semejantes al niño que muere de hambre, y sin embargo envía lejos a la nodriza"
" E fia prefetto nel foro divino allora tal, che palese e coverto non anderà con lui per un cammino","Y será un prefecto muy hábil, un tal, que no irá con él por un solo camino y actuará de manera diferente públicamente y en secreto"
 Ma poco poi sarà da Dio sofferto nel santo officio,Pero Dios lo tolerará poco tiempo en el santo oficio
" ch’el sarà detruso là dove Simon mago è per suo merto, e farà quel d’Alagna intrar più giuso»","Porque él será empujado hacia abajo donde ya se encuentra Simón Mago por sus crímenes, y empujará aún más al Papa de Anagni."
 In forma dunque di candida rosa mi si mostrava la milizia santa che nel suo sangue Cristo fece sposa,"Por lo tanto, la santa multitud de bienaventurados que Cristo se casó con su sangre me era mostrada en forma de una blanca rosa"
" ma l’altra, che volando vede e canta la gloria di colui che la ’nnamora e la bontà che la fece cotanta, ","Mas la otra, que vuela, ve y canta la gloria de Dios que la llena de amor, y la bondad que la hizo tan resplandeciente,"
" sì come schiera d’ape che s’infiora una fïata e una si ritorna là dove suo laboro s’insapora, ",semejante a un enjambre de abejas que entra en la flor y luego vuelve a la colmena donde transforma su trabajo en miel.
" nel gran fior discendeva che s’addorna di tante foglie, e quindi risaliva là dove ’l süo amor sempre soggiorna","descendía en la rosa de los bienaventurados que está adornada con tantos pétalos, y luego subía allí donde reside siempre su amor"
" Le facce tutte avean di fiamma viva e l’ali d’oro, e l’altro tanto bianco, che nulla neve a quel termine arriva","Sus rostros eran tan rojos como la llama viva, y sus alas eran de oro, mientras que sus vestidos eran tan blancos que ninguna nieve puede igualar a esa blancura"
" Quando scendean nel fior, di banco in banco porgevan de la pace e de l’ardore ch’elli acquistavan ventilando il fianco","Cuando bajaban en la rosa, ponían en todos los escaños la paz y el ardor que compraban volando"
 Né l’interporsi tra ’l disopra e ’l fiore di tanta moltitudine volante impediva la vista e lo splendore,Ni la interposición entre la cumbre y la flor de tanta multitud voladora impedía la vista y el esplendor
" ché la luce divina è penetrante per l’universo secondo ch’è degno, sì che nulla le puote essere ostante","Porque la luz de Dios penetra a través del Universo según quién es digno, de modo que nada la puede obstaculizar"
" Questo sicuro e gaudïoso regno, frequente in gente antica e in novella, viso e amore avea tutto ad un segno","Este reino sereno y gozoso, lleno de bienaventurados del Antiguo y del Nuevo Testamento, tenía la mirada y el afecto todo dirigido hacia la misma dirección"
" O trina luce che ’n unica stella scintillando a lor vista, sì li appaga","Oh luz de la Trinidad, que resplandeciendo en una sola estrella a sus ojos les satisface tanto,"
 guarda qua giuso a la nostra procella,Dirígete a las tormentas del mundo terrenal
" Se i barbari, venendo da tal plaga che ciascun giorno d’Elice si cuopra, rotante col suo figlio ond’ ella è vaga, ","Si los bárbaros, llegando de aquellas regiones que cada día se cubren de la Elicia, y que giran con su hijo donde está vaga,"
" veggendo Roma e l’ardüa sua opra, stupefaciensi, quando Laterano a le cose mortali andò di sopra","Al ver a Roma y sus altos monumentos, se quedaron atónitos, cuando el Letrán excedía todas las demás obras humanas"
" ïo, che al divino da l’umano, a l’etterno dal tempo era venuto, ","Yo, que había llegado a la dimensión divina del mundo terrenal, a la dimensión del eterno desde el tiempo"
" e di Fiorenza in popol giusto e sano, di che stupor dovea esser compiuto","y de Florencia a aquel pueblo justo y recto, de qué asombro debía estar lleno"
 Certo tra esso e ’l gaudio mi facea libito non udire e starmi muto,Ciertamente aquella maravilla y la alegría me hacían desear no oír nada y permanecer en silencio
" E quasi peregrin che si ricrea nel tempio del suo voto riguardando, ","Y como un peregrino que descansa después de haber llegado al santuario la meta de su viaje,"
" e spera già ridir com’ ello stea, su per la viva luce passeggiando, menava ïo li occhi per li gradi, ","y espera poder informar a la vuelta cómo se presenta, así que empujé mis ojos por los escalones,"
" mo sù, mo giù e mo recirculando","Ahora hacia arriba, ahora hacia abajo y ahora hacerlos girar alrededor"
" Vedëa visi a carità süadi, d’altrui lume fregiati e di suo riso, e atti ornati di tutte onestadi","Veía rostros conformados con la caridad, iluminados por la luz de Dios y por su alegría, y con actitudes caracterizadas por la más decorosa compostura"
" La forma general di paradiso già tutta mïo sguardo avea compresa, in nulla parte ancor fermato fiso",Mi mirada había abrazado la apariencia de todo el Paraíso y todavía no se había detenido en un punto preciso
 e volgeami con voglia rïaccesa per domandar la mia donna di cose di che la mente mia era sospesa,Y me volví con renovado deseo para preguntarle a mi mujer algunas cosas de las que había dudado en mi mente
" Uno intendëa, e altro mi rispuose","Quería hacer esto, pero me dijo algo más."
 credea veder Beatrice e vidi un sene vestito con le genti glorïose,Pensé que veía a Beatrice y vi un viejo vestido de blanco como todos los demás bienaventurados.
" Diffuso era per li occhi e per le gene di benigna letizia, in atto pio quale a tenero padre si convene","De los ojos y de las mejillas inspiraba un gozo bondadoso, con una actitud devota como se confía a un padre amoroso"
" E «Ov’ è ella?», sùbito diss’ io",¿Dónde está ella?
 Ond’ elli,Y él respondió
 «A terminar lo tuo disiro mosse Beatrice me del loco mio,Beatrice me ha llamado de mi asiento para completar tu deseo.
" e se riguardi sù nel terzo giro dal sommo grado, tu la rivedrai nel trono che suoi merti le sortiro»","Y si levantas la mirada, en el tercer escalón de la rosa a partir de lo alto, la verás en el asiento que le han concedido sus méritos."
" Sanza risponder, li occhi sù levai, e vidi lei che si facea corona reflettendo da sé li etterni rai","Sin contestar, miré hacia arriba y vi a Beatrice coronada por una aureola que resplandecía los rayos divinos"
" Da quella regïon che più sù tona occhio mortale alcun tanto non dista, ","De esa región del cielo donde truena más alto, un ojo humano no está tan lejos"
" qualunque in mare più giù s’abbandona, quanto lì da Beatrice la mia vista","Incluso si se encuentra en el abismo más profundo del mar, ¿cuán lejos estaba la distancia entre mis ojos y Beatrice"
" ma nulla mi facea, ché süa effige non discendëa a me per mezzo mista","Pero no me hacía nada, porque su imagen no llegaba a mí a través de un medio físico"
" «O donna in cui la mia speranza vige, e che soffristi per la mia salute in inferno lasciar le tue vestige, ","Oh mujer en la que se fortalece mi esperanza, y que por mi salvación toleraste dejar tus huellas en el infierno,"
" di tante cose quant’ i’ ho vedute, dal tuo podere e da la tua bontate riconosco la grazia e la virtute","Si he podido ver tantas cosas, reconozco que esa gracia y virtud se deriva de tu poder y bondad."
" Tu m’hai di servo tratto a libertate per tutte quelle vie, per tutt’ i modi che di ciò fare avei la potestate","Tú me trajiste a la libertad, a todas esas calles y todas esas formas en las que tú tenías el poder de hacer esto."
" La tua magnificenza in me custodi, sì che l’anima mia, che fatt’ hai sana, piacente a te dal corpo si disnodi»","Guarda este don tuyo en mí, para que mi alma, que has sanado, se separe del cuerpo de la manera que a ti te guste."
 Così orai,Oré así.
" e quella, sì lontana come parea, sorrise e riguardommi","Y Beatrice, tan lejos como parecía, sonrió y me miró,"
 poi si tornò a l’etterna fontana,Entonces regresó a la fuente eterna de bienaventuranza
 E ’l santo sene,Y el santo viejo
" «Acciò che tu assommi perfettamente», disse, ","""Para que lo cumplas de la manera debida,"" dijo,"
" «il tuo cammino, a che priego e amor santo mandommi, vola con li occhi per questo giardino","Tu viaje, por lo que la oración y el santo amor me han enviado aquí, empuja tu mirada a lo largo de la rosa"
 ché veder lui t’acconcerà lo sguardo più al montar per lo raggio divino,Porque el verla preparará tu mirada para afrontar la visión de Dios
" E la regina del cielo, ond’ ïo ardo tutto d’amor, ne farà ogne grazia, però ch’i’ sono il suo fedel Bernardo»","Y la Reina del Cielo, por la que ardo todo de amor, nos dará su gracia, porque yo soy su fiel Bernardo."
" Qual è colui che forse di Croazia viene a veder la Veronica nostra, ","Como el peregrino que viene quizás de Croacia para ver nuestra Verónica,"
" che per l’antica fame non sen sazia, ma dice nel pensier, fin che si mostra","que debido al hambre insaciable de la antigüedad, habla dentro de la mente hasta que se muestra"
" ‘Segnor mio Iesù Cristo, Dio verace, or fu sì fatta la sembianza vostra?’","""Oh Señor mi Jesucristo, ¿verdad Dios, así que estos fueron vuestros rostros?,"""
" tal era io mirando la vivace carità di colui che ’n questo mondo, contemplando, gustò di quella pace","Así era yo observando la viva caridad de Bernardo que en esta Tierra, contemplando, saboreó la paz divina"
" «Figliuol di grazia, quest’ esser giocondo», ","Hijo de la gracia, esta esencia gozosa"
" cominciò elli, ",Empezó él.
" «non ti sarà noto, tenendo li occhi pur qua giù al fondo",No se te dará cuenta si sigues mirando hacia abajo.
" ma guarda i cerchi infino al più remoto, tanto che veggi seder la regina cui questo regno è suddito e devoto»","Pero mira los círculos hasta lo más lejos, hasta ver en su asiento a la Reina a la que este reino es súbdito y devoto."
 Io levai li occhi,Yo miré hacia arriba.
" e come da mattina la parte orïental de l’orizzonte soverchia quella dove ’l sol declina, ","y como en la mañana la parte oriental del horizonte supera en claridad aquella donde el sol se pone,"
" così, quasi di valle andando a monte con li occhi, vidi parte ne lo stremo vincer di lume tutta l’altra fronte","Así, al levantar los ojos del valle hasta la cima del monte, vi un punto en la cima que superaba en luminosidad a todos los demás"
" E come quivi ove s’aspetta il temo che mal guidò Fetonte, più s’infiamma, e quinci e quindi il lume si fa scemo, ","Y como en la Tierra, en el lado donde se espera el timón que Fetonte no supo conducir, el cielo se ilumina más, mientras que a los lados el claro tiende a disminuir,"
" così quella pacifica oriafiamma nel mezzo s’avvivava, e d’ogne parte per igual modo allentava la fiamma","Así, aquella pacífica luz ardiente se arriesgó en el centro, y a los lados el esplendor se atendía uniformemente"
" e a quel mezzo, con le penne sparte, vid’ io più di mille angeli festanti, ciascun distinto di fulgore e d’arte","Y hacia aquel punto vi más de mil ángeles festivos, con las alas explicadas, cada uno diferente por esplendor y movimiento"
" Vidi a lor giochi quivi e a lor canti ridere una bellezza, che letizia era ne li occhi a tutti li altri santi","Aquí en su tripudio y en su canto vi brillar una belleza tal , que era una alegría en los ojos de todos los demás santos"
" e s’io avessi in dir tanta divizia quanta ad imaginar, non ardirei lo minimo tentar di sua delizia","Y si tuviera tanta riqueza de expresión como me imagino, ni siquiera en ese caso me atrevería a tratar de describir su belleza."
" Bernardo, come vide li occhi miei nel caldo suo caler fissi e attenti, li suoi con tanto affetto volse a lei, ","Bernardo, tan pronto como vio que mis ojos estaban fijos y atentos en su calor, los dirigió hacia ella con tanto cariño"
 che ’ miei di rimirar fé più ardenti,que hizo a los míos aún más deseosos de admirarla
" Affetto al suo piacer, quel contemplante libero officio di dottore assunse, e cominciò queste parole sante","Afectado a su placer, aquel contemplante asumió el papel de médico libre y comenzó estas palabras santas"
" «La piaga che Maria richiuse e unse, quella ch’è tanto bella da’ suoi piedi è colei che l’aperse e che la punse","Ella, que se sienta tan hermosa a los pies de María, produjo y abrió la plaga que María luego curó y cerró"
" Ne l’ordine che fanno i terzi sedi, siede Rachel di sotto da costei con Bëatrice, sì come tu vedi","En ese asiento que está en el tercer orden, se sienta Raquel debajo de ella, junto a Beatrice, como puedes ver"
" Sarra e Rebecca, Iudìt e colei che fu bisava al cantor che per doglia del fallo disse ‘Miserere mei’, ","Sara, Rebeca, Judita y la que fue la bisabuela del cantante que, por remordimiento del pecado cometido, dijo ""Miserere mei,"""
" puoi tu veder così di soglia in soglia giù digradar, com’ io ch’a proprio nome vo per la rosa giù di foglia in foglia","Tú puedes ver hacia abajo, de escalón en escalón, así como yo nombro a estas mujeres judías una por una"
" E dal settimo grado in giù, sì come infino ad esso, succedono Ebree, dirimendo del fior tutte le chiome","Y desde el séptimo orden hacia abajo, al igual que hasta él, siguen a otras mujeres judías, que dividen todos los pétalos de la rosa"
" perché, secondo lo sguardo che fée la fede in Cristo, queste sono il muro a che si parton le sacre scalee","En efecto, según la mirada con la que la fe miró a Cristo, estas forman un muro que separa las escaleras sagradas"
" Da questa parte onde ’l fiore è maturo di tutte le sue foglie, sono assisi quei che credettero in Cristo venturo",Por este lado de donde la flor tiene todas sus hojas se sientan aquellos que creyeron en Cristo venturo
" da l’altra parte onde sono intercisi di vòti i semicirculi, si stanno quei ch’a Cristo venuto ebber li visi","por otro lado, donde los semicírculos están llenos de asientos vacíos, están los que creyeron en Cristo venido"
" E come quinci il glorïoso scanno de la donna del cielo e li altri scanni di sotto lui cotanta cerna fanno, ","Y como por aquí el asiento glorioso de la Reina del Cielo y los demás abajo forman esta línea divisiva,"
" così di contra quel del gran Giovanni, che sempre santo ’l diserto e ’l martiro sofferse, e poi l’inferno da due anni","Así hace al otro lado el del gran Juan, que, siempre santo, sufrió el desierto y el martirio, y luego permaneció en el infierno por dos años"
" e sotto lui così cerner sortiro Francesco, Benedetto e Augustino e altri fin qua giù di giro in giro","Y debajo de él, Francisco, Benedicto, Agustín y otros salieron, hasta aquí alrededor"
 Or mira l’alto proveder divino,Ahora observa la alta Providencia de Dios
 ché l’uno e l’altro aspetto de la fede igualmente empierà questo giardino,"Porque los dos creyentes, en Cristo que ha venido y que viene, llenarán este jardín en igual medida"
" E sappi che dal grado in giù che fiede a mezzo il tratto le due discrezioni, ","Y que sepas que por debajo del orden que divide también horizontalmente las dos divisiones,"
" per nullo proprio merito si siede, ma per l’altrui, con certe condizioni","no se sienta por ningún mérito propio, sino por el de los demás, bajo ciertas condiciones"
 ché tutti questi son spiriti ascolti prima ch’avesser vere elezïoni,"De hecho, todos estos espíritus fueron disueltos antes de tener la oportunidad de elegir con libre albedrío"
" Ben te ne puoi accorger per li volti e anche per le voci püerili, se tu li guardi bene e se li ascolti","Lo puedes entender fácilmente por los rostros y voces infantiles, si los miras y los escuchas con la debida atención"
 Or dubbi tu e dubitando sili,"Ahora tienes una duda, y dudando permaneces en silencio."
 ma io discioglierò ’l forte legame in che ti stringon li pensier sottili,Pero romperé el vínculo en el que tus pensamientos sutiles están unidos
" Dentro a l’ampiezza di questo reame casüal punto non puote aver sito, se non come tristizia o sete o fame","En la inmensidad de este santo reino no puede haber nada al azar, al igual que no hay lugar para la tristeza, la sed o el hambre"
" ché per etterna legge è stabilito quantunque vedi, sì che giustamente ci si risponde da l’anello al dito","Porque todo lo que ves ha sido establecido para una ley eterna, de modo que todo corresponde perfectamente a la voluntad divina"
 e però questa festinata gente a vera vita non è sine causa intra sé qui più e meno eccellente,"Por tanto, estas almas de niños que murieron prematuramente, no sin razón, se sientan en diferentes alturas"
" Lo rege per cui questo regno pausa in tanto amore e in tanto diletto, che nulla volontà è di più ausa, ","El rey por el cual este reino descansa de vez en cuando amor y tanta alegría que ninguna voluntad se atreve a pedir más,"
" le menti tutte nel suo lieto aspetto creando, a suo piacer di grazia dota diversamente","Creando todas las almas en su aspecto gozoso las dota de un grado diferente de gracia, a su voluntad"
 e qui basti l’effetto,y sea suficiente el efecto
 E ciò espresso e chiaro vi si nota ne la Scrittura santa in quei gemelli che ne la madre ebber l’ira commota,Y esto es dicho claramente por las Sagradas Escrituras con el ejemplo de los gemelos que también en el vientre de la madre fueron entre ellos discordiosos
" Però, secondo il color d’i capelli, di cotal grazia l’altissimo lume degnamente convien che s’incappelli","Por lo tanto, es justo que la altísima luz de esta gracia se adapte conforme a lo que Dios ha ordenado"
" Dunque, sanza mercé di lor costume, locati son per gradi differenti, sol differendo nel primiero acume","Por lo tanto, estos niños se colocan en grados diferentes de la rosa, sin mérito alguno respecto a su conducta, sólo porque fue diferente la gracia que Dios les concedió en el momento de la creación"
" Bastavasi ne’ secoli recenti con l’innocenza, per aver salute, solamente la fede d’i parenti","En los primeros tiempos de la Humanidad, para que los niños se salvaran, bastaban la inocencia y la fe de los padres"
" poi che le prime etadi fuor compiute, convenne ai maschi a l’innocenti penne per circuncidere acquistar virtute","Después del cumplimiento de las primeras edades, fue necesario que los hombres inocentes adquirieran la virtud con la circuncisión"
" ma poi che ’l tempo de la grazia venne, sanza battesmo perfetto di Cristo tale innocenza là giù si ritenne","Pero después que vino el tiempo de la gracia, sin el perfecto bautismo de Cristo, los niños inocentes permanecen confinados en el Limbo"
" Riguarda omai ne la faccia che a Cristo più si somiglia, ché la sua chiarezza sola ti può disporre a veder Cristo»","Mira ahora en el rostro que más se parece a Cristo, porque su esplendor es el único que puede prepararte para ver a Cristo."
" Io vidi sopra lei tanta allegrezza piover, portata ne le menti sante create a trasvolar per quella altezza, ","Yo vi caer sobre María tal alegría, llevada por los intelectos sanos creados para volar a esa altura,"
