Original,Translate_de_1
" e quest’è ver così com’io ti parlo""","Und das ist so wahr wie die Tatsache, dass ich mit dir rede."
"  Più fuor di cento che, quando l’udiro, s’arrestaron nel fosso a riguardarmi per maraviglia, oblïando il martiro","Und es waren mehr als hundert Verdammte, als sie ihn hörten, da standen sie in der Grube und schauten mich an und vergaßen ihre Strafe."
"  ""Or dì a fra Dolcin dunque che s’armi, tu che forse vedra’ il sole in breve, s’ello non vuol qui tosto seguitarmi, sì di vivanda, ","""Dann sag Pater Dolcino, wenn er mich nicht bald erreichen will, dass er bald viele Lebensmittel besorgen wird,"
"  che stretta di neve non rechi la vittoria al Noarese, ch’altrimenti acquistar non saria leve""","so dass ein harter Winter den Novaresen keinen Sieg bringt, der sonst schwer zu erreichen wäre"
"  Poi che l’un piè per girsene sospese, Mäometto mi disse esta parola","Nachdem er einen Fuß in die Luft gehoben hatte, um zu gehen, sprach Mohammed zu mir:"
 indi a partirsi in terra lo distese,"Und er legte ihn auf den Boden, daß er wegginge."
"  Un altro, che forata avea la gola e tronco ’l naso infin sotto le ciglia, e non avea mai ch’una orecchia sola,  ","Ein weiterer Verdammter, der seine Kehle zerrissen hatte, seine nackte Nase bis unter die Wimpern und kein Ohr hatte,"
"  ristato a riguardar per maraviglia con li altri, innanzi a li altri aprì la canna, ch’era di fuor d’ogne parte vermiglia,  e disse: ","Als er mich wie die anderen ansah, öffnete er vor den anderen die Schlucht, die aus allem Blut blutrot war, und sagte:"
"  ""O tu cui colpa non condanna e cu’ io vidi in su terra latina, se troppa simiglianza non m’inganna,  ","""Du, der du nicht verdammt bist von irgendeiner Schuld und der ich in Italien gekannt habe, wenn mich eine übergroße Ähnlichkeit nicht betrügt,"
"  rimembriti di Pier da Medicina, se mai torni a veder lo dolce piano che da Vercelli a Marcabò dichina","Denk an Pier da Medicina, wenn du jemals wieder die sanfte Ebene siehst, die von Vercelli bis Marcabò abfällt"
"  E fa sapere a’ due miglior da Fano, a messer Guido e anco ad Angiolello, che, se l’antiveder qui non è vano,  ","Und sag den beiden besten Männern von Fano, Messer Guido del Cassero und auch Angiolello da Carignano, dass, wenn unsere Vorsehung nicht vergeblich ist,"
  gittati saran fuor di lor vasello e mazzerati presso a la Cattolica per tradimento d’un tiranno fello,"daß sie aus ihrem Schiff geworfen werden und in einen Sack geworfen werden, der an einen Stein gebunden ist bei der Katholikenschaft, daß sie einen bösen Tyrann verraten."
"  Tra l’isola di Cipri e di Maiolica non vide mai sì gran fallo Nettuno, non da pirate, non da gente argolica","Neptun hat noch nie so ein schweres Verbrechen im ganzen Mittelmeer gesehen, nicht von Piraten oder Räubern von Argo begangen"
"  Quel traditor che vede pur con l’uno, e tien la terra che tale qui meco vorrebbe di vedere esser digiuno,  farà venirli a parlamento seco","Der Verräter, der nur mit einem Auge sieht und die Erde regiert, die ein Verdammter hier mit mir nie gesehen haben möchte, wird sie dazu bringen, mit ihm zu reden."
" poi farà sì, ch’al vento di Focara non sarà lor mestier voto né preco""","dann wird er dafür sorgen, dass ihnen keine Gebete und Gelübde gegen die Winde von Fokara gereicht werden."
"  E io a lui: ""Dimostrami e dichiara, se vuo’ ch’i’ porti sù di te novella, chi è colui da la veduta amara""","Und ich sprach zu ihm: Zeige mich und sage mir, wenn du willst, daß ich von dir auf Erden rede, wer ist es, der durch das Sehen von Rimini Schaden genommen hat?"
"  Allor puose la mano a la mascella d’un suo compagno e la bocca li aperse, gridando: ""Questi è desso, e non favella","Und er legte seine Hand auf den Kiefer seines Gefährten und öffnete seinen Mund und schrie: Er ist hier, und er redet nicht."
"  Questi, scacciato, il dubitar sommerse in Cesare, affermando che ’l fornito sempre con danno l’attender sofferse""","Dieser, der aus Rom vertrieben wurde, löschte jeden Zweifel im Cäsar aus und sagte, daß der, der bereit sei zu handeln, stets Schaden anrichtete, da er wartete."
"  Oh quanto mi pareva sbigottito con la lingua tagliata ne la strozza Curïo, ch’a dir fu così ardito","Oh, wie verblüffend Curio schien, mit der abgehackten Zunge in der Kehle, dass er so bereit war zu sprechen"
"  E un ch’avea l’una e l’altra man mozza, levando i moncherin per l’aura fosca, sì che ’l sangue facea la faccia sozza,  gridò: ","Und ein anderer, der beide Hände abgeschnitten hatte und die Mönche in die Luft hob, indem er das Blut auf sein Gesicht schleuderte, schrie:"
"  ""Ricordera’ ti anche del Mosca, che disse, lasso, ","""Du wirst dich auch erinnern an Moskau der Lamberti, der sagte - leider"
"’Capo ha cosa fatta’, che fu mal seme per la gente tosca""","""Es war der Boss,"" der den Toskana so übel geriet."""
"  E io li aggiunsi: ""E morte di tua schiatta""",Und ich sprach: Es ward auch das Ende deiner Familie.
" per ch’elli, accumulando duol con duolo, sen gio come persona trista e matta","Und da er den Schmerz hinzufügte, ging er wie ein trauriger Mensch und aus sich selbst heraus."
"  Ma io rimasi a riguardar lo stuolo, e vidi cosa ch’io avrei paura, sanza più prova, di contarla solo","Aber ich blieb und sah das Heer der Seelen, und ich sah etwas, was ich fürchten würde, allein zu berichten, ohne weitere Beweise zu erbringen."
"  se non che coscïenza m'assicura, la buona compagnia che l'uom francheggia sotto l'asbergo del sentirsi pura","Es sei denn, ich bin getröstet durch meinen guten Glauben, der den Menschen begleitet und ihn mutig macht, ihn zu beschützen durch die Verteidigung des reinen Gewissens."
"  Io vidi certo, e ancor par ch’io ’l veggia, un busto sanza capo andar sì come andavan li altri de la trista greggia","Und ich sah einen Stamm, ohne das Haupt, der mit den andern dieser traurigen Herde voranging, und ich sah ihn noch einmal."
"  e ’l capo tronco tenea per le chiome, pesol con mano a guisa di lanterna: e quel mirava noi e dicea: ""Oh me""","Und er hielt seinen Kopf an seinen Haaren zerhackt, wie eine Laterne, und sie sah uns an und sprach: Ach, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh!"
"  Di sé facea a sé stesso lucerna, ed eran due in uno e uno in due",Er machte sich selbst mit einem Teil von sich selbst Licht und es waren zwei Individuen und eins gleichzeitig:
" com’esser può, quei sa che sì governa","wie dies geschehen kann, weiß der, der es möglich macht"
"  Quando diritto al piè del ponte fue, levò ’l braccio alto con tutta la testa per appressarne le parole sue,  che fuoro: ","Als er an der Brücke war, hob er seinen Arm mit seinem ganzen Kopf auf, um seine Worte an uns zu richten:"
"  ""Or vedi la pena molesta, tu che, spirando, vai veggendo i morti: vedi s’alcuna è grande come questa","Und nun siehst du meine Trauer, daß du die Toten lebest und siehst, ob noch eine so große ist wie diese."
"  E perché tu di me novella porti, sappi ch’i’ son Bertram dal Bornio, quelli che diedi al re giovane i ma’ conforti","Und auf daß du von mir erzählest, wisse, daß ich Bertran de Born bin, der dem jungen König den schlechten Rat gab."
  Io feci il padre e ’l figlio in sé ribelli,Ich schubste den Sohn gegen den Vater:
 Achitofèl non fé più d’Absalone e di Davìd coi malvagi punzelli,"Ahitophel tat nichts anderes mit Absalom und David, mit bösen Anstiftern"
"  Perch’io parti’ così giunte persone, partito porto il mio cerebro, lasso, dal suo principio ch’è in questo troncone","Und da ich so geeinte Menschen geteilt habe, trage ich mein Gehirn, geteilt durch das Rückenmark, das in diesem Stumpf ist."
"  Così s’osserva in me lo contrapasso""",So ist in mir das Gegengewicht zu sehen.
" La molta gente e le diverse piaghe avean le luci mie sì inebrïate, che de lo stare a piangere eran vaghe","Die vielen Verdammten und die schrecklichen Plagen hatten meine Augen mit Tränen erfüllt, so daß sie weinen wollten."
" Ma Virgilio mi disse: ""Che pur guate? perché la vista tua pur si soffolge là giù tra l’ombre triste smozzicate?  ",Aber Virgilio sprach zu mir: 
 Tu non hai fatto sì a l’altre bolge,Du hast das nicht in den anderen Bolge gemacht.
" pensa, se tu annoverar le credi, che miglia ventidue la valle volge","Für den Fall, dass du sie zählen willst, denkt sie, dass der Umfang des Grabens hier 22 Meilen beträgt."
  E già la luna è sotto i nostri piedi,Und der Mond steht unter unseren Füßen:
" lo tempo è poco omai che n’è concesso, e altro è da veder che tu non vedi""","Die Zeit, die uns gewährt wird, ist knapp, und du musst noch mehr sehen."
"  ""Se tu avessi"", rispuos’io appresso, ""atteso a la cagion per ch’io guardava, forse m’avresti ancor lo star dimesso""","Und ich antwortete und sprach: Wenn du gewusst hättest, warum ich schaute, so hättest du mir vielleicht erlaubt, mich noch zu halten."
"  Parte sen giva, e io retro li andava, lo duca, già faccendo la risposta, e soggiugnendo: ","Inzwischen ging mein Führer weg, und ich folgte ihm, antwortete weiter und fügte hinzu:"
"  ""Dentro a quella cava  dov’io tenea or li occhi sì a posta, credo ch’un spirto del mio sangue pianga la colpa che là giù cotanto costa""","In der Grube, in der ich vor kurzem meine Augen starrte, glaube ich, daß mein Blutsverwandtschaft die Schuld sühnt, daß er sich dort so schwer versessen hat."
"  Allor disse ’l maestro: ""Non si franga lo tuo pensier da qui innanzi sovr’ello",Da sprach der Lehrer: Deine Gedanken quälen sich nicht von nun an über ihn.
" Attendi ad altro, ed ei là si rimanga","Denken Sie an etwas anderes, und das bleibt, wo es ist."
"  ch’io vidi lui a piè del ponticello mostrarti e minacciar forte col dito, e udi’ ’l nominar Geri del Bello","Denn ich sah ihn am Fuße der Brücke, die dich mit dem Finger zeigte, und er drohte dir, und ich hörte, daß sie ihn Jeri vom Schönen nannten."
"  Tu eri allor sì del tutto impedito sovra colui che già tenne Altaforte, che non guardasti in là, sì fu partito""","Und du warst so beschäftigt, daß du Bertran de Born hörtest, der das Schloss Hautefort hielt, daß du nicht zu ihm sahst, bis er weg ward."
"  ""O duca mio, la vïolenta morte che non li è vendicata ancor"", diss’io, ""per alcun che de l’onta sia consorte,  fece lui disdegnoso","Und ich sprach: Mein Meister, sein gewalttätiger Tod, der noch nicht gerächt worden ist von niemandem, der ihn als ein Glied seiner Gemeinde mit ihm teilt und ihn verächtlich macht."
" ond’el sen gio sanza parlarmi, sì com’ïo estimo: e in ciò m’ ha el fatto a sé più pio""","darum ging er hin, daß er nicht mit mir redete, wie ich glaube; und das machte mich gnädiger über ihn."
"  Così parlammo infino al loco primo che de lo scoglio l’altra valle mostra, se più lume vi fosse, tutto ad imo","So redeten wir bis zum ersten Punkt der Brücke, von wo aus man die ganze andere Bolgia bis zum Ende sehen würde, wenn es nur mehr Licht gäbe."
"  Quando noi fummo sor l’ultima chiostra di Malebolge, sì che i suoi conversi potean parere a la veduta nostra,  ","Als wir über die letzte Grube der Malebolge kamen, damit seine Verdammten von uns gesehen werden konnten,"
"  lamenti saettaron me diversi, che di pietà ferrati avean li strali","Viele Klagen, die mich zur Frömmigkeit veranlaßten, schlugen mich"
 ond’io li orecchi con le man copersi,"Und sie drängten mich, meine Ohren mit meinen Händen zu verstopfen."
"  Qual dolor fora, se de li spedali di Valdichiana tra ’l luglio e ’l settembre e di Maremma e di Sardigna i mali  fossero in una fossa tutti ’nsembre, ","Wenn sich aus den Krankenhäusern im Valdichiana, Maremma und Sardinien zwischen Juli und September alle Kranken an einem Ort versammeln, dann sieht man ein Leiden ähnlich dem, was in Bolgia war."
"  tal era quivi, e tal puzzo n’usciva qual suol venir de le marcite membre","Und der Gestank, der herauskam, war gleich dem der verfaulten Glieder."
"  Noi discendemmo in su l’ultima riva del lungo scoglio, pur da man sinistra",Und wir gingen hinab an den letzten Ufer der langen Brücke und gingen immer nach links.
" e allor fu la mia vista più viva  giù ver’ lo fondo, là ’ve la ministra de l’alto Sire infallibil giustizia punisce i falsador che qui registra","und dann konnte mein Blick auf den Grund gerichtet werden, wo die göttliche Gerechtigkeit, die unfehlbar Diener Gottes, die Fälscher bestraft, die auf der Erde merken, wenn sie sündigen."
"  Non credo ch’a veder maggior tristizia fosse in Egina il popol tutto infermo, quando fu l’aere sì pien di malizia,  che li animali, infino al picciol vermo, cascaron tutti, ","In Egina, als die Luft so voller Pest war, dass alle Tiere bis zum kleinsten Wurm getötet wurden,"
"  e poi le genti antiche, secondo che i poeti hanno per fermo,  si ristorar di seme di formiche","und die Völker des Altertums, nach dem Zeugnis der Dichter, bevölkerten sich mit den Ameisen,"
 ch’era a veder per quella oscura valle languir li spirti per diverse biche,"Ich glaube nicht, daß das Gesicht des ganzen kranken Volkes trauriger war als das Gesicht der dunklen Grube, da die Geister in Haufen wimmelten."
"  Qual sovra ’l ventre e qual sovra le spalle l’un de l’altro giacea, e qual carpone si trasmutava per lo tristo calle","Und sie lagen einen auf dem andern, auf dem Bauch und auf den Schultern, und etliche gingen hinauf an diesen traurigen Ort."
"  Passo passo andavam sanza sermone, guardando e ascoltando li ammalati, che non potean levar le lor persone","Und wir gingen langsam vorüber, ohne zu reden, und sahen und hörten die Kranken, die nicht aufstehen konnten."
"  Io vidi due sedere a sé poggiati, com’a scaldar si poggia tegghia a tegghia, dal capo al piè di schianze macolati","Und ich sah zwei von ihnen, die aufeinander saßen, wie zwei Pfannen auf das Feuer gelegt und von Kopf bis Fuß mit Krusten bedeckt waren."
"  e non vidi già mai menare stregghia a ragazzo aspettato dal segnorso, né a colui che mal volontier vegghia,  ","Und ich sah nie eine Garzone, die von seinem Herrn erwartet wurde, oder einen Stallmann, der ärgerlich wachte, den Schrei zu benutzen."
"  come ciascun menava spesso il morso de l’unghie sopra sé per la gran rabbia del pizzicor, che non ha più soccorso","wie ein jeder von ihnen seine Nägel auf sich selbst benutzte, um das Knirschen zu pfeifen, das keinerlei Erleichterung hatte."
"  e sì traevan giù l’unghie la scabbia, come coltel di scardova le scaglie o d’altro pesce che più larghe l’abbia","Und sie nahmen die Krätze mit den Nägeln ab, wie ein Messer die Schuppen der Schatulle oder eines anderen Fisches, der sie breiter hatte."
"  ""O tu che con le dita ti dismaglie"", cominciò ’l duca mio a l’un di loro, ""e che fai d’esse talvolta tanaglie,  ","Mein Meister fing an, zu einem von ihnen zu sagen: ""Du, die du mit deinen Fingern schaukelst und sie manchmal als Zange benutzt,"
"  dinne s’alcun Latino è tra costoro che son quinc’entro, se l’unghia ti basti etternalmente a cotesto lavoro""","Sagen Sie uns, ob unter diesen Verdammten hier Italiener sind und Ihre Fingernägel für diesen Job ewig reichen können."
"  ""Latin siam noi, che tu vedi sì guasti qui ambedue"", rispuose l’un piangendo","Einer der beiden antwortete und weinte: ""Wir sind beide Italiener, die du hier so verstört siehst."""
" ""ma tu chi se’ che di noi dimandasti?""","Aber wer bist du, was fragst du uns diese Dinge?"
"  E ’l duca disse: ""I’ son un che discendo con questo vivo giù di balzo in balzo, e di mostrar lo ’nferno a lui intendo""","Und der Meister antwortete und sprach: Ich bin ein Mensch, der mit diesem lebendigen Kreis im Kreis hinabsteigt, und mein Ziel ist es, ihm die Hölle zu zeigen."
  Allor si ruppe lo comun rincalzo,"Da hörten die beiden auf, sich gegenseitig zu unterstützen."
 e tremando ciascuno a me si volse con altri che l’udiron di rimbalzo,"Und da sie zitterten, wandten sie sich beide zu mir zusammen mit anderen, die es indirekt hörten."
"  Lo buon maestro a me tutto s’accolse, dicendo: ""Dì a lor ciò che tu vuoli""","Und der gute Lehrer trat zu mir und sprach: Sag ihnen, was du willst."
" e io incominciai, poscia ch’ei volse:  ","Und ich fing an zu reden, denn er wollte:"
" ""Se la vostra memoria non s’imboli nel primo mondo da l’umane menti, ma s’ella viva sotto molti soli,  ","Die Erinnerung soll nicht aus dem menschlichen Verstand in der Welt verschwinden, sondern über viele Jahre hinweg überleben."
 ditemi chi voi siete e di che genti,"Sagt mir, wer ihr seid und woher ihr kommt."
" la vostra sconcia e fastidiosa pena di palesarvi a me non vi spaventi""","Eure schreckliche und lästige Strafe scheue euch nicht, euch mir vorzustellen."
"  ""Io fui d'Arezzo, e Albero da Siena"", rispuose l'un, ""mi fé mettere al foco","Einer aber sprach: Ich war von Arezzo, und Albero von Siena verdammte mich den Scheiterhaufen."
 ma quel per ch'io mori' qui non mi mena,"Aber was ich starb, ist nicht die Schuld, die mich hierher bringt."
"  Vero è ch’i’ dissi lui, parlando a gioco: ""I’ mi saprei levar per l’aere a volo""","Es ist wahr, dass ich ihm mit einem Witz sagte: ""Du kannst mich in die Luft jagen."""
" e quei, ch’avea vaghezza e senno poco,  volle ch’i’ li mostrassi l’arte","Und der, der launisch war und wenig Verstand hatte, wollte, daß ich ihm diese Kunst zeigte."
" e solo perch’io nol feci Dedalo, mi fece ardere a tal che l’avea per figliuolo","Und nur weil ich mich nicht in Dädalus verwandelte, ließ er mich verbrennen von einem Mann, der ihn für seinen Sohn hielt."
"  Ma ne l’ultima bolgia de le diece me per l’alchìmia che nel mondo usai dannò Minòs, a cui fallar non lece""","Aber Minos, dem es nicht erlaubt ist, Fehler zu machen, verurteilte mich in der letzten der zehn Bolge wegen der Alchemie, die ich in der Welt praktizierte."
"  E io dissi al poeta: ""Or fu già mai gente sì vana come la sanese? Certo non la francesca sì d'assai""","Und ich sprach zu Virgilio: Ist jemals ein törichtes, frivoles Volk wie das Siena gesehen worden? Das ist bestimmt nicht mehr das französische Volk."
"  Onde l’altro lebbroso, che m’intese, rispuose al detto mio: ","Da antwortete der andere Aussätzige, der mich hörte, auf meine Worte:"
"  ""Tra’ mene Stricca che seppe far le temperate spese,  e Niccolò che la costuma ricca del garofano prima discoverse ne l’orto dove tal seme s’appicca","""Und Niccolò entdeckte zuerst den teuren Gebrauch von Nelken im Gemüsegarten, wo dieser Samen anfällt."""
"  e tra’ ne la brigata in che disperse Caccia d’Ascian la vigna e la gran fonda, e l’Abbagliato suo senno proferse","und ausgenommen die Brigade, in der Assian jagte, zerstreute den Weinberg und die großen Höfe, und der Blende bewies seinen Verstand."
"  Ma perché sappi chi sì ti seconda contra i Sanesi, aguzza ver’ me l’occhio, sì che la faccia mia ben ti risponda:  ","Damit du aber weißt, wer dich so über die Seneser hält, richte deine Augen auf mich, damit du mein Angesicht erkennst:"
"  sì vedrai ch’io son l’ombra di Capocchio, che falsai li metalli con l’alchìmia","Dann wirst du sehen, daß ich die Seele des Capocchio bin, daß du die Metalle mit Alchemie fälschst."
" e te dee ricordar, se ben t’adocchio,  com’io fui di natura buona scimia""","und du sollst dich erinnern, wenn ich dich gut erkenne, wie ich ein guter Nachahmer der Natur war."
"  Nel tempo che Iunone era crucciata per Semelè contra ’l sangue tebano, come mostrò una e altra fïata, Atamante divenne tanto insano, ","In der Zeit, da Juno zornig war über das Geschlecht Tebana um Semels willen, wie er bei zwei Gelegenheiten bewies, wurde Ataman so verrückt"
"che veggendo la moglie con due figli andar carcata da ciascuna mano,  gridò: ","Als er die Frau sah, die die beiden Kinder in den Armen hielt, schrie er:"
"""Tendiam le reti, sì ch’io pigli la leonessa e ’ leoncini al varco""","Und laßt uns die Netze richten, damit ich die Löwin und die Löwen fangen kann."
" e poi distese i dispietati artigli,  prendendo l’un ch’avea nome Learco, e rotollo e percosselo ad un sasso","Und er schüttelte die gnadenlosen Krallen und nahm einen von den beiden, der hieß Learch, und ließ ihn in die Luft rollen und schleuderte ihn gegen einen Stein."
 e quella s’annegò con l’altro carco,"Die Frau ertrank, indem sie den anderen Sohn hielt"
"  E quando la fortuna volse in basso l’altezza de’ Troian che tutto ardiva, sì che ’nsieme col regno il re fu casso,  ","Und wie das Schicksal die Höhe der Trojaner niederschlug, die nach allem strebten, so daß das Königreich zerstört und der König getötet wurde,"
"  Ecuba trista, misera e cattiva, poscia che vide Polissena morta, e del suo Polidoro in su la riva  del mar si fu la dolorosa accorta, forsennata latrò sì come cane","Und da sie sah, daß Polissena getötet worden war, und merkte, daß Polidorus am Meer gestorben war, zerbrach sie wie ein Hund aus sich selbst."
 tanto il dolor le fé la mente torta,Und der Schmerz schüttelte ihr den Verstand.
"  Ma né di Tebe furie né troiane si vider mäi in alcun tanto crude, non punger bestie, nonché membra umane,  ","Aber man sah nie die Wut der Tebaner, weder die der Trojaner, die so grausam gegen jemanden waren, noch die Bestien oder Menschen,"
"  quant’io vidi in due ombre smorte e nude, che mordendo correvan di quel modo che ’l porco quando del porcil si schiude","wie ich sah in zwei blassen, nackten Seelen, die wie ein Schwein beißen, wenn sie hungrig aus dem Schweinestall herauskamen."
"  L’una giunse a Capocchio, e in sul nodo del collo l’assannò, sì che, tirando, grattar li fece il ventre al fondo sodo","Und eine von ihnen eilte auf den Kopf und spannte ihn in den Nacken, daß er ihn mit seinem Bauche kratzte den Felsboden der Bolgia."
"  E l’Aretin che rimase, tremando mi disse: ""Quel folletto è Gianni Schicchi, e va rabbioso altrui così conciando""","Und Griffolino d'Arezzo, der da zitterte, sprach zu mir: Dieser Zwerg ist Gianni Schitschi, und er ist voller Wut und wird die anderen, die verdammt sind, ärgern."
"  ""Oh"", diss’io lui, ""se l’altro non ti ficchi li denti a dosso, non ti sia fatica a dir chi è, pria che di qui si spicchi""","Oh, ich antwortete ihm, ich hoffe, die andere Seele kann dich nicht eindringen. Sie verrät mir nicht, wer sie ist, bevor sie von hier flieht."
"  Ed elli a me: ""Quell’è l’anima antica di Mirra scellerata, che divenne al padre, fuor del dritto amore, amica","Und er sprach zu mir: Das ist die alte Seele der bösen Myrrhe, die sich in ihren Vater verliebte, wider alle Sittengesetze."
"  Questa a peccar con esso così venne, falsificando sé in altrui forma, ","Sie schaffte es, Ehebruch mit ihm zu begehen, indem sie eine andere Person vorgab,"
"  come l’altro che là sen va, sostenne,  per guadagnar la donna de la torma, falsificare in sé Buoso Donati, testando e dando al testamento norma""","Wie der andere, der wegging, konnte er sich für Buoso Donati ausliefern, um die Königin des Brotes zu bekommen und das Testament zu fälschen und es dann regelmäßig zu registrieren."
"  E poi che i due rabbiosi fuor passati sovra cu’ io avea l’occhio tenuto, rivolsilo a guardar li altri mal nati","Und als die zwei Wutigen, auf die ich geblickt hatte, weggegangen waren, blickte ich auf die andern Sünder."
"  Io vidi un, fatto a guisa di lëuto, pur ch’elli avesse avuta l’anguinaia tronca da l’altro che l’uomo ha forcuto","Und ich sah einen, der wie eine Laute wäre, wenn nur die Leiste von den Beinen getrennt worden wäre."
" La grave idropesì, che sì dispaia le membra con l’omor che mal converte, che ’l viso non risponde a la ventraia,  ","Die schwere Hydropsie, die wegen der Lymphe schlecht verformt die Glieder, dass das Gesicht ist viel dünner im Bauch,"
" faceva lui tener le labbra aperte come l’etico fa, che per la sete l’un verso ’l mento e l’altro in sù rinverte","Er drängte ihn, seine Lippen offen zu halten, wie es der Tessin tut, der seine Oberlippe oben und die Unterlippe nach dem Kinn hält."
"  ""O voi che sanz’alcuna pena siete, e non so io perché, nel mondo gramo"", diss’elli a noi, ""guardate e attendete  a la miseria del maestro Adamo","Er sagte zu uns: ""Ihr, die ihr in der Hölle ohne Strafe seid, und ich weiß nicht, warum, schaut aufmerksam auf das elende Schicksal des Meisters Adam:"
" io ebbi, vivo, assai di quel ch’i’ volli, e ora, lasso, ","Ich hatte im Leben, was ich wollte, und jetzt,"
un gocciol d’acqua bramo,Ich hätte gern einen Tropfen Wasser.
"  Li ruscelletti che d’i verdi colli del Casentin discendon giuso in Arno, faccendo i lor canali freddi e molli, sempre mi stanno innanzi, ","Die Bäche, die von den grünen Hügeln des Casentino nach Arno hinabsteigen und ihre Betten frisch und nass machen, stehen mir immer vor Augen."
"  e non indarno, ché l’imagine lor vie più m’asciuga  che ’l male ond’io nel volto mi discarno","und nicht umsonst; denn ihr Bild trocknet mich viel mehr als das Böse, darum habe ich mein Gesicht ausgegraben."
 La rigida giustizia che mi fruga tragge cagion del loco ov’io peccai a metter più li miei sospiri in fuga,"Die harte göttliche Gerechtigkeit, die mich quält, nutzt den Ort, an dem ich sündigte, um mich noch mehr seufzen zu lassen"
"  Ivi è Romena, là dov’io falsai la lega suggellata del Batista","Dort steht das Schloss von Romena, wo ich die Blüte fälsche."
 per ch’io il corpo sù arso lasciai,Und ich ward lebendig verbrannt.
"  Ma s’io vedessi qui l’anima trista di Guido o d’Alessandro o di lor frate, per Fonte Branda non darei la vista","Aber wenn ich hier die böse Seele Guidos, Alexanders oder ihres Bruders sehen würde, würde ich im Gegenzug aus der Quelle Branda nicht trinken."
"  Dentro c’è l’una già, se l’arrabbiate ombre che vanno intorno dicon vero","Einer von ihnen sollte schon hier sein, wenn die wütenden Seelen, die herumlaufen, die Wahrheit sagen."
" ma che mi val, c’ ho le membra legate?  ","Aber wozu brauche ich das, weil ich mich nicht bewegen kann?"
" S’io fossi pur di tanto ancor leggero ch’i’ potessi in cent’anni andare un’oncia, io sarei messo già per lo sentiero,  ","Wenn ich noch so agil wäre, dass ich in 100 Jahren eine Unze laufen könnte, dann hätte ich mich schon auf den Weg gemacht."
" cercando lui tra questa gente sconcia, con tutto ch’ella volge undici miglia, e men d’un mezzo di traverso non ci ha","Suche ihn inmitten dieser verdammten Krankheiten, obwohl die Bolgia hat einen Umfang von elf Meilen und eine Breite nicht weniger als eine halbe Meile"
  Io son per lor tra sì fatta famiglia,Ich bin wegen ihnen hier.
" e’ m’indussero a batter li fiorini ch’avevan tre carati di mondiglia""","Und sie drängten mich, die Höhlen zu prägen, die drei Karat feiges Metall hatten."
"  E io a lui: ""Chi son li due tapini che fumman come man bagnate ’l verno,  giacendo stretti a’ tuoi destri confini?""","Und ich sprach zu ihm: Wer sind die zwei Elenden, die rauchen wie die nassen Hände im Winter, und die schmal zu deiner Rechten liegen?"
" ""Qui li trovai - e poi volta non dierno -"", rispuose, ""quando piovvi in questo greppo,  e non credo che dieno in sempiterno","Er antwortete: ""Ich fand sie hier, als ich in diese Klippe fiel, und seitdem haben sie sich nicht mehr bewegt, und ich glaube nicht, daß sie sich jemals mehr bewegen werden."""
 L’una è la falsa ch’accusò Gioseppo,"Eines ist die Lügnerin, die Joseph zu Unrecht beschuldigte"
" l’altr’è ’l falso Sinon greco di Troia:  per febbre aguta gittan tanto leppo""","Der andere ist die falsche Synone, der Grieche von Troja: Sie leiden an akutem Fieber und emittieren diesen Gestank von verbranntem Fett"
" E l’un di lor, che si recò a noia forse d’esser nomato sì oscuro,  col pugno li percosse l’epa croia","Und einer von ihnen, der vielleicht verärgert war, so beleidigend genannt zu werden, schlug ihn mit einer Faust in den gestreckten Bauch."
 Quella sonò come fosse un tamburo,Das klingte wie eine Trommel.
" e mastro Adamo li percosse il volto  col braccio suo, che non parve men duro, dicendo a lui: ","Und Meister Adam schlug sein Angesicht mit seinem Arm auf eine Weise, die nicht weniger gewalttätig war, und sprach zu ihm:"
" ""Ancor che mi sia tolto lo muover per le membra che son gravi,  ho io il braccio a tal mestiere sciolto""","Obwohl mir jede Bewegung für die schwer belasteten Beine verwehrt ist, habe ich immer noch wendige Arme, um mich zu schlagen."
" Ond’ei rispuose: ""Quando tu andavi al fuoco, non l’avei tu così presto","Da antwortete der andere und sprach: Als du zum Scheiterhaufen gingst, warst du nicht so beweglich."
"  ma sì e più l’avei quando coniavi""","Aber du hast deine Arme gut bewegt, als du die Münzen gefälscht hast."
" E l’idropico: ""Tu di’ ver di questo: ma tu non fosti sì ver testimonio  là ’ve del ver fosti a Troia richesto""","Und der Hügel: ""Du sagst das Wahre darüber; aber du warst kein aufrichtiger Zeuge, als man dich in Troja um die Wahrheit bat."""
" ""S’io dissi falso, e tu falsasti il conio"", disse Sinon","Synon sprach: Wenn ich falsch redete, so fälschtest du den Kegel."
" ""e son qui per un fallo,  e tu per più ch’alcun altro demonio""","Und ich bin hier wegen einer Sünde, du aber wegen einer größeren Zahl als jeder andere Verdammte."
" ""Ricorditi, spergiuro, del cavallo"", rispuose quel ch’avëa infiata l’epa","Der, der einen geschwollenen Bauch hatte, antwortete: ""Erinnere dich, ich schwöre, des Pferdes,"
