Original,Translate_de_1
 non sapei tu che qui è l’uom felice?»,"Wusstest du nicht, dass das der Ort des glücklichen Mannes war?"
 Li occhi mi cadder giù nel chiaro fonte,Meine Augen verloren sich im klaren Wasser des Flusses.
" ma veggendomi in esso, i trassi a l’erba, tanta vergogna mi gravò la fronte","Als ich meine Reflexe im Spiegel sah, wandte ich mich auf das Gras zu, weil ich ein tiefes Gefühl der Peinlichkeit hatte, das meinen Blick senkte."
" Così la madre al figlio par superba, com’ ella parve a me","Wie die Mutter ihrem Sohn prachtvoll erscheint, so erschien sie mir auch."
 perché d’amaro sente il sapor de la pietade acerba,"Obwohl die Zuneigung, die man durch Zurechtweisung zum Ausdruck bringt, bitter schmeckt."
 Ella si tacque,Die Frau blieb still.
" e li angeli cantaro di sùbito ‘In te, Domine, speravi’","Die Engel verwarfen sofort ""Du, o Herr, meine einzige Stütze."""
 ma oltre ‘pedes meos’ non passaro,"Ihre Schritte gingen nicht über den Vers ""Meine Füße"" hinaus."
" Sì come neve tra le vive travi per lo dosso d’Italia si congela, soffiata e stretta da li venti schiavi, ","Während die kalten Winde der Sklaverei in den Apenninbäumen wischen, wird der Schnee unter ihnen eiskalt."
" poi, liquefatta, in sé stessa trapela, pur che la terra che perde ombra spiri, sì che par foco fonder la candela","Erhitzt durch die warmen Winde Afrikas, als ob es eine vom Feuer gelöste Kerze wäre, wird die Masse allmählich verflüssigt."
 così fui sanza lagrime e sospiri anzi ’l cantar di quei che notan sempre dietro a le note de li etterni giri,"Ich ließ keine Emotionen durchdringen, bis ich die Lieder der himmlischen Geschöpfe hörte, die den Klang der himmlischen Räder begleiteten."
" ma poi che ’ntesi ne le dolci tempre lor compatire a me, par che se detto avesser",": ""Armes Mädchen"" Nachdem sie in ihrer lieblichen Melodie eine Art Mitgefühl wahrgenommen haben, als ob sie sagten: ""Oh armes Mädchen!"""
" ‘Donna, perché sì lo stempre?’, ",Warum behandelst du sie so verächtlich?
" lo gel che m’era intorno al cor ristretto, spirito e acqua fessi, e con angoscia de la bocca e de li occhi uscì del petto","Das Frost, das ich um mein Herz herum hatte, verwandelte sich in eine salzige Flüssigkeit, die aus dem Mund und den Augen in Verzweiflung strömte."
" Ella, pur ferma in su la detta coscia del carro stando, a le sustanze pie volse le sue parole così poscia","Während Beatrice an der linken Seite des Wagens blieb, freute sie sich über diese gottesfürchtigen Wesen."
" «Voi vigilate ne l’etterno die, sì che notte né sonno a voi non fura passo che faccia il secol per sue vie","Wacht in Gottes ewigem Licht, damit ihr keine Bewegung der Welt verpasst, sowohl in der Nacht als auch im Tag."
" onde la mia risposta è con più cura che m’intenda colui che di là piagne, perché sia colpa e duol d’una misura","Damit der Ausdruck meines Schmerzes von denen gehört wird, die über den Fluss weinen, um sich dem Grad der Verantwortung anzupassen."
" Non pur per ovra de le rote magne, che drizzan ciascun seme ad alcun fine secondo che le stelle son compagne, ","Dank des Einflusses der Planeten, die ein Ziel für jeden nach seinem Tierkreiszeichen bestimmen, richtet sich jedes Wesen nach seinem Ziel nach der Tugend des Sterns, der bei seiner Geburt vorsteht."
" ma per larghezza di grazie divine, che sì alti vapori hanno a lor piova, che nostre viste là non van vicine, ","In seiner großen Güte fällt die göttliche Gnade von der undurchdringlichen Höhe, die von uns nicht betrachtet werden kann."
" questi fu tal ne la sua vita nova virtüalmente, ch’ogne abito destro fatto averebbe in lui mirabil prova","Als er jung war, hatte er so ein Tugendpotenzial, dass jede gute Haltung zu außergewöhnlichen Ergebnissen in ihm führen würde."
" Ma tanto più maligno e più silvestro si fa ’l terren col mal seme e non cólto, quant’ elli ha più di buon vigor terrestro","Ein Land wird wild und unbebaut, mit unfruchtbaren Pflanzen und schlimmer als seine angeborene Fruchtbarkeit, wenn es nicht angebaut wird."
 Alcun tempo il sostenni col mio volto,Ich habe Dante einige Zeit mit meinem Gesicht unterstützt.
" mostrando li occhi giovanetti a lui, meco il menava in dritta parte vòlto","Als ich ihn mit meinen jungen Augen ansah, machte ich ihn auf dem rechten Weg voran."
" Sì tosto come in su la soglia fui di mia seconda etade e mutai vita, questi si tolse a me, e diessi altrui","Als ich in meine Teenagerphase kam und mein Leben änderte, verriet er meine Erinnerung und fing an, mit anderen Frauen zusammen zu sein."
" Quando di carne a spirto era salita, e bellezza e virtù cresciuta m’era, fu’ io a lui men cara e men gradita","Als ich mich von Körper zu Seele verwandelt hatte und meine Schönheit und Exzellenz gewachsen war, wurde ich nicht so geliebt und beliebt."
" e volse i passi suoi per via non vera, imagini di ben seguendo false, che nulla promession rendono intera","Er ließ sich von einem trügerischen Pfad führen und folgte der Illusion von etwas Gutem, das er nie in der Lage gewesen wäre, sein Versprechen zu halten."
" Né l’impetrare ispirazion mi valse, con le quali e in sogno e altrimenti lo rivocai","Ich brauchte keine göttliche Güte, um ihn im Traum zu erreichen, aber ich konnte es."
 sì poco a lui ne calse,Ihm war es egal.
" Tanto giù cadde, che tutti argomenti a la salute sua eran già corti, fuor che mostrarli le perdute genti","Er rutschte so tief, daß es keine andere Möglichkeit gab, ihn zu retten, außer ihm die verlorenen Menschen zu zeigen."
" Per questo visitai l’uscio d’i morti, e a colui che l’ha qua sù condotto, li prieghi miei, piangendo, furon porti","Als ich weinte, näherte ich mich der Schwelle der Hölle und betete zu denen, die für seine Ankunft an diesem Ort verantwortlich waren."
" Alto fato di Dio sarebbe rotto, se Letè si passasse e tal vivanda fosse gustata sanza alcuno scotto di pentimento che lagrime spanda»","Dante würde nicht in die Pläne des Herrn fallen, wenn er den Lete übertreffen und etwas essen könnte, ohne eine tiefe Reue zu spüren, die zu weinen."
" «O tu che se’ di là dal fiume sacro», ","Kommt und spendet mir göttliche Gelübde, O wer über den alten Fluß hinaus ist, der werdet mit göttlichen Gebeten kommen, um mich zu ehren!"
" volgendo suo parlare a me per punta, che pur per taglio m’era paruto acro, ricominciò, seguendo sanza cunta, ","Unverzüglich wandte er sich direkt an mich seine Worte, die ich sogar indirekt als hart empfunden hatte, und fing wieder an zu reden."
" «dì, dì se questo è vero","Frag mich, ob das wahr ist."
 a tanta accusa tua confession conviene esser congiunta»,"Es ist unerlässlich, dass du deine Beichte an diese Anklage anknüpfst."
" Era la mia virtù tanto confusa, che la voce si mosse, e pria si spense che da li organi suoi fosse dischiusa","Meine Loyalität war so verdreht, daß sich meine Stimme bewegte, aber sie stürmte, bevor sie aus meinem Mund kam."
 Poco sofferse,Sie hielt eine Weile an ihrer Ungeduld fest.
 poi disse,Später erklärte er
 «Che pense? Rispondi a me,"Bitte lass mich wissen, was du denkst."
 ché le memorie triste in te non sono ancor da l’acqua offense»,Aus dem Wasser des Letes ist die Erinnerung an die Sünde noch nicht in dir besiegt worden.
" Confusione e paura insieme miste mi pinsero un tal «sì» fuor de la bocca, al quale intender fuor mestier le viste","In einem Wucher von Verwirrung und Angst konnte ich kaum ein blitzartiges ""Ja"" schreiben, indem ich die Hilfe des Sehvermögens und nicht des Hörens verlangte, um es zu erfassen."
" Come balestro frange, quando scocca da troppa tesa, la sua corda e l’arco, ","Wie ein Seil und der Bogen brechen, wenn Sie den Pfeil mit zu viel Kraft ziehen, wie eine Armbrust."
" e con men foga l’asta il segno tocca, sì scoppia’ io sottesso grave carco, fuori sgorgando lagrime e sospiri, e la voce allentò per lo suo varco","Mit beschränkter Kraft erreichte der Pfeil sein Ziel, und ich stürzte unter die Unterdrückung der Verzweiflung, weinend und weinend ein. Meine Stimme war schwach und flehelich."
 Ond’ ella a me,"Dann haben Sie mir gesagt,"
" «Per entro i mie’ disiri, che ti menavano ad amar lo bene di là dal qual non è a che s’aspiri, ","Indem ich meinem Drang nach Liebe zum höchsten Guten folgte, von dem man nirgendwo mehr erwarten kann."
" quai fossi attraversati o quai catene trovasti, per che del passare innanzi dovessiti così spogliar la spene?","Welche Barrieren - Gräben oder Ketten - haben Sie getroffen, die dazu geführt haben, dass ich Sie dem Gedanken überlassen habe, nicht weiter zu gehen?"
" E quali agevolezze o quali avanzi ne la fronte de li altri si mostraro, per che dovessi lor passeggiare anzi?»","Welchen Vorteil hattest du mit den anderen Gütern, für die du ihn kaufen wolltest?"
" Dopo la tratta d’un sospiro amaro, a pena ebbi la voce che rispuose, e le labbra a fatica la formaro","Dopso hatte einen bitteren Seufzer ausgesandt, fast konnte ich meine Stimme nicht finden, um zu antworten und Worte sprechen zu können war sehr schwierig."
 Piangendo dissi,"Tränen in den Augen, sagte ich"
" «Le presenti cose col falso lor piacer volser miei passi, tosto che ’l vostro viso si nascose»","Die Güter, die ich vor mir hatte, mit ihrer faszinierenden Gegenwart, führten mich in eine andere Richtung, als deine Figuren vor meinen Augen verborgen waren."
 Ed ella,sagte sie und sprach:
" «Se tacessi o se negassi ciò che confessi, non fora men nota la colpa tua","Auch wenn du das, was du eingestanden hast, ablehnen oder ablehnen würdest, würde dein Verstoß dennoch klar bleiben."
 da tal giudice sassi,Ich lerne von einem so unerbittlichen Richter.
" Ma quando scoppia de la propria gota l’accusa del peccato, in nostra corte rivolge sé contra ’l taglio la rota","Wenn jemand, der die Sünde begangen hat, seine Anklage in unser Gericht bringt, wendet sich die Klinge, die er schneiden sollte, gegen sich selbst."
" Tuttavia, perché mo vergogna porte del tuo errore, e perché altra volta, udendo le serene, sie più forte, pon giù il seme del piangere e ascolta","Ihr GewissenUm nicht mehr peinlich über Ihren Fehler zu sein und bei der Bewältigung der Herausforderungen mutig zu bleiben, unterbrechen Sie die Schluckaufe und hören Sie auf den Rat Ihres Gewissens."
 sì udirai come in contraria parte mover dovieti mia carne sepolta,"So hättest du einen anderen Weg gehen sollen als den, den du nach meiner irdischen Abreise zurückgelegt hast."
" Mai non t’appresentò natura o arte piacer, quanto le belle membra in ch’io rinchiusa fui, e che so’ ’n terra sparte","Es gibt keinen Aspekt der Natur oder der Kunst, der mit der Schönheit des sterblichen Körpers konkurrieren könnte, in dem ich gefangen gehalten wurde, der inzwischen zu Staub unter der Erde gemacht wurde."
" e se ’l sommo piacer sì ti fallio per la mia morte, qual cosa mortale dovea poi trarre te nel suo disio? ","Wenn mein Tod diese Schönheit weniger außergewöhnlich gemacht hätte, was hätte dann deinen Wunsch auf der Erde noch nähren können?"
" Ben ti dovevi, per lo primo strale de le cose fallaci, levar suso di retro a me che non era più tale","Nach der ersten Enttäuschung, die du wegen der vergänglichen Dinge erlebt hast, hättest du deinen Blick auf mich richten sollen, die ich nicht mehr mit vorübergehenden oder materiellen Dingen verbunden war."
" Non ti dovea gravar le penne in giuso, ad aspettar più colpo, o pargoletta o altra novità con sì breve uso","Er hätte dich nicht auf ein besseres Schicksal hoffen lassen sollen, indem er auf andere Gelegenheiten wartete, die nichts anderes als illusorisch und unbedeutend wären, als eine junge Frau oder etwas anderes in dieser vergänglichen Welt."
 Novo augelletto due o tre aspetta,auf dem Schnabel ein junger Vogel wartet zwei oder drei Berührungen auf den Mund
 ma dinanzi da li occhi d’i pennuti rete si spiega indarno o si saetta»,"Vor erwachsenen Vögeln sind die Bemühungen des Jägers, die Netze zu verlegen oder Pfeile zu schießen, erfolglos."
" Quali fanciulli, vergognando, muti con li occhi a terra stannosi, ascoltando e sé riconoscendo e ripentuti, tal mi stav’ io","Ich war dort mit einer peinlichen, stillen Luft, schaute auf den Boden und nahm meine Verantwortung an und empfand Bedauern über das, was ich getan hatte."
 ed ella disse,Sie rief aus.
" «Quando per udir se’ dolente, alza la barba, e prenderai più doglia riguardando»","Da du traurig fühlst, wenn du meine Worte hörst, hebe deinen Kopf hoch, und du wirst ein tieferes Gefühl haben, wenn du mich ansiehst."
" Con men di resistenza si dibarba robusto cerro, o vero al nostral vento o vero a quel de la terra di Iarba, ch’io non levai al suo comando il mento","Ein mächtiger Wind, ob er aus unserer Erde oder aus dem von Afrika geblasenen Wind kam, hat einen kräftigen Hügel leichter ausgerottet, als ich sein Kinn zu seinem Willen erhoben habe."
" e quando per la barba il viso chiese, ben conobbi il velen de l’argomento","Als er das Wort ""Barba"" zu mir sagte, erkannte ich sofort seinen strengen Tadel und schaute sofort auf."
" E come la mia faccia si distese, posarsi quelle prime creature da loro aspersïon l’occhio comprese","Als ich aufblickte, wurde deutlich, daß die Engel aufgehört hatten, Blumen zu verteilen."
" e le mie luci, ancor poco sicure, vider Beatrice volta in su la fiera ch’è sola una persona in due nature","mit Augen, die noch unsicher waren, vergangene Beatrice auf der Party, die nur ein zweiseitiges Wesen war."
" Sotto ’l suo velo e oltre la rivera vincer pariemi più sé stessa antica, vincer che l’altre qui, quand’ ella c’era","Obwohl sie versteckt war und jenseits des Wasserlaufs, schien ihre Pracht höher zu sein als die, die sie besaß, während sie noch am Leben war, mehr als sie alle anderen Frauen während ihrer Lebenszeit übertroffen hatte."
" Di penter sì mi punse ivi l’ortica, che di tutte altre cose qual mi torse più nel suo amor, più mi si fé nemica","Der Sühnepinsel stach mich so sehr, daß alle anderen Dinge von dem überwältigt wurden, was meine Liebe zu Beatrice am weitesten entfernte und mich unerträglich wurde."
" Tanta riconoscenza il cor mi morse, ch’io caddi vinto","Diese Anerkennung berührte mich so sehr, dass ich ohnmächtig wurde."
" e quale allora femmi, salsi colei che la cagion mi porse","Der mir den Verstand gab, wurde ich, und wie er es hörte."
" Poi, quando il cor virtù di fuor rendemmi, la donna ch’io avea trovata sola sopra me vidi, e dicea","Als mein Herz wieder Kraft erlangte, um die äußeren Teile meines Körpers zu ernähren, sah ich, daß die Frau, die ich allein getroffen hatte, über mir war und sagte:"
" «Tiemmi, tiemmi»","Nimm mich an der Hand, wenn du willst."
" Tratto m’avea nel fiume infin la gola, e tirandosi me dietro sen giva sovresso l’acqua lieve come scola","Er schleppte mich in den Fluss bis in die Brust, als er sich auf der Oberfläche des Wassers bewegte, wie in einer leichten Gondel."
" Quando fui presso a la beata riva, ‘Asperges me’ sì dolcemente udissi, che nol so rimembrar, non ch’io lo scriva","Als ich mich dem anderen Ufer näherte, hörte ich die Engel mit einer so süßen Melodie singen, dass ich nicht nur nicht in der Lage bin, sie mit Worten zu beschreiben, sondern mich auch nicht mehr daran erinnern kann."
 La bella donna ne le braccia aprissi,Die wunderschöne Frau öffnete ihre Arme.
 abbracciommi la testa e mi sommerse ove convenne ch’io l’acqua inghiottissi,"Er nahm mir den Kopf und stieß mich unters Wasser, bis ich gezwungen war, Wasser zu trinken."
" Indi mi tolse, e bagnato m’offerse dentro a la danza de le quattro belle","Er zog mich aus dem Wasser, so nass, wie ich war, und übergab mich den vier Frauen, die tanzten."
 e ciascuna del braccio mi coperse,Und jeder umarmte mich mit seinem Arm.
 «Noi siam qui ninfe e nel ciel siamo stelle,"Wir auf der Erde sind Nymphen, während wir im Himmel strahlende Sterne sind."
" pria che Beatrice discendesse al mondo, fummo ordinate a lei per sue ancelle","ehe denn Beatrice in die Welt kam, waren wir bereits geschaffen, daß wir ihm dienen sollten."
 Merrenti a li occhi suoi,Wir bringen dich in seine Augen.
" ma nel giocondo lume ch’è dentro aguzzeranno i tuoi le tre di là, che miran più profondo»","Die anderen drei Frauen werden deine Vision verstärken, damit du die Helligkeit in ihnen erfassen kannst, da sie eine tiefe Wahrnehmung der Realität haben."
 Così cantando cominciaro,Sie begannen zusammen zu singen
" e poi al petto del grifon seco menarmi, ove Beatrice stava volta a noi","Also führten sie mich vor den Greif, wo Beatrice uns aufmerksam anstarrte."
 Disser,"Und sie sollten hingehen. Und sie wurden angewiesen, fortzufahren."
 «Fa che le viste non risparmi,Er beobachtete seine Augen ohne Vorbehalt.
 posto t’avem dinanzi a li smeraldi ond’ Amor già ti trasse le sue armi»,"Wir haben dir die Smaragde vor Augen geführt, wo Liebe ihre Pfeile hingeschleudert hat und dir eine tiefe Liebe bereitet hat."
" Mille disiri più che fiamma caldi strinsermi li occhi a li occhi rilucenti, che pur sopra ’l grifone stavan saldi","Meine Augen wurden unwiderstehlich von der Brillanz in Beatrices Augen angezogen, als sie den Greif mit Wärme anstarrte, wie tausend glühende Träume."
" Come in lo specchio il sol, non altrimenti la doppia fiera dentro vi raggiava, or con altri, or con altri reggimenti","Die Doppelmesse wurde im Spiegel reflektiert und verändert ihre Einstellung von Zeit zu Zeit, als ob es sich um die Sonne selbst handelte."
" Pensa, lettor, s’io mi maravigliava, quando vedea la cosa in sé star queta, e ne l’idolo suo si trasmutava","Ich dachte erstaunt, liebe Leserin, als ich sah, wie der Greif mit sich selbst identisch blieb und sich in ein spekulatives Bild verwandelte."
" Mentre che piena di stupore e lieta l’anima mia gustava di quel cibo che, saziando di sé, di sé asseta, ","Während meine Seele, wunderbar und fröhlich, empfing die Mahlzeit, die, als beruhigend für seine Gelüste verstärkt den Eifer des Dursts."
" sé dimostrando di più alto tribo ne li atti, l’altre tre si fero avanti, danzando al loro angelico caribo","Die anderen drei Frauen, als ob sie Engel wären, zeigten ihre privilegierte Stellung mit Tänzen, die mit Anmut und Zärtlichkeit durchgeführt wurden."
" «Volgi, Beatrice, volgi li occhi santi», era la sua canzone, «al tuo fedele che, per vederti, ha mossi passi tanti","Als sie sangen, sagten sie: ""Beatrice, wende dich nach deinem gottesfürchtigen Auge nach deinen heiligen Augen. Er hat große Distanzen zurückgelegt, um dich zu lieben."""
" Per grazia fa noi grazia che disvele a lui la bocca tua, sì che discerna la seconda bellezza che tu cele»","Durch Deine Gnade gib uns, ihm dein Lächeln zu zeigen, damit er das zweite Wunder sehen kann, das du verborgen hast."
" O isplendor di viva luce etterna, chi palido si fece sotto l’ombra sì di Parnaso, ","Blass unter dem dunklen Dach von Parnaso, wo ewiges Licht leuchtet."
" o bevve in sua cisterna, che non paresse aver la mente ingombra, ","Er trank aus seiner Quelle, bis er sich so glänzend fühlte, daß er seinen Sinn nicht verdunkelte."
" tentando a render te qual tu paresti là dove armonizzando il ciel t’adombra, quando ne l’aere aperto ti solvesti? ","Was erschien, als du dich in der frischen Luft zeigtest, umgeben von der Melodie der himmlischen Sphären?"
" Tant’ eran li occhi miei fissi e attenti a disbramarsi la decenne sete, che li altri sensi m’eran tutti spenti","Meine Augen konzentrierten sich so auf die Erfüllung eines Verlangens, das seit zehn Jahren vorhanden war, dass meine ganze Aufmerksamkeit in diese Richtung gerichtet war, so dass ich die übrigen Sinne völlig vergaß."
 Ed essi quinci e quindi avien parete di non caler ,"Sie waren von beiden Seiten umgeben, ohne es zu merken."
 — così lo santo riso a sé traéli con l’antica rete —,"der heilige Ausdruck der Freude lockte sie zu sich, als würden sie das wunderbare Lied der Zuneigung preisen."
" quando per forza mi fu vòlto il viso ver’ la sinistra mia da quelle dee, perch’ io udi’ da loro un «Troppo fiso»","Die Götter zwangen mich, meinen Blick nach links zu bewegen und ""zu fest"" zu sagen."
" e la disposizion ch’a veder è ne li occhi pur testé dal sol percossi, sanza la vista alquanto esser mi fée","Meine Sehkraft schwärmte, als wäre ich von der Sonne geblendet worden, so daß ich zumindest in diesem Augenblick die Fähigkeit, zu sehen, verlor."
 Ma poi ch’al poco il viso riformossi ,"Nachdem sich seine Augen dem weniger intensiven Licht angepaßt hatten,"
" (e dico ‘al poco’ per rispetto al molto sensibile onde a forza mi rimossi), ",Ich habe meine Sehkraft stark von einer sehr lebendigen Vision abgelenkt und sie durch etwas weniger intensives ersetzt.
" vidi ’n sul braccio destro esser rivolto lo glorïoso essercito, e tornarsi col sole e con le sette fiamme al volto","Das herrliche Heer bewegte sich nach rechts, mit den sieben Leuchtern, die ihren Weg und die Sonne hinter sich erleuchteten."
" Come sotto li scudi per salvarsi volgesi schiera, e sé gira col segno, prima che possa tutta in sé mutarsi","Wie eine Armee eine Bekehrung gegen die Banner durchführt, ist die daraus resultierende Rettung so groß, daß sie alles umkehren läßt, bevor sie überhaupt abfährt."
" quella milizia del celeste regno che procedeva, tutta trapassonne pria che piegasse il carro il primo legno","Bevor das Auto verkehrte, übertraf uns dieses Kontingent vom himmlischen Königreich."
" Indi a le rote si tornar le donne, e ’l grifon mosse il benedetto carco sì, che però nulla penna crollonne","Die sieben Frauen brachten die gesegnete Last unter die Räder, und der Greif trug sie, ohne einen Stift zu schütteln."
 La bella donna che mi trasse al varco e Stazio e io seguitavam la rota che fé l’orbita sua con minore arco,"Stazio und ich folgten der schönen Frau, die einen kürzeren Bogen gemacht hatte, um mich über den Fluss zu bringen."
" Sì passeggiando l’alta selva vòta, colpa di quella ch’al serpente crese, temprava i passi un’angelica nota","Als wir in den dichten und verwüsteten Wald gingen, weil sie der Schlange vertraute, wurden unsere Schritte von einem melodischen Engelslied begleitet."
" Forse in tre voli tanto spazio prese disfrenata saetta, quanto eramo rimossi, quando Bëatrice scese","Wenn Beatrice aus dem Wagen stieg, würden wir vielleicht durch die Distanz gehen, die einen dreifach geschleuderten Pfeil bedeckt."
 Io senti’ mormorare a tutti «Adamo»,"Ich hörte ein Murren, das sagte:"
 poi cerchiaro una pianta dispogliata di foglie e d’altra fronda in ciascun ramo,"Und sie umgaben eine ausgestreckte Pflanze, ohne Blätter und ohne Schwalben auf allen ihren Ästen."
" La coma sua, che tanto si dilata più quanto più è sù, fora da l’Indi ne’ boschi lor per altezza ammirata","Sein dichtes Haar, das sich allmählich nach oben streckte, würde von den Indianern in ihren Wäldern wegen seiner Imposanz bewundert werden."
" «Beato se’, grifon, che non discindi col becco d’esto legno dolce al gusto, poscia che mal si torce il ventre quindi»","Du bist glücklich, o Greif, denn er beißt nicht mit dem Schnabel diese süße Pflanze nach Geschmack, denn es wäre ein großes Leid für seine Eingeweide."
 Così dintorno a l’albero robusto gridaron li altri,Die anderen um den festen Baum riefen so
 e l’animal binato,das duale Tier
 «Sì si conserva il seme d’ogne giusto»,Es bleibt die Grundlage für jede Fairness.
" E vòlto al temo ch’elli avea tirato, trasselo al piè de la vedova frasca, e quel di lei a lei lasciò legato","Er wandte sich zu dem Ruder, den er gezogen hatte, und zog ihn unter den ausgestreckten Baum und starrte ihn mit einem Zweig derselben Pflanze an."
" Come le nostre piante, quando casca giù la gran luce mischiata con quella che raggia dietro a la celeste lasca, ","Wenn sich der große Sonnenschein mit dem Licht verbindet, das im Sternbild der Fische leuchtet, ist es so, als würden unsere Pflanzen erleuchtet."
" turgide fansi, ",Sie verhärten sich
" e poi si rinovella di suo color ciascuna, pria che ’l sole giunga li suoi corsier sotto altra stella","Bevor die Sonne einen anderen Stern trifft, erneuert jeder seine Farben."
" men che di rose e più che di vïole colore aprendo, s’innovò la pianta, che prima avea le ramora sì sole","Erneut durch eine Lebensform, die zuvor die Zweige ausgezogen hatte, verwandelte sich die Pflanze in eine Flut von Farben zwischen Rose und Lila."
" Io non lo ’ntesi, né qui non si canta l’inno che quella gente allor cantaro, né la nota soffersi tutta quanta","Ich verstand nicht, dass man hier auf der Erde nicht den Gesang hören kann, den diese Leute in diesem Moment gesungen haben, und ich konnte nicht alle Töne hören."
" S’io potessi ritrar come assonnaro li occhi spietati udendo di Siringa, li occhi a cui pur vegghiar costò sì caro","Hätte ich die Fähigkeit, zu erzählen, wie die unbarmherzigen Augen dem Schlaf nachgaben, indem sie dem epischen Bericht von Sirina zuhörten, den gleichen Augen, die zu einem hohen Preis bezahlten, indem sie wachsam blieben."
" come pintor che con essempro pinga, disegnerei com’ io m’addormentai","Wie ein Künstler, der mit einem Thema malt, würde ich beschreiben, wie ich eingeschlafen bin."
 ma qual vuol sia che l’assonnar ben finga,"Jeder, der in der Lage ist, kann den Akt des Schlafes darstellen."
" Però trascorro a quando mi svegliai, e dico ch’un splendor mi squarciò ’l velo del sonno, e un chiamar","Wegen des hellen Lichts und der Einladung, die ich hörte, wachte ich auf."
 «Surgi,"Es ist Zeit, zur Schule zu gehen."
 che fai?»,Was machst du da?
" Quali a veder de’ fioretti del melo che del suo pome li angeli fa ghiotti e perpetüe nozze fa nel cielo, Pietro e Giovanni e Iacopo condotti e vinti, ","Wie Petrus, Johannes und Jakobus sah ich einen Vorgeschmack des majestätischen Christus, der die Sehnsucht der Engel kitzelt und ein ewiges Hochzeitsessen im Himmel anbietet, nachdem sie erschüttert worden waren."
" ritornaro a la parola da la qual furon maggior sonni rotti, e videro scemata loro scuola così di Moïsè come d’Elia, e al maestro suo cangiata stola","Als sie den Satz hörten, der ihnen den tiefsten Schlaf unterbrach, entdeckten sie, daß Moses und Elia in ihrer Gesellschaft fehlten und daß Jesus sein Kleid gewechselt hatte."
" tal torna’ io, e vidi quella pia sovra me starsi che conducitrice fu de’ miei passi lungo ’l fiume pria","Als ich aufwachte, entdeckte ich, daß die gottesfürchtige Frau immer noch über mir stand, dieselbe Person, die mich am Fluss Lete begleitet hatte."
 E tutto in dubbio dissi,Bitte stellen Sie einen Antrag
 «Ov’ è Beatrice?»,Wo ist Beatrice?
 Ond’ ella,"sagte sie zu diesem Punkt, sagte sie"
 «Vedi lei sotto la fronda nova sedere in su la sua radice,", mit seinem Rücken auf den Stamm , da sitzt er auf der Wurzel eines Baumes unter der dunklen erneuerten Fronde, der Rücken gegen den Stamm gedrückt."
 Vedi la compagnia che la circonda,Sieh dir die Leute um sie herum an.
 li altri dopo ’l grifon sen vanno suso con più dolce canzone e più profonda»,Die anderen stürmen in den Himmel an Bord des Greifs und singen eine süße und intensive Melodie.
" E se più fu lo suo parlar diffuso, non so, però che già ne li occhi m’era quella ch’ad altro intender m’avea chiuso","Ich wusste nicht, ob seine Worte im Umlauf waren, denn ich wollte mir die Person ansehen, die meine ganze Aufmerksamkeit monopolisiert hatte."
" Sola sedeasi in su la terra vera, come guardia lasciata lì del plaustro che legar vidi a la biforme fera","Er setzte sich allein auf die wahre Erde, als ob er den Wagen, den ich gesehen hatte, von dem bifrontalen Tier mitgenommen würde."
" In cerchio le facevan di sé claustro le sette ninfe, con quei lumi in mano che son sicuri d’Aquilone e d’Austro","Um die sieben Nymphen herum waren die Lichter, die nicht einmal Aquilon und Austro ausschalten konnten, in den Händen der Mädchen."
 «Qui sarai tu poco tempo silvano,Nach deiner Abreise wirst du nicht lange in diesem Wald bleiben.
 e sarai meco sanza fine cive di quella Roma onde Cristo è romano,"Du wirst mit mir nach Rom ziehen, die Stadt, die Jesus Christus erwählt hat, um zu wohnen."
" Però, in pro del mondo che mal vive, al carro tieni or li occhi, e quel che vedi, ritornato di là, fa che tu scrive»","Behalte deinen Geist auf den Wagen gerichtet, und wenn du zur Erde zurückkehrst, schreib, was du zum Wohle derer gesehen hast, die in der Sünde sind."
 Così Beatrice,"Er erkannte, dass Beatrice in diesem Moment erkannte,"
" e io, che tutto ai piedi d’i suoi comandamenti era divoto, la mente e li occhi ov’ ella volle diedi","Ich gehorchte inbrünstig seinem Willen und fokussierte den Geist und den Blick, wohin er wollte."
" Non scese mai con sì veloce moto foco di spessa nube, quando piove da quel confine che più va remoto, ","Niemals stürzte ein Blitz so schnell aus einer dunklen Wolke, als er aus dem höchsten Bereich der Firma fiel."
" com’ io vidi calar l’uccel di Giove per l’alber giù, rompendo de la scorza, non che d’i fiori e de le foglie nove","Als ich bewunderte, wie der heilige Vogel auf Jupiter von oben säte, die Rinde ausstreckte und die Sprossen und Blätter des Baumes brach."
 e ferì ’l carro di tutta sua forza,Er schlug den Wagen mit größter Intensität.
" ond’ el piegò come nave in fortuna, vinta da l’onda, or da poggia, or da orza",Sie schwingte wie ein Pendel hin und her und rollte wie ein Schiff inmitten des Sturms.
 Poscia vidi avventarsi ne la cuna del trïunfal veiculo una volpe che d’ogne pasto buon parea digiuna,"Lange Zeit kam ich zum triumphalen Wagen und sah einen Fuchs, der sich verzweifelt festklammerte, als ob sie schon lange hungrig gewesen wäre."
" ma, riprendendo lei di laide colpe, la donna mia la volse in tanta futa quanto sofferser l’ossa sanza polpe","Und meine Frau befahl ihr, schnell zu gehen, und ihr zerbrechlicher Leib konnte sie ertragen."
