Original,Translate_es_1
" Lo viso mio seguiva i suoi sembianti, e seguì fin che ’l mezzo, per lo molto, li tolse il trapassar del più avanti","Mi mirada no dejaba esas luces, apenas podía perder de vista a pesar de la gran distancia que les separaba."
" Onde la donna, che mi vide assolto de l’attendere in sù, mi disse","Entonces Beatrice, al notar que había dejado de observar el cielo, me dirigió la palabra"
 «Adima il viso e guarda come tu se’ vòlto»,Baja los ojos y nota lo que hiciste girar en el cielo.
 Da l’ora ch’ïo avea guardato prima i’ vidi mosso me per tutto l’arco che fa dal mezzo al fine il primo clima,"Cuando miré por primera vez, me di cuenta de que había navegado desde el centro hasta el último extremo del primer clima."
" sì ch’io vedea di là da Gade il varco folle d’Ulisse, e di qua presso il lito nel qual si fece Europa dolce carco","Mirando hacia el oeste, veía el caótico paso de Ulises por Cádiz y al este de la costa donde Europa había cabalgado."
 E più mi fora discoverto il sito di questa aiuola,Podría haber visto más de esta arista.
 ma ’l sol procedea sotto i mie’ piedi un segno e più partito,"Mientras avanzaba, el Sol pasaba por un signo zodiaco por debajo de mis pies."
" La mente innamorata, che donnea con la mia donna sempre, di ridure ad essa li occhi più che mai ardea","Mi mente enamorada, que sueña sin cesar con la mujer amada, tenía un deseo ardiente de mirarla."
" e se natura o arte fé pasture da pigliare occhi, per aver la mente, in carne umana o ne le sue pitture, ","Si la Naturaleza o el Arte crearan escenarios tan encantadores que despertaran admiración y adornaran los ánimos, en los cuerpos humanos o en el arte pictórico, ciertamente serían irresistibles."
" tutte adunate, parrebber nïente ver’ lo piacer divin che mi refulse, quando mi volsi al suo viso ridente","Reunidas todas juntas, no podrían competir con la majestuosidad de la belleza divina de Beatrice brillando sobre mí cuando conocí su sonrisa."
" E la virtù che lo sguardo m’indulse, del bel nido di Leda mi divelse, e nel ciel velocissimo m’impulse","Su mirada me iluminó con su virtud y pude dejar el signo de los Gemelos, catapultándome con una velocidad infinita en el Firmamento."
" Le parti sue vivissime ed eccelse sì uniforme son, ch’i’ non so dire qual Bëatrice per loco mi scelse",Sus secciones brillantes y altas eran tan equilibradas que no podía entender en qué Beatrice me había metido.
" Ma ella, che vedëa ’l mio disire, incominciò, ridendo tanto lieta, che Dio parea nel suo volto gioire","Ella, al notar mi deseo, se puso a hablar sonriendo con tanta felicidad que parecía que la divinidad también gozaba de su expresión."
" «La natura del mondo, che quïeta il mezzo e tutto l’altro intorno move, quinci comincia come da sua meta","La esencia del Universo, con la Tierra que está en el centro y todo lo demás en órbita alrededor de ella, tiene aquí su origen y ahí es donde termina."
" e questo cielo non ha altro dove che la mente divina, in che s’accende l’amor che ’l volge e la virtù ch’ei piove","Ningún lugar puede contener este Cielo excepto la mente de Dios, donde se manifiesta el amor que lo hace girar y las virtudes que ejerce."
" Luce e amor d’un cerchio lui comprende, sì come questo li altri","Como un Cielo que envuelve a los demás, luz y amor divino también los rodean a ellos."
 e quel precinto colui che ’l cinge solamente intende,Sólo Aquel que lo rodea es consciente de lo que está encerrado dentro de la envoltura.
" Non è suo moto per altro distinto, ma li altri son mensurati da questo, sì come diece da mezzo e da quinto","Su movimiento no se compara con los demás, pero los otros movimientos se comparan con esto como el intervalo entre diez y cinco o dos."
" e come il tempo tegna in cotal testo le sue radici e ne li altri le fronde, omai a te può esser manifesto",Cómo el tiempo tiene sus raíces en el propio vaso y sus ramas que se extienden hasta los otros cielos ya está claro.
" Oh cupidigia che i mortali affonde sì sotto te, che nessuno ha podere di trarre li occhi fuor de le tue onde","Oh, la codicia que arrastra a los mortales a tus abismos, hasta el punto de que nadie puede ver más allá de tus aguas."
 Ben fiorisce ne li uomini il volere,Los hombres florecen con buena voluntad.
 ma la pioggia continüa converte in bozzacchioni le sosine vere,"La fuerte lluvia causa la destrucción de las ciruelas auténticas, que se vuelven podridas y sazonadas."
 Fede e innocenza son reperte solo ne’ parvoletti,La ingenuidad y la pureza son características exclusivas de los niños.
 poi ciascuna pria fugge che le guance sian coperte,"antes de que su rostro esté cubierto de pelos, se alejan rápidamente"
" Tale, balbuzïendo ancor, digiuna, che poi divora, con la lingua sciolta, qualunque cibo per qualunque luna","Algunos niños que todavía no han aprendido a comunicarse con las palabras son exigentes en la comida, mientras que cuando adquieren el desarrollo lingüístico se vuelven mucho menos exigentes en cuanto a alimentación, comiendo cualquier cosa en cada momento del año."
" e tal, balbuzïendo, ama e ascolta la madre sua, che, con loquela intera, disïa poi di vederla sepolta","otros, cuando todavía son jóvenes y aprenden a hablar, tratan con amor y respeto a su madre; mientras crecen desean ardientemente que ella ya no esté viva."
 Così si fa la pelle bianca nera nel primo aspetto de la bella figlia di quel ch’apporta mane e lascia sera,"En el primer resplandor de la Aurora, hija de Hiperión, quien lleva la mañana y cancela la noche, vemos cómo la piel blanca se vuelve oscura."
" Tu, perché non ti facci maraviglia, pensa che ’n terra non è chi governi",Piensa en esto: en la Tierra no hay autoridad soberana.
 onde sì svïa l’umana famiglia,"En consecuencia, la humanidad es extraviada"
" Ma prima che gennaio tutto si sverni per la centesma ch’è là giù negletta, ","Antes de que el invierno llegue a su final con la centésima parte del día que queda en nuestro planeta, Enero tendrá que salir."
" raggeran sì questi cerchi superni, che la fortuna che tanto s’aspetta, le poppe volgerà u’ son le prore, ","Estos espléndidos círculos celestiales brillarán tan brillantes que empujarán a la Providencia, que tanto esperamos, a invertir las perspectivas de orientación, donde ahora se dirigen las proas."
 sì che la classe correrà diretta,para que la flota pueda volver a la ruta correcta
 e vero frutto verrà dopo ’l fiore»,y la flor dará origen a un fruto real.
" Poscia che ’ncontro a la vita presente d’i miseri mortali aperse ’l vero quella che ’mparadisa la mia mente, ","Después de que usted, mi guía hacia la felicidad, me reveló la obscena realidad en la que viven los hombres,"
" come in lo specchio fiamma di doppiero vede colui che se n’alluma retro, prima che l’abbia in vista o in pensiero, ","como el que tiene la luz de una lámpara a sus espaldas, ve su reflejo en un espejo."
" e sé rivolge per veder se ’l vetro li dice il vero, e vede ch’el s’accorda con esso come nota con suo metro","Y se da la vuelta para comprobar si lo que el espejo muestra es la realidad, y ve que la imagen coincide perfectamente con la realidad, como una melodía y su acompañamiento."
 così la mia memoria si ricorda ch’io feci riguardando ne’ belli occhi onde a pigliarmi fece Amor la corda,"Mientras los hermosos ojos con los que Amor había creado un lazo para atraparme me miraban, mi mente recordaba lo que había hecho."
" E com’ io mi rivolsi e furon tocchi li miei da ciò che pare in quel volume, quandunque nel suo giro ben s’adocchi, ","Cuando miré hacia el firmamento, cada vez que escudriñaba sus misteriosos encantos, pronto apareció lo que está guardado en su cúpula celestial."
" un punto vidi che raggiava lume acuto sì, che ’l viso ch’elli affoca chiuder conviensi per lo forte acume",Un punto brillante brillaba tan intensamente que deslumbraba a todos los que lo miraban y los obligaba a cerrar los ojos.
" e quale stella par quinci più poca, parrebbe luna, locata con esso come stella con stella si collòca","y cada estrella que parece débil, sería más brillante que la Luna si se compara con ese punto como dos luces están juntas en el cielo."
" Forse cotanto quanto pare appresso alo cigner la luce che ’l dipigne quando ’l vapor che ’l porta più è spesso, ","Cuando la atmósfera está llena de espesas nieblas, el astro parece estar envuelto en un halo que lo hace visible."
" distante intorno al punto un cerchio d’igne si girava sì ratto, ch’avria vinto quel moto che più tosto il mondo cigne",Un anillo de fuego giraba alrededor de esa zona tan rápido que superaba la velocidad del movimiento que rodea la Tierra.
" e questo era d’un altro circumcinto, e quel dal terzo, e ’l terzo poi dal quarto, dal quinto il quarto, e poi dal sesto il quinto","Este círculo estaba rodeado de anillos crecientes, el primero seguido por un segundo, luego por el tercero y así sucesivamente hasta el sexto."
" Sopra seguiva il settimo sì sparto già di larghezza, che ’l messo di Iuno intero a contenerlo sarebbe arto","Un séptimo, más grande que los otros seis, era tan grande que el mensajero de Junón sería demasiado pequeño para encerrarlo por completo."
 Così l’ottavo e ’l nono,El octavo y el noveno así
" e chiascheduno più tardo si movea, secondo ch’era in numero distante più da l’uno","Cuanto más alto era el número de orden, más lento era el resultado"
" e quello avea la fiamma più sincera cui men distava la favilla pura, credo, però che più di lei s’invera","el círculo que brillaba más intensamente era el más cercano al centro de luz, porque saciaba su voracidad con una incandescente fidelidad."
" La donna mia, che mi vedea in cura forte sospeso, disse",":Mi mujer, al verme atormentado por una gran duda, me dijo:"
 «Da quel punto depende il cielo e tutta la natura,Todo lo que está sobre nosotros - el Cielo y el Universo entero - depende de ese punto.
 Mira quel cerchio che più li è congiunto,Mira el círculo más cercano a él.
 e sappi che ’l suo muovere è sì tosto per l’affocato amore ond’ elli è punto»,Sea consciente de que el amor apasionado lo impulsa a lograr grandes resultados rápidamente.
 E io a lei,Yo a usted también.
" «Se ’l mondo fosse posto con l’ordine ch’io veggio in quelle rote, sazio m’avrebbe ciò che m’è proposto","Si el Universo estuviera alineado como esos círculos, estaría totalmente satisfecho con lo que se me ha dicho."
" ma nel mondo sensibile si puote veder le volte tanto più divine, quant’ elle son dal centro più remote","En la realidad es evidente que cuanto más lejos esté un cuerpo celestial de nuestro planeta, mayor será su perfección."
" Onde, se ’l mio disir dee aver fine in questo miro e angelico templo che solo amore e luce ha per confine, ","Por lo tanto, si tengo que satisfacer todos mis deseos de conocimiento en esta morada divina que sólo tiene amor y luminosidad como límites,"
" udir convienmi ancor come l’essemplo e l’essemplare non vanno d’un modo, ché io per me indarno a ciò contemplo»","Necesito entender por qué la copia y el original no coinciden, dada mi inútil búsqueda de una solución."
" «Se li tuoi diti non sono a tal nodo sufficïenti, non è maraviglia","Si tus dedos no pueden aflojar este enredo, es normal."
" tanto, per non tentare, è fatto sodo»",Tan apretado es que nunca se ha emprendido ningún intento de resolverlo.
 Così la donna mia,Mi novia me abandonó.
 poi disse,"Después de eso, hizo otra adición."
" «Piglia quel ch’io ti dicerò, se vuo’ saziarti","Escucha mis palabras.Presta atención a lo que quiero decir, si quieres llenar tu sed, escucha mi consejo."
 e intorno da esso t’assottiglia,Entrena para prestar atención a las cosas que estoy diciendo
 Li cerchi corporai sono ampi e arti secondo il più e ’l men de la virtute che si distende per tutte lor parti,Las esferas celestiales son de dimensiones variables en función del grado de fuerza que reside dentro de cada una de sus secciones.
 Maggior bontà vuol far maggior salute,Una mayor ventaja conduce a una mayor salvación.
" maggior salute maggior corpo cape, s’elli ha le parti igualmente compiute",Mayor salud se traduce en un cuerpo mejor si todos sus elementos están integrados y funcionan de la mejor manera posible.
" Dunque costui che tutto quanto rape l’altro universo seco, corrisponde al cerchio che più ama e che più sape","Por lo tanto, lo que mueve todo el Universo coincide con el círculo más amado y sabio."
" per che, se tu a la virtù circonde la tua misura, non a la parvenza de le sustanze che t’appaion tonde, ","Entonces, si centras tu atención en la virtud en lugar de en el volumen de las cosas que aparecen circulares."
" tu vederai mirabil consequenza di maggio a più e di minore a meno, in ciascun cielo, a süa intelligenza»",Tu conocimiento virtuoso será recompensado con un mayor vínculo entre cada Cielo y su inteligencia divina.
" Come rimane splendido e sereno l’emisperio de l’aere, quando soffia Borea da quella guancia ond’ è più leno, ","Cuando Borea sopla por un lado y respira un viento más suave, el hemisferio atmosférico permanece límpido y sin nubes."
" per che si purga e risolve la roffia che pria turbava, sì che ’l ciel ne ride con le bellezze d’ogne sua paroffia","Gracias al cual, toda inmundicia que había oscurecido el cielo es eliminada y deja brillar sus bellezas en toda su magnificencia."
" così fec’ïo, poi che mi provide la donna mia del suo risponder chiaro, e come stella in cielo il ver si vide","Después que mi mujer me contestara con claridad, hice como me sugerí; y la verdad se hizo tan clara como una estrella en el cielo."
" E poi che le parole sue restaro, non altrimenti ferro disfavilla che bolle, come i cerchi sfavillaro","Y después de que terminó de hablar, los círculos brillaban como una hoja incandescente que emitía destellos de luz."
 L’incendio suo seguiva ogne scintilla,Cada chispa orbitaba alrededor del fuego hirviendo.
" ed eran tante, che ’l numero loro più che ’l doppiar de li scacchi s’inmilla",eran tan numerosos que su recuento era más de dos veces mayor que el número de ajedrez
" Io sentiva osannar di coro in coro al punto fisso che li tiene a li ubi, e terrà sempre, ne’ quai sempre fuoro","Escuché ""Hosanna"" con fuerza unitaria, dirigida a su ideal que los mantiene y los mantendrá en esa posición a la que siempre pertenecen."
" E quella che vedëa i pensier dubi ne la mia mente, disse",":Ella que sintió mis incertidumbres mentales, dijo:"
 «I cerchi primi t’hanno mostrato Serafi e Cherubi,Has visto a los Serafines y a los Querubines en los primeros círculos.
" Così veloci seguono i suoi vimi, per somigliarsi al punto quanto ponno",de su existenciaTratan de adherirse estrechamente a su relación de amor con Dios para llegar a ser lo más parecido posible a la esencia central de sus vidas.
 e posson quanto a veder son soblimi,"Como su perspectiva es superior, pueden hacerlo realidad."
" Quelli altri amori che ’ntorno li vonno, si chiaman Troni del divino aspetto, per che ’l primo ternaro terminonno","Seres celestiales que rodean el primer rango de la creación, conocidos como Tronos por el aspecto divino, han sido creados desde el principio."
 e dei saper che tutti hanno diletto quanto la sua veduta si profonda nel vero in che si queta ogne intelletto,"Todos se regocijan en proporción a su comprensión de la verdad divina, a la que toda mente se rinde."
" Quinci si può veder come si fonda l’esser beato ne l’atto che vede, non in quel ch’ama, che poscia seconda","La bienaventuranza surge de la experiencia de la visión divina más bien que en el amor, que provienen de ella."
" e del vedere è misura mercede, che grazia partorisce e buona voglia",La gracia y la buena voluntad ofrecen un gran premio por una visión tan profunda.
 così di grado in grado si procede,Se cambia de un comando a otro
" L’altro ternaro, che così germoglia in questa primavera sempiterna che notturno Arïete non dispoglia, ","La segunda jerarquía prospera incesantemente como si fuera una eterna primavera, de la cual el otoño nunca puede privarla."
" perpetüalemente ‘Osanna’ sberna con tre melode, che suonano in tree ordini di letizia onde s’interna",Cantar 'Hosanna' en tres melodías diferentes que se fusionan para formar un triple alborozo lleno de alegría.
 In essa gerarcia son l’altre dee,En esta escala están también las otras deidades.
" prima Dominazioni, e poi Virtudi","En primer lugar, las Dominaciones, seguidas por las Virtudes."
l’ordine terzo di Podestadi èe,"Últimamente, las Poderes son el siguiente orden"
Poscia ne’ due penultimi tripudi Principati e Arcangeli si girano,"Finalmente, en el antepenúltimo y penúltimo orden se mueven Principados y Arcángeles."
l’ultimo è tutto d’Angelici ludi,Los ángeles están celebrando una última fiesta.
"Questi ordini di sù tutti s’ammirano, e di giù vincon sì, che verso Dio tutti tirati sono e tutti tirano","Todas estas órdenes tratan de elevar a todos hacia Dios, atrayendo a sí mismas las fuerzas del mundo inferior de modo que sean atraídos por Él y a su vez atraer al mundo a Su abrazo."
"E Dïonisio con tanto disio a contemplar questi ordini si mise, che li nomò e distinse com’ io","Dionigi se prodigió por observar estas disposiciones con gran entusiasmo, enumerarlas y citarlas como yo lo hice."
Ma Gregorio da lui poi si divise,Gregorio se alejó de él más tarde.
"onde, sì tosto come li occhi aperse in questo ciel, di sé medesmo rise","Tan pronto como tuvo una visión de este Cielo, se rió de sus suposiciones consigo mismo."
"E se tanto secreto ver proferse mortale in terra, non voglio ch’ammiri","Si alguien más es capaz de entender este tema, no te sorprenda que alguien más lo haga."
ché chi ’l vide qua sù gliel discoperse con altro assai del ver di questi giri»,"Dionisio fue informado por alguien que había visto esto aquí arriba, y también muchos otros asuntos de naturaleza similar."
" Quando ambedue li figli di Latona, coperti del Montone e de la Libra, fanno de l’orizzonte insieme zona, ","Cuando Apolo y Artemisa, bajo las estrellas de Aries y Libra, dividen el cielo de este a oeste,"
" quant’ è dal punto che ’l cenìt inlibra infin che l’uno e l’altro da quel cinto, cambiando l’emisperio, si dilibra, ","¿Cuál es el intervalo temporal entre los momentos en que el cenit retiene los objetos en equilibrio y cuando son liberados del horizonte, moviéndose hacia otro hemisferio?"
" tanto, col volto di riso dipinto, si tacque Bëatrice, riguardando fiso nel punto che m’avëa vinto","Beatrice, con una gran sonrisa pintada en la cara, pasó en silencio la misma cantidad de tiempo fijando el punto luminoso que me había impresionado."
 Poi cominciò,a llover Luego empezó a caer la lluvia.
" «Io dico, e non dimando, quel che tu vuoli udir, perch’ io l’ho visto là ’ve s’appunta ogne ubi e ogne quando","En un solo pensamiento, no te diré lo que quieres escuchar, porque lo he leído en el punto en que cada época y cada lugar coinciden en el mismo concepto."
" Non per aver a sé di bene acquisto, ch’esser non può, ma perché suo splendore potesse, risplendendo, dir “Subsisto”, ","Para mostrar su brillo en otros y hacerles sentir que ""existen,"" no para alcanzar algo imposible como aumentar su bienestar."
" in sua etternità di tempo fore, fuor d’ogne altro comprender, come i piacque, s’aperse in nuovi amor l’etterno amore","Su infinita benevolencia engendra otros amores, como Él deseó, en Su omnipresencia más allá del tiempo y del espacio."
 Né prima quasi torpente si giacque,Esto no implica que anteriormente estuviera inmóvil e inactivo.
 ché né prima né poscia procedette lo discorrer di Dio sovra quest’ acque,Dios habló sobre estas aguas tanto antes como después.
" Forma e materia, congiunte e purette, usciro ad esser che non avia fallo, come d’arco tricordo tre saette","Un arco con tres cuerdas arrojaba sus flechas en una forma y materia perfecta, generando seres sin imperfección."
" E come in vetro, in ambra o in cristallo raggio resplende sì, che dal venire a l’esser tutto non è intervallo, ","Como un rayo de luz que penetra a través de un material transparente, sin ningún intervalo entre el momento de su llegada y el de su luminosidad."
 così ’l triforme effetto del suo sire ne l’esser suo raggiò insieme tutto sanza distinzïone in essordire,"Dios arrastró juntos su triforme acto creativo en su presencia, sin seguir el orden temporal."
 Concreato fu ordine e costrutto a le sustanze,La estructura y la organización del cosmos fueron definidas juntos.
 e quelle furon cima nel mondo in che puro atto fu produtto,Esa fue la máxima expresión del mundo en el que se engendró un acto de pureza.
 pura potenza tenne la parte ima,La fuerza bruta tomó posesión de la sección inferior.
" nel mezzo strinse potenza con atto tal vime, che già mai non si divima","a través de una unión tan estrecha que ninguna fuerza puede separarlos, acción y energía se unieron indisolublemente"
 Ieronimo vi scrisse lungo tratto di secoli de li angeli creati anzi che l’altro mondo fosse fatto,San Jerónimo declaró que los ángeles habían sido creados mucho antes de la formación del mundo material.
" ma questo vero è scritto in molti lati da li scrittor de lo Spirito Santo, e tu te n’avvedrai se bene agguati","Hay más referencias a las Sagradas Escrituras en las que aparece la verdad que he citado, y al examinarlas cuidadosamente sabrás reconocerla."
" e anche la ragione il vede alquanto, che non concederebbe che ’ motori sanza sua perfezion fosser cotanto","También la razón puede reconocerlo, porque es inconcebible que los motores del universo hayan existido desde hace mucho tiempo sin alcanzar una perfección inalcanzable."
 Or sai tu dove e quando questi amori furon creati e come,"Ahora conoces el origen de estos sentimientos en términos de tiempo, lugar y modo."
 sì che spenti nel tuo disïo già son tre ardori,Tres de tus deseos han sido cumplidos.
" Né giugneriesi, numerando, al venti sì tosto, come de li angeli parte turbò il suggetto d’i vostri alimenti",No sería posible alcanzar el vigésimo recuento tan rápido como una porción de los ángeles molestó el objeto de sus elementos.
" L’altra rimase, e cominciò quest’ arte che tu discerni, con tanto diletto, che mai da circüir non si diparte",La otra se quedó y se llevó a cabo un arte que tú aprecias tanto que nunca puedes dejar de admirarla.
 Principio del cader fu il maladetto superbir di colui che tu vedesti da tutti i pesi del mondo costretto,La arrogancia del que viste oprimido bajo el peso del mundo dio lugar principalmente a su derrota.
 Quelli che vedi qui furon modesti a riconoscer sé da la bontate che li avea fatti a tanto intender presti,"Los ángeles presentes comprendieron la sabiduría omnipotente del Creador, admitiendo que habían recibido la gracia divina que los había dotado de tal sabiduría."
" per che le viste lor furo essaltate con grazia illuminante e con lor merto, si c’hanno ferma e piena volontate","de determinaciónEn virtud de su firme voluntad, determinación y gracia iluminadora, su percepción de Dios se enriqueció con el mérito ganado."
" e non voglio che dubbi, ma sia certo, che ricever la grazia è meritorio secondo che l’affetto l’è aperto",Debes tener la convicción de que conseguir la gracia es un mérito en relación a tu voluntad de recibirla y no tienes que dudar.
" Omai dintorno a questo consistorio puoi contemplare assai, se le parole mie son ricolte, sanz’ altro aiutorio","Después de que hayas entendido bien lo que te he dicho, ahora puedes agarrar un montón de cuestiones relacionadas con esta asamblea sin ningún tipo de ayuda adicional."
" Ma perché ’n terra per le vostre scole si legge che l’angelica natura è tal, che ’ntende e si ricorda e vole, ancor dirò, ","Como en los diversos ambientes de estudio en la Tierra se enseña que los ángeles están dotados de intelecto, voluntad y memoria, volveré a llamar su atención una vez más."
" perché tu veggi pura la verità che là giù si confonde, equivocando in sì fatta lettura","Para que puedas ver la verdad desnuda y cruda, que está distorsionada por las interpretaciones equívocas de estas lecciones."
" Queste sustanze, poi che fur gioconde de la faccia di Dio, non volser viso da essa, da cui nulla si nasconde","Aunque en un tiempo habían sentido gozo ante Dios, las criaturas dejaron de mirar hacia Él, del cual no hay nada que pueda ser ocultado."
" però non hanno vedere interciso da novo obietto, e però non bisogna rememorar per concetto diviso","por lo tanto, no se ven obstaculizados por la introducción de nuevos elementos y pueden aprovechar la información aprendida en el pasado."
" sì che là giù, non dormendo, si sogna, credendo e non credendo dicer vero","Entonces, en la Tierra se anhelan cosas que no siempre son exactas y que se dicen con buena intención y con malicia."
 ma ne l’uno è più colpa e più vergogna,A los que obran con maldad se les considera más reprobables y causan mayor vergüenza.
 Voi non andate giù per un sentiero filosofando,"Pensando filosóficamente en la Tierra, no hay un solo camino a seguir."
 tanto vi trasporta l’amor de l’apparenza e ’l suo pensiero,Estáis tan abrumados por el amor y la necesidad de ser notados.
 E ancor questo qua sù si comporta con men disdegno che quando è posposta la divina Scrittura o quando è torta,"Aquí, por el contrario, la Sagrada Escritura es tratada con más respeto que en otros lugares, a diferencia de cuando no se tiene en cuenta o altera."
 Non vi si pensa quanto sangue costa seminarla nel mondo e quanto piace chi umilmente con essa s’accosta,"No reflexionéis en el sufrimiento sostenido para propagar el mensaje divino, y lo mucho que agrada a los que se adhieren con devoción."
 Per apparer ciascun s’ingegna e face sue invenzioni,"Cada uno, para demostrar su capacidad intelectual, se esfuerza y crea innovaciones."
 e quelle son trascorse da’ predicanti e ’l Vangelio si tace,"Los predicadores dan gran énfasis a estas cosas, pero pasan por alto el mensaje del Evangelio."
" Un dice che la luna si ritorse ne la passion di Cristo e s’interpuose, per che ’l lume del sol giù non si porse","Se relata que la luna se movió durante la pasión de Cristo, interceptando los rayos del sol y previniendo así una proyección de arriba a abajo."
" e mente, ché la luce si nascose da sé","Y dijo la mentira, porque la iluminación se apagó sola."
 però a li Spani e a l’Indi come a’ Giudei tale eclissi rispuose,"Los habitantes de Jerusalén, así como los españoles y los nativos americanos, tuvieron la oportunidad de asistir al eclipse."
 Non ha Fiorenza tanti Lapi e Bindi quante sì fatte favole per anno in pergamo si gridan quinci e quindi,Florencia no cuenta todos los Lapi y Bindi contados en las fábulas narradas cada año por cualquier púlpito en cualquier lugar.
" sì che le pecorelle, che non sanno, tornan del pasco pasciute di vento, e non le scusa non veder lo danno","De modo que las ovejas tontas regresan del pasto después de comer aire, y no tienen excusa para no darse cuenta del mal causado."
 Non disse Cristo al suo primo convento,Jesús llamó a sus primeros seguidores a ser Apóstoles
" ‘Andate, e predicate al mondo ciance’",Predicad al mundo palabras de sabiduría.
 ma diede lor verace fondamento,Pero les proveyó una base de datos auténtica
" e quel tanto sonò ne le sue guance, sì ch’a pugnar per accender la fede de l’Evangelio fero scudo e lance","En las mejillas de los Apóstoles resuena el Evangelio como una gran fuerza, que usaron como escudo y lanza para defender y propagar la fe."
" Ora si va con motti e con iscede a predicare, e pur che ben si rida, gonfia il cappuccio e più non si richiede","Los predicadores ahora dan repeticiones de proverbios y bromas espirituales, llenando de satisfacción si su espíritu cómico ha despertado una risa y deseando nada más."
" Ma tale uccel nel becchetto s’annida, che se ’l vulgo il vedesse, vederebbe la perdonanza di ch’el si confida","Si la gente viera el pájaro que se esconde debajo de la capucha, entendería lo poco que valen las indulgencias a las que aspiran."
" per cui tanta stoltezza in terra crebbe, che, sanza prova d’alcun testimonio, ad ogne promession si correrebbe","en este mundo, la credulidad es tan difundida a pesar de la ausencia de pruebas y testimonios que la gente se orienta inmediatamente hacia cualquier promesa."
" Di questo ingrassa il porco sant’ Antonio, e altri assai che sono ancor più porci, pagando di moneta sanza conio","Con el santo Antonio Abad los asados engordan, y también el que es corrupto por el vicio más repugnante es recompensado con monedas falsas."
" Ma perché siam digressi assai, ritorci li occhi oramai verso la dritta strada, sì che la via col tempo si raccorci","Como nos hemos movido lo suficiente de la ruta principal, volvemos al camino correcto para que podamos llegar rápidamente a nuestro destino."
" Questa natura sì oltre s’ingrada in numero, che mai non fu loquela né concetto mortal che tanto vada","El número de ángeles se multiplica de una jerarquía a otra, hasta el punto de que ninguna explicación o inteligencia humana puede comprenderlo."
" e se tu guardi quel che si revela per Danïel, vedrai che ’n sue migliaia determinato numero si cela","Si consideramos lo que Daniel reveló, será evidente que la cantidad exacta de ángeles de los que habla permanece inescuchada."
" La prima luce, che tutta la raia, per tanti modi in essa si recepe, quanti son li splendori a chi s’appaia",La iluminación divina irradiada sobre los ángeles se percibe de manera diferente en función de la multiplicidad de bellezas con las que se une.
" Onde, però che a l’atto che concepe segue l’affetto, d’amar la dolcezza diversamente in essa ferve e tepe","Dada la visión de Dios, el amor inmediato que resulta es intenso en los ángeles pero ligeramente variado en el grado de dulzura y ardor."
" Vedi l’eccelso omai e la larghezza de l’etterno valor, poscia che tanti speculi fatti s’ha in che si spezza, ","El valor eterno es incomparable en su grandeza, reflejado por innumerables espejos."
 uno manendo in sé come davanti»,Manteniendo su identidad.
" Forse semilia miglia di lontano ci ferve l’ora sesta, e questo mondo china già l’ombra quasi al letto piano, ","Desde 6.000 millas de distancia, la luz del mediodía hace sentir su calor al mismo tiempo que el planeta proyecta una sombra en el plano del horizonte."
" quando ’l mezzo del cielo, a noi profondo, comincia a farsi tal, ch’alcuna stella perde il parere infino a questo fondo",Cuando la relación entre nosotros y la altura del cielo se hace tan grande que algunas estrellas se desvanecen a la vista.
" e come vien la chiarissima ancella del sol più oltre, così ’l ciel si chiude di vista in vista infino a la più bella","A medida que la aurora se acerca, las estrellas más brillantes se desvanecen del cielo, hasta que sólo queda el Sol."
" Non altrimenti il trïunfo che lude sempre dintorno al punto che mi vinse, ",El triunfo que siempre canta de alegría alrededor del punto luminoso que ha fascinado mi vista.
" parendo inchiuso da quel ch’elli ’nchiude, ",Como si estuviera rodeado de lo que contiene.
 a poco a poco al mio veder si stinse,Poco a poco desapareció de mi vista.
 per che tornar con li occhi a Bëatrice nulla vedere e amor mi costrinse,"Puesto que ya no podía ver nada y sentía un gran amor, volví otra vez hacia Beatrice."
" Se quanto infino a qui di lei si dice fosse conchiuso tutto in una loda, poca sarebbe a fornir questa vice","Si todo lo que se ha dicho sobre ella fuera condensado en una sola alabanza, sería impío describir la admiración que se merece."
" La bellezza ch’io vidi si trasmoda non pur di là da noi, ma certo io credo che solo il suo fattor tutta la goda","La extraordinaria magnificencia de ella que yo había visto se transformaba en algo no sólo más allá de lo real, sino que estoy convencido de que sólo su Creador realmente podría disfrutar de ello."
 Da questo passo vinto mi concedo più che già mai da punto di suo tema soprato fosse comico o tragedo,"Admito que me he rendido ante esta cuestión, más de lo que un autor con un gusto medio o alto podría haber hecho sobre la problemática del tema tratado."
" ché, come sole in viso che più trema, così lo rimembrar del dolce riso la mente mia da me medesmo scema","como un pálido rayo de sol, así el recuerdo de su agradable sonrisa ha debilitado mi mente"
" Dal primo giorno ch’i’ vidi il suo viso in questa vita, infino a questa vista, non m’è il seguire al mio cantar preciso","Desde el primer momento en que mis ojos vieron a Beatrice en esta tierra, hasta la visión actual de ella en el Paraíso, mi canto nunca se ha interrumpido."
" ma or convien che mio seguir desista più dietro a sua bellezza, poetando, come a l’ultimo suo ciascuno artista","Es imposible que siga siguiendo su belleza, expresándola a través de mis versos como un artista al máximo de su habilidad."
" Cotal qual io lascio a maggior bando che quel de la mia tuba, che deduce l’ardüa sua matera terminando, con atto e voce di spedito duce ricominciò","Al terminar la materia difícil, la acción se reanimó y una guía rápida retomó con versos más significativos que los de mi trompeta."
