Original,Translate_de_1
" Le parti sue vivissime ed eccelse sì uniforme son, ch’i’ non so dire qual Bëatrice per loco mi scelse","Seine hellen und sehr hohen Teile sind so gleichmäßig, daß ich nicht sagen kann, in welchen von ihnen Beatrice mich eindringen ließ."
" Ma ella, che vedëa ’l mio disire, incominciò, ridendo tanto lieta, che Dio parea nel suo volto gioire","Sie aber, die meine Sehnsucht sah, begann zu sagen und lächelte mit so großer Freude, daß es schien, als würde sich Gott in ihrem Angesicht freuen."
" «La natura del mondo, che quïeta il mezzo e tutto l’altro intorno move, quinci comincia come da sua meta","Die Natur des Universums, die die Erde in der Mitte hält, unbeweglich, und alles andere umkreist, beginnt von hier aus als ihr Anfang und Ende"
" e questo cielo non ha altro dove che la mente divina, in che s’accende l’amor che ’l volge e la virtù ch’ei piove","und dieser Himmel hat keinen anderen Ort als den Sinn Gottes, in dem die Liebe, die ihn dreht, und die Tugend, die er übt, entzündet werden."
" Luce e amor d’un cerchio lui comprende, sì come questo li altri","Das Licht und die göttliche Liebe umgeben ihn, so wie dieser Himmel andere umgibt"
 e quel precinto colui che ’l cinge solamente intende,"Und die Hülle ist nur von dem, der sie umgürtet."
" Non è suo moto per altro distinto, ma li altri son mensurati da questo, sì come diece da mezzo e da quinto","Seine Bewegung wird nicht von den anderen gemessen, aber die anderen Bewegungen sind proportional dazu, wie die zehn ist es von den fünf und zwei"
" e come il tempo tegna in cotal testo le sue radici e ne li altri le fronde, omai a te può esser manifesto","Und jetzt kannst du wissen, wie die Zeit ihre Wurzeln in diesem Gefäß hat, und in den anderen Himmeln seine Blätter."
" Oh cupidigia che i mortali affonde sì sotto te, che nessuno ha podere di trarre li occhi fuor de le tue onde","Oh, Gier, dass du die Sterblichen unter dich tauchst, so dass niemand deinen Blick aus deinen Wellen schieben kann."
 Ben fiorisce ne li uomini il volere,"Der gute Wille blüht bei den Menschen,"
 ma la pioggia continüa converte in bozzacchioni le sosine vere,Aber der ständige Regen macht die echten Pflaumen zu leeren Früchten und Fehlern.
 Fede e innocenza son reperte solo ne’ parvoletti,Glaube und Unschuld sind nur bei Kindern zu finden
 poi ciascuna pria fugge che le guance sian coperte,"dann fliehen sie weg, ehe die Wangen mit Fell bedeckt sind."
" Tale, balbuzïendo ancor, digiuna, che poi divora, con la lingua sciolta, qualunque cibo per qualunque luna","Einige, die noch nicht reden können, fasten, dann, wenn sie eine lose Zunge haben, fressen alle Speisen zu jeder Zeit des Jahres."
" e tal, balbuzïendo, ama e ascolta la madre sua, che, con loquela intera, disïa poi di vederla sepolta","andere, wenn sie noch nicht reden können, lieben und achten ihre Mutter, und wenn sie älter werden, wollen sie sie tot sehen."
 Così si fa la pelle bianca nera nel primo aspetto de la bella figlia di quel ch’apporta mane e lascia sera,"So wird die weiße Haut dunkel bei der ersten Erscheinung der Morgenröte, der Tochter der Hyperion, der morgens trägt und am Abend aufhört."
" Tu, perché non ti facci maraviglia, pensa che ’n terra non è chi governi","Um dich nicht zu sehr zu überraschen, denkt er, dass es auf der Erde keine Regierungsbehörde gibt."
 onde sì svïa l’umana famiglia,für die die Menschheit irregeführt wird
" Ma prima che gennaio tutto si sverni per la centesma ch’è là giù negletta, ","Aber bevor Januar den ganzen Winter verlässt, für den hundertsten Teil des Tages, der auf der Erde vernachlässigt wird,"
" raggeran sì questi cerchi superni, che la fortuna che tanto s’aspetta, le poppe volgerà u’ son le prore, ","Diese himmlischen Räder werden die Welt so verwüsten, daß die Vorsehung, die so lange erwartet wird, die Brüste umdrehen wird, wo die Prue jetzt ist,"
 sì che la classe correrà diretta,Damit die Flotte auf den richtigen Kurs zurückkehrt
 e vero frutto verrà dopo ’l fiore»,und die Blume wird wieder eine wahre Frucht hervorbringen.
" Poscia che ’ncontro a la vita presente d’i miseri mortali aperse ’l vero quella che ’mparadisa la mia mente, ","Nachdem die, die meinen Sinn zu paradiesischen Freuden erhebt, die Wahrheit über das verderbte Leben der Menschen enthüllt hatte,"
" come in lo specchio fiamma di doppiero vede colui che se n’alluma retro, prima che l’abbia in vista o in pensiero, ","wie der, der das Licht eines Leuchters hinter seinen Schultern hat, sieht, wie er in einem Spiegel reflektiert wird."
" e sé rivolge per veder se ’l vetro li dice il vero, e vede ch’el s’accorda con esso come nota con suo metro","und kehrt um, um zu prüfen, ob der Spiegel die Wahrheit sagt, und sieht, dass das Bild und die Wirklichkeit sich wie ein Gesang mit Musik vereinbaren"
 così la mia memoria si ricorda ch’io feci riguardando ne’ belli occhi onde a pigliarmi fece Amor la corda,"So erinnert sich mein Verstand daran, daß ich in die schönen Augen sah, mit denen Amore das Seil schuf, um mich zu fangen."
" E com’ io mi rivolsi e furon tocchi li miei da ciò che pare in quel volume, quandunque nel suo giro ben s’adocchi, ","Und als ich mich umdrehte und meine Augen sahen, was in diesem Himmel erscheint, jedes Mal, wenn sie in seiner Sphäre aufmerksam zusehen,"
" un punto vidi che raggiava lume acuto sì, che ’l viso ch’elli affoca chiuder conviensi per lo forte acume","Ich sah einen Punkt, der ein helles Licht ausstrahlte, daß man seine Augen schließen muß, daß sie davon betroffen sind."
" e quale stella par quinci più poca, parrebbe luna, locata con esso come stella con stella si collòca","Und jeder Stern, der glühend scheint, wird zu einem Mond werden, wenn er an diesem Punkt ist, wie zwei Sterne nahe am Himmel sind."
" Forse cotanto quanto pare appresso alo cigner la luce che ’l dipigne quando ’l vapor che ’l porta più è spesso, ","Vielleicht, wie ein Aloon den Stern umgibt, der ihn erscheinen lässt, wenn die Atmosphäre mit dicken Dämpfen bedeckt ist,"
" distante intorno al punto un cerchio d’igne si girava sì ratto, ch’avria vinto quel moto che più tosto il mondo cigne","ringsherum drehte sich ein feuriger Kreis so schnell, daß er die Bewegung überwinden würde, die die Welt umschließt."
" e questo era d’un altro circumcinto, e quel dal terzo, e ’l terzo poi dal quarto, dal quinto il quarto, e poi dal sesto il quinto","und dieser Kreis war umgeben von einem anderen, und der dritte von einem dritten, und der dritte von einem vierten, der vierte von einem fünften und der fünfte von einem sechsten."
" Sopra seguiva il settimo sì sparto già di larghezza, che ’l messo di Iuno intero a contenerlo sarebbe arto","Und da draußen war ein siebenter, so weit, daß der Gesandte Junons, wenn auch ganz, zu klein wäre, um ihn zu halten."
 Così l’ottavo e ’l nono,So der achte und der neunte
" e chiascheduno più tardo si movea, secondo ch’era in numero distante più da l’uno","Und ein jeglicher von ihnen war um so langsamer, je mehr die Ordnungszahl, die er hatte, war größer als eins."
" e quello avea la fiamma più sincera cui men distava la favilla pura, credo, però che più di lei s’invera","Und der Kreis, der die hellste Flamme hatte, war der, der dem Lichtpunkt am nächsten war; denn ich glaube, er nährte sich mehr von seiner Wahrheit."
" La donna mia, che mi vedea in cura forte sospeso, disse","Meine Frau, die sah, wie ich von einem großen Zweifel gequält wurde, sagte:"
 «Da quel punto depende il cielo e tutta la natura,Von diesem Punkt hängt der Himmel und das Innere des Universums ab
 Mira quel cerchio che più li è congiunto,"Sieh dir den Kreis an, der ihm am nächsten ist."
 e sappi che ’l suo muovere è sì tosto per l’affocato amore ond’ elli è punto»,"Und merke, daß seine Bewegung so schnell ist wegen der brennenden Liebe, die ihn anregt."
 E io a lei,Und ich zu ihr
" «Se ’l mondo fosse posto con l’ordine ch’io veggio in quelle rote, sazio m’avrebbe ciò che m’è proposto","Wenn das Universum die gleiche Ordnung hätte, die ich in diesen Kreisen sehe, dann hätte mir das, was mir gesagt wurde, gefallen."
" ma nel mondo sensibile si puote veder le volte tanto più divine, quant’ elle son dal centro più remote","Aber in der empfindlichen Welt kann man feststellen, daß die Himmelssphären um so vollkommener sind, je weiter sie von der Erde entfernt sind."
" Onde, se ’l mio disir dee aver fine in questo miro e angelico templo che solo amore e luce ha per confine, ","Wenn ich also alle meine Sehnsucht nach Erkenntnis erfüllen muß in diesem wunderbaren, Engellichen Tempel, der nur Liebe und Licht als seine Grenze hat,"
" udir convienmi ancor come l’essemplo e l’essemplare non vanno d’un modo, ché io per me indarno a ciò contemplo»","Es ist notwendig, dass ich verstehe, warum die Kopie und das Modell widersprüchlich sind, da ich vergeblich versuche, das Problem zu lösen."
" «Se li tuoi diti non sono a tal nodo sufficïenti, non è maraviglia","Wenn deine Finger nicht in der Lage sind, diesen Knoten zu lösen, ist das kein Wunder."
" tanto, per non tentare, è fatto sodo»","Denn niemand hat je versucht, ihn zu betrügen."
 Così la donna mia,Also meine Frau
 poi disse,dann fügte er hinzu
" «Piglia quel ch’io ti dicerò, se vuo’ saziarti","Höre, was ich dir sage, wenn du dich satt machen willst,"
 e intorno da esso t’assottiglia,und richte deinen Sinn auf meine Worte.
 Li cerchi corporai sono ampi e arti secondo il più e ’l men de la virtute che si distende per tutte lor parti,"Die himmlischen Sphären, die physische Körper sind, sind groß oder klein, je nachdem, ob sie größer oder kleiner sind."
 Maggior bontà vuol far maggior salute,"Ein größeres Gut bringt mehr Erlösung,"
" maggior salute maggior corpo cape, s’elli ha le parti igualmente compiute","Größere Gesundheit entspricht einem größeren Körper, wenn alle Teile perfekt abgeschlossen sind"
" Dunque costui che tutto quanto rape l’altro universo seco, corrisponde al cerchio che più ama e che più sape","Das, was alles Universum in seine Bewegung zieht, entspricht dem Kreis, der mit größerer Liebe und Weisheit ausgestattet ist."
" per che, se tu a la virtù circonde la tua misura, non a la parvenza de le sustanze che t’appaion tonde, ","Und wenn du dich auf die Tugend und nicht auf die Breite der Stoffe konzentrierst, die du für rund hältst,"
" tu vederai mirabil consequenza di maggio a più e di minore a meno, in ciascun cielo, a süa intelligenza»","als wunderbare Folge wirst du sehen, daß mehr Tugend mehr Nähe zwischen jedem Himmel und seinem Verstand hat."
" Come rimane splendido e sereno l’emisperio de l’aere, quando soffia Borea da quella guancia ond’ è più leno, ","Wie die Hemisphäre der Atmosphäre trocken und ruhig bleibt, wenn Borea aus der Wange weht, von der aus ein sanfterer Wind weht,"
" per che si purga e risolve la roffia che pria turbava, sì che ’l ciel ne ride con le bellezze d’ogne sua paroffia","durch welchen alle Unreinheit weggetilgt wird, die zuvor den Himmel beunruhigte, und das lächelt mit der Schönheit aller seiner Teile."
" così fec’ïo, poi che mi provide la donna mia del suo risponder chiaro, e come stella in cielo il ver si vide","Also tat ich, nachdem meine Frau mit ihrer klaren Rede zu mir antwortete, und die Wahrheit ward sichtbar wie ein Stern im Himmel."
" E poi che le parole sue restaro, non altrimenti ferro disfavilla che bolle, come i cerchi sfavillaro","Und nach dem Ende seiner Worte glitzerten die Kreise wie ein glühendes Eisen, das Funken ausstrahlte."
 L’incendio suo seguiva ogne scintilla,"Jeder Funke folgte dem flammenden Kreis,"
" ed eran tante, che ’l numero loro più che ’l doppiar de li scacchi s’inmilla","Und es waren so viele, daß ihre Zahl die Zahl des Schachs um mehr als das Doppelte überstieg."
" Io sentiva osannar di coro in coro al punto fisso che li tiene a li ubi, e terrà sempre, ne’ quai sempre fuoro","Ich hörte ""Osanna"" im Chor singen, zu dem festen Punkt, der sie hält und hält sie immer in der Position, in der sie immer waren"
" E quella che vedëa i pensier dubi ne la mia mente, disse","Und die, die die zweifelhaften Gedanken in meinem Kopf sah, sagte:"
 «I cerchi primi t’hanno mostrato Serafi e Cherubi,Die ersten Kreise haben dir die Seraphim und Cherubim gezeigt.
" Così veloci seguono i suoi vimi, per somigliarsi al punto quanto ponno","Sie folgen so schnell ihrem Band der Liebe zu Gott, daß sie einander so ähnlich werden, wie sie im Mittelpunkt stehen können."
 e posson quanto a veder son soblimi,"und sie können es tun, weil ihre Vision ist die höchste"
" Quelli altri amori che ’ntorno li vonno, si chiaman Troni del divino aspetto, per che ’l primo ternaro terminonno","Jene anderen Engel, die sich um ihn drehten und von ihrer Schöpfung an die erste Hierarchie schlossen, heißen Throne des göttlichen Aussehens."
 e dei saper che tutti hanno diletto quanto la sua veduta si profonda nel vero in che si queta ogne intelletto,"und du sollst wissen, daß alle eine Freude empfinden, die der Tiefe ihrer Vision Gottes entspricht, nämlich der Wahrheit, in der jeder Verstand zufrieden ist."
" Quinci si può veder come si fonda l’esser beato ne l’atto che vede, non in quel ch’ama, che poscia seconda","Von hier aus kann man sehen, wie die Seligkeit in der Nutzung der göttlichen Vision begründet ist, und nicht in der Liebe, die sich daraus ergibt."
" e del vedere è misura mercede, che grazia partorisce e buona voglia","und die Tiefe dieser Vision ist die Belohnung, die durch die Gnade und den guten Willen hervorgebracht wird."
 così di grado in grado si procede,so geht es von einem Befehl zum anderen
" L’altro ternaro, che così germoglia in questa primavera sempiterna che notturno Arïete non dispoglia, ","Die zweite Hierarchie, die so in diesem ewigen Frühling keimt, dass der Herbst nie entkleiden kann,"
" perpetüalemente ‘Osanna’ sberna con tre melode, che suonano in tree ordini di letizia onde s’interna","singe für die Ewigkeit ""Osanna"" in drei Melodien, die in den drei Ordnungen voller Freude erschallen, die sie bilden"
 In essa gerarcia son l’altre dee,In dieser Hierarchie gibt es die anderen Götter.
" prima Dominazioni, e poi Virtudi","Erst die Dominationen, dann die Tugenden,"
l’ordine terzo di Podestadi èe,Und schließlich ist die dritte Ordnung der Mächte.
Poscia ne’ due penultimi tripudi Principati e Arcangeli si girano,Dann drehen sich in der dritten und vorletzten Ordnung Principati und Arcangeli
l’ultimo è tutto d’Angelici ludi,Der letzte ist alles über fröhliche Engel
"Questi ordini di sù tutti s’ammirano, e di giù vincon sì, che verso Dio tutti tirati sono e tutti tirano","Diese Befehle sehen alle nach oben und locken die niedere Welt zu sich, daß sie alle von Gott angezogen werden und die Welt zu sich ziehen."
"E Dïonisio con tanto disio a contemplar questi ordini si mise, che li nomò e distinse com’ io","Und Dionysius ward so sehr begierig, diese Gebote zu betrachten, daß er sie aufzählte und nannte sie, wie ich es getan habe."
Ma Gregorio da lui poi si divise,Gregor ging später von ihm weg.
"onde, sì tosto come li occhi aperse in questo ciel, di sé medesmo rise","Und als er diesen Himmel mit seinen Augen sah, lachte er über sich selbst."
"E se tanto secreto ver proferse mortale in terra, non voglio ch’ammiri","Und wenn ein Sterblicher auf der Erde eine so tiefe Materie bewältigen konnte, dann musst du dich nicht wundern."
ché chi ’l vide qua sù gliel discoperse con altro assai del ver di questi giri»,"Denn zu Dionysius wurde sie enthüllt von dem, der sie hier oben sah, und vielerlei von diesen Geboten."
" Quando ambedue li figli di Latona, coperti del Montone e de la Libra, fanno de l’orizzonte insieme zona, ","Wenn die beiden Söhne Latonas unter den beiden Sternbildern Widder und Waage beide den Horizont anschnallen,"
" quant’ è dal punto che ’l cenìt inlibra infin che l’uno e l’altro da quel cinto, cambiando l’emisperio, si dilibra, ","Wie lange dauert die Zeit, von dem Moment an, in dem der Zenit sie im Gleichgewicht hält bis zu dem Moment, in dem sie sich vom Gürtel befreien, indem sie die Hemisphäre wechseln,"
" tanto, col volto di riso dipinto, si tacque Bëatrice, riguardando fiso nel punto che m’avëa vinto","ebenso viel Zeit blieb Beatrice still und lächelnd und blickte fest auf den hellen Punkt, der meine Sehkraft überwältigt hatte."
 Poi cominciò,Dann fing es an.
" «Io dico, e non dimando, quel che tu vuoli udir, perch’ io l’ho visto là ’ve s’appunta ogne ubi e ogne quando","Ich sage und frage dich nicht, was du hören willst; denn ich habe es dort gelesen, wo sich jede Zeit und jeder Ort konzentriert."
" Non per aver a sé di bene acquisto, ch’esser non può, ma perché suo splendore potesse, risplendendo, dir “Subsisto”, ","Nicht um sein Gutes zu erhöhen, was unmöglich ist, sondern damit sein Glanz in anderen Wesen reflektiert wird, die ""Ich existiere"" sagen,"
" in sua etternità di tempo fore, fuor d’ogne altro comprender, come i piacque, s’aperse in nuovi amor l’etterno amore","die ewige Liebe Gottes mehrte sich in anderen Lieben, wie es ihm gefiel, in seiner Ewigkeit außerhalb der Zeit und des Raums."
 Né prima quasi torpente si giacque,"Das bedeutet nicht, dass er zuvor unermüdlich lag,"
 ché né prima né poscia procedette lo discorrer di Dio sovra quest’ acque,Denn weder vor noch nach Gott hat er geredet über diese Wasser.
" Forma e materia, congiunte e purette, usciro ad esser che non avia fallo, come d’arco tricordo tre saette","Und die Gestalt und Materie, die miteinander und mit ihnen verbunden waren, schufen Wesen, die keine Unvollkommenheit hatten, wie drei Pfeile von einem Bogen mit drei Saiten geschlagen werden."
" E come in vetro, in ambra o in cristallo raggio resplende sì, che dal venire a l’esser tutto non è intervallo, ","Und wie der Lichtstrahl durch einen durchsichtigen Körper leuchtet, so daß zwischen seinem Kommen und dem Glänzen kein Zeitabstand besteht,"
 così ’l triforme effetto del suo sire ne l’esser suo raggiò insieme tutto sanza distinzïone in essordire,"also verhieß die dreigestaltige Schöpfung Gottes zusammen in seinem Wesen, ohne Zeitfolge."
 Concreato fu ordine e costrutto a le sustanze,Ordnung und Struktur des Kosmos wurden gemeinsam geschaffen
 e quelle furon cima nel mondo in che puro atto fu produtto,"Und das war der Gipfel der Welt, in der eine reine Tat hervorgebracht wurde."
 pura potenza tenne la parte ima,die reine Macht bewohnte den untersten Teil
" nel mezzo strinse potenza con atto tal vime, che già mai non si divima","in der Mitte waren Tat und Kraft fest verbunden mit einem festen Band, das nicht gelöst werden kann."
 Ieronimo vi scrisse lungo tratto di secoli de li angeli creati anzi che l’altro mondo fosse fatto,"St. Jerome schrieb, dass Engel viele Jahrhunderte vor der Erschaffung der sensiblen Welt erschaffen wurden"
" ma questo vero è scritto in molti lati da li scrittor de lo Spirito Santo, e tu te n’avvedrai se bene agguati","aber die Wahrheit, die ich dargelegt habe, ist geschrieben an mehreren Orten der Heiligen Schrift, und du wirst es verstehen, wenn du sie sorgfältig liest."
" e anche la ragione il vede alquanto, che non concederebbe che ’ motori sanza sua perfezion fosser cotanto","Und auch der Grund kann es verstehen, denn es ist nicht möglich, dass die Himmelsmotoren so lange existieren, ohne Vollkommenheit zu erreichen, unermüdlich"
 Or sai tu dove e quando questi amori furon creati e come,"Jetzt weißt du, wo, wann und wie diese Liebe erschaffen wurde."
 sì che spenti nel tuo disïo già son tre ardori,so daß bereits drei deiner Wünsche erfüllt worden sind
" Né giugneriesi, numerando, al venti sì tosto, come de li angeli parte turbò il suggetto d’i vostri alimenti","Es würde nicht kommen, zählend, in den Wind, so schnell, wie ein Teil der Engel belästigt das Thema eurer Elemente"
" L’altra rimase, e cominciò quest’ arte che tu discerni, con tanto diletto, che mai da circüir non si diparte","Die andere ist geblieben und hat diese Kunst begonnen, die du so gern spürst, dass sie sich nie davon entfernt, zu beobachten."
 Principio del cader fu il maladetto superbir di colui che tu vedesti da tutti i pesi del mondo costretto,"Die Ursache des Sturzes war der verdammte Stolz dessen, den du von allen Lasten der Welt gezwungen sahst."
 Quelli che vedi qui furon modesti a riconoscer sé da la bontate che li avea fatti a tanto intender presti,"Die Engel aber, die du hier siehst, hatten die Bescheidenheit, zu erkennen, daß sie von der göttlichen Güte erschaffen worden waren, die mit einem solchen Verstand ausgestattet waren."
" per che le viste lor furo essaltate con grazia illuminante e con lor merto, si c’hanno ferma e piena volontate","Darum wurde ihre Vision von Gott erhöht durch die erleuchtende Gnade und ihre Verdienste, denn sie sind mit festen und vollen Willen ausgestattet."
" e non voglio che dubbi, ma sia certo, che ricever la grazia è meritorio secondo che l’affetto l’è aperto","Und ich will nicht, daß du zweifelst, aber du sollst sicher sein, daß der Empfang der Gnade ein Verdienst ist, das dem Willen entspricht, sie zu erlangen."
" Omai dintorno a questo consistorio puoi contemplare assai, se le parole mie son ricolte, sanz’ altro aiutorio","Du kannst jetzt ganz allein vieles um diesen Kongreß verstehen, ohne Zweifel Hilfe, wenn du meine Worte richtig verstanden hast."
" Ma perché ’n terra per le vostre scole si legge che l’angelica natura è tal, che ’ntende e si ricorda e vole, ancor dirò, ","Aber da auf der Erde in euren philosophischen Schulen gelehrt wird, dass die Engelsnatur so ist, dass sie Verstand, Willen und Gedächtnis besitzt, werde ich noch einmal sprechen,"
" perché tu veggi pura la verità che là giù si confonde, equivocando in sì fatta lettura","auf daß du die Wahrheit sehest, die in der Welt verwirrt wird durch die Mißverständnisse dieser Lehre."
" Queste sustanze, poi che fur gioconde de la faccia di Dio, non volser viso da essa, da cui nulla si nasconde","Und diese Geschöpfe, da sie des Angesichtes Gottes freudig waren, haben nicht mehr auf sie geschaut, von welchem nichts verborgen ist."
" però non hanno vedere interciso da novo obietto, e però non bisogna rememorar per concetto diviso","Darum wird ihre Vision nicht durch ein neues Objekt unterbrochen, und sie müssen sich nicht an Konzepte erinnern, die sie zu verschiedenen Zeiten erworben haben."
" sì che là giù, non dormendo, si sogna, credendo e non credendo dicer vero",dann träumt man auf der Erde mit offenen Augen und redet unrecht im guten und schlechten Glauben.
 ma ne l’uno è più colpa e più vergogna,"Wer aber böse ist, der schämt sich mehr und ist schuldiger."
 Voi non andate giù per un sentiero filosofando,"Ihr, Philosoph auf der Erde, geht nicht nur einen Weg"
 tanto vi trasporta l’amor de l’apparenza e ’l suo pensiero,"so sehr werdet ihr von der Liebe und dem Wunsch, zu erscheinen, getragen."
 E ancor questo qua sù si comporta con men disdegno che quando è posposta la divina Scrittura o quando è torta,"Und das hier oben wird mit weniger Verachtung toleriert, als wenn die Heilige Schrift vernachlässigt oder verformt wird."
 Non vi si pensa quanto sangue costa seminarla nel mondo e quanto piace chi umilmente con essa s’accosta,"Ihr denkt nicht an das vergossene Blut, um das Wort Gottes in der Welt zu verbreiten, und wie sehr es dem, der sich ihr anschließt, wohlgefällig ist mit aller Demut."
 Per apparer ciascun s’ingegna e face sue invenzioni,"Ein jeder erfinderisch und erfinderisch, um Weisheit zu zeigen."
 e quelle son trascorse da’ predicanti e ’l Vangelio si tace,"und sie werden von den Predigern ausführlich behandelt, die das Evangelium vernachlässigen."
" Un dice che la luna si ritorse ne la passion di Cristo e s’interpuose, per che ’l lume del sol giù non si porse","Es wird gesagt, daß der Mond sich drehte in der Passion Christi und brach; denn das Licht der Sonne ging nicht nach unten."
" e mente, ché la luce si nascose da sé","und spricht falsch, denn das Licht verfinsterte sich selbst."
 però a li Spani e a l’Indi come a’ Giudei tale eclissi rispuose,Denn diese Finsternis sah man von den Spaniern und Indianern wie von den Bewohnern Jerusalems.
 Non ha Fiorenza tanti Lapi e Bindi quante sì fatte favole per anno in pergamo si gridan quinci e quindi,"Florenz hat nicht so viele Lapi und Bindi wie die Märchen, die jedes Jahr von der Kanzel an jedem Ort schreien"
" sì che le pecorelle, che non sanno, tornan del pasco pasciute di vento, e non le scusa non veder lo danno","Und die unwissenden Schafe kehren von der Weide zurück, nachdem sie mit Wind gefressen haben, und es ist keine Entschuldigung, daß sie ihren Schaden nicht sehen."
 Non disse Cristo al suo primo convento,Christus sagte nicht zu seinen ersten Aposteln
" ‘Andate, e predicate al mondo ciance’","""Geht und predigt die Welt."""
 ma diede lor verace fondamento,Aber er gab ihnen eine Grundlage der Wahrheit.
" e quel tanto sonò ne le sue guance, sì ch’a pugnar per accender la fede de l’Evangelio fero scudo e lance","Und in den Wangen der Apostel erklang nur das, daß sie das Evangelium als Schild und Speere benutzten, um den Glauben zu bekämpfen und zu verbreiten."
" Ora si va con motti e con iscede a predicare, e pur che ben si rida, gonfia il cappuccio e più non si richiede","Die Prediger stehen nun in Motten und Wracks, und solange sie Lachen hervorgebracht haben, werden sie stolz und verlangen nichts anderes."
" Ma tale uccel nel becchetto s’annida, che se ’l vulgo il vedesse, vederebbe la perdonanza di ch’el si confida","Aber in der Kapuze wird ein solcher Vogel vernäht, daß, wenn er vom Volke gesehen würde, dies erkennen würde, was die Ablässe wert sind, auf die sie hoffen."
" per cui tanta stoltezza in terra crebbe, che, sanza prova d’alcun testimonio, ad ogne promession si correrebbe","Darum ist auf Erden eine solche Dummheit gewachsen, daß man ohne Beweis eines Zeugnisses nach allen Verheißungen wandelt."
" Di questo ingrassa il porco sant’ Antonio, e altri assai che sono ancor più porci, pagando di moneta sanza conio","Mit diesem heiligen Antonius Abt dickt das Schwein und viele andere, die noch schmutziger sind, zahlen Münzen ohne Kegel"
" Ma perché siam digressi assai, ritorci li occhi oramai verso la dritta strada, sì che la via col tempo si raccorci","Aber da wir mit dieser Abzweigung sehr weit gegangen sind, schaut er wieder auf den geraden Weg, damit der Weg in kurzer Zeit weitergeht."
" Questa natura sì oltre s’ingrada in numero, che mai non fu loquela né concetto mortal che tanto vada","Die Natur der Engel wächst von Ordnung zu Ordnung, so daß kein menschliches Wort oder Verstand es begreifen kann."
" e se tu guardi quel che si revela per Danïel, vedrai che ’n sue migliaia determinato numero si cela","Und wenn du siehst, was Daniel offenbart hat, so wirst du sehen, daß in den Tausenden von Engeln, von denen er spricht, die bestimmte Zahl verborgen bleibt."
" La prima luce, che tutta la raia, per tanti modi in essa si recepe, quanti son li splendori a chi s’appaia","Das Licht Gottes, das alle Engel erleuchtet, wird von ihnen anders aufgenommen, wie viele die Pracht sind, mit denen sie verbunden ist."
" Onde, però che a l’atto che concepe segue l’affetto, d’amar la dolcezza diversamente in essa ferve e tepe","Da nun die Liebe im Augenblick der Vision Gottes folgt, ist die Sanftmut dieser Liebe in den Engeln glühend und lauwarm auf eine etwas andere Weise."
" Vedi l’eccelso omai e la larghezza de l’etterno valor, poscia che tanti speculi fatti s’ha in che si spezza, ","Siehst du jetzt die Höhe und Großzügigkeit des ewigen Wertes, da es in so vielen Spiegeln reflektiert wird,"
 uno manendo in sé come davanti»,Auch wenn er sich selbst gleich behandelt
" Forse semilia miglia di lontano ci ferve l’ora sesta, e questo mondo china già l’ombra quasi al letto piano, ","etwa sechstausend Meilen entfernt, brennt der Mittag, und dieser Planet wirft bereits seinen Schattenkegel auf die Ebene des Horizonts,"
" quando ’l mezzo del cielo, a noi profondo, comincia a farsi tal, ch’alcuna stella perde il parere infino a questo fondo","wenn die Atmosphäre zwischen uns und der Tiefe des Himmels beginnt, so zu werden, dass einige Sterne unsichtbar werden"
" e come vien la chiarissima ancella del sol più oltre, così ’l ciel si chiude di vista in vista infino a la più bella","Und wenn die leuchtende Seele der Sonne vorrückt, siehe, da versinken die Sterne vom Himmel bis zur hellsten."
" Non altrimenti il trïunfo che lude sempre dintorno al punto che mi vinse, ","In ähnlicher Weise der Triumph, der immer um diesen hellen Punkt schwimmt, der meine Sehkraft besiegte,"
" parendo inchiuso da quel ch’elli ’nchiude, ","als er von dem umschrieben zu sein schien, was er selbst umschrieb,"
 a poco a poco al mio veder si stinse,Nach und nach verschwand er vor meinen Augen.
 per che tornar con li occhi a Bëatrice nulla vedere e amor mi costrinse,"Da ich nun nichts mehr sah und mich liebte, wandten sie mich wieder zu Beatrice."
" Se quanto infino a qui di lei si dice fosse conchiuso tutto in una loda, poca sarebbe a fornir questa vice","Wenn alles, was bisher über Sie gesagt wurde, in einem einzigen Lob eingehüllt wäre, dann wäre es nicht ausreichend für diese Aufgabe."
" La bellezza ch’io vidi si trasmoda non pur di là da noi, ma certo io credo che solo il suo fattor tutta la goda","Die Schönheit, die ich sah, verwandelte sich nicht nur in etwas jenseits des Menschen, sondern ich glaube, daß nur ihr Schöpfer sie genießen kann."
 Da questo passo vinto mi concedo più che già mai da punto di suo tema soprato fosse comico o tragedo,"Ich gebe zu, dass ich von diesem Punkt gewonnen werde, viel mehr als ein mittel- oder erhabener Autor von einem problematischen Aspekt des Themas sein könnte"
" ché, come sole in viso che più trema, così lo rimembrar del dolce riso la mente mia da me medesmo scema","Denn wie die Sonne in einem schwachen Anblick, so wird mein Verstand durch die Erinnerung an sein süßes Lächeln ohnmächtig."
" Dal primo giorno ch’i’ vidi il suo viso in questa vita, infino a questa vista, non m’è il seguire al mio cantar preciso","Vom ersten Tag an, an dem ich Beatrices Gesicht in diesem Leben sah, bis zu dieser Vision von ihr im Paradies, wurde mein Gesang nie unterbrochen."
