Original,Translate_de_1
"  ""Or dì a fra Dolcin dunque che s’armi, tu che forse vedra’ il sole in breve, s’ello non vuol qui tosto seguitarmi, sì di vivanda, ","Du fragst DOLCINO, ob du leben kannst, wenn du nicht bereit bist, dich zu versammeln."
"  che stretta di neve non rechi la vittoria al Noarese, ch’altrimenti acquistar non saria leve""","Damit ein harter Winter den Novaresi nicht daran hindert, einen Sieg zu erringen, der sonst schwer zu erobern wäre."
"  Poi che l’un piè per girsene sospese, Mäometto mi disse esta parola","Nachdem Mohammed einen Fuß erhoben hatte, um mich zu begrüßen, sagte er mir diese Worte, bevor er ging."
 indi a partirsi in terra lo distese,Schließlich legte er ihn nieder und fing an zu gehen.
"  Un altro, che forata avea la gola e tronco ’l naso infin sotto le ciglia, e non avea mai ch’una orecchia sola,  ","Ein weiteres Opfer hatte die Kehle zerrissen, die Nase bis unter die Wimpern gequetscht und ein Ohr fehlte."
"  ristato a riguardar per maraviglia con li altri, innanzi a li altri aprì la canna, ch’era di fuor d’ogne parte vermiglia,  e disse: ","Als er mich ansah, öffnete er zu mehr Erstaunen als die anderen den Rohrhals, der mit Blut zerrissen war, und sagte:"
"  ""O tu cui colpa non condanna e cu’ io vidi in su terra latina, se troppa simiglianza non m’inganna,  ","Sag mir, wenn meine Reinheit deiner ist, und wenn meine Anerkennung nicht falsch ist, dann rede mit uns, die du in Italien ohne Schuld kennengelernt hast."
"  rimembriti di Pier da Medicina, se mai torni a veder lo dolce piano che da Vercelli a Marcabò dichina","Erinnere dich an Pier da Medicina, wenn du jemals die süße Formung des Territoriums, das von den Hügeln um Vercelli bis Marcabò abstammt, überprüfen möchtest"
"  E fa sapere a’ due miglior da Fano, a messer Guido e anco ad Angiolello, che, se l’antiveder qui non è vano,  ","Informieren Sie die beiden ausgezeichneten Männer von Fano, Messer Guido del Casso und Angiolello da Carignano, dass, wenn unsere Vorhersagen nicht unbegründet sind."
  gittati saran fuor di lor vasello e mazzerati presso a la Cattolica per tradimento d’un tiranno fello,"Sie werden zum Tode verurteilt, indem sie nach dem Verrat des grausamen Despoten einen an einen Felsen gefesselten Sack bei der Katholischen Kirche werfen."
"  Tra l’isola di Cipri e di Maiolica non vide mai sì gran fallo Nettuno, non da pirate, non da gente argolica","Neptun, der Gott des Mittelmeers, hatte noch nie ein so schweres Verbrechen beobachtet, das weder von Piraten noch von Plünderern von Argo begangen wurde."
"  Quel traditor che vede pur con l’uno, e tien la terra che tale qui meco vorrebbe di vedere esser digiuno,  farà venirli a parlamento seco","Dieser Verräter, dessen Blick auf das linke Auge beschränkt ist und der eine Herrschaft über die Erde hat, wird sie zwingen, sich zu melden, um mit ihm zu sprechen - etwas, was ein Verfluchter hier sich wünschen würde, nie gewusst zu haben."
" poi farà sì, ch’al vento di Focara non sarà lor mestier voto né preco""","wird dafür sorgen, dass Gebete und Gelübde gegen die Winde von Focara für sie nicht notwendig sind."
"  E io a lui: ""Dimostrami e dichiara, se vuo’ ch’i’ porti sù di te novella, chi è colui da la veduta amara""","Ich sagte zu ihm: ""Sag mir Bescheid, wenn du willst, dass ich auf der Erde darüber spreche, wer hat Konsequenzen durch ihre Reise nach Rimini?."""
"  Allor puose la mano a la mascella d’un suo compagno e la bocca li aperse, gridando: ""Questi è desso, e non favella","Als er den Kiefer seines Gefährten packte und seinen Mund öffnete, rief er aus: ""Hier ist er, und er ist stumm!"""
"  Questi, scacciato, il dubitar sommerse in Cesare, affermando che ’l fornito sempre con danno l’attender sofferse""","Cäsar hatte keinen Zweifel mehr, als derjenige, der aus Rom verbannt worden war, ihm sagte, daß derjenige, der bereit sei, etwas zu tun, immer im Vergleich zu einem Wartenden gewonnen habe."
"  Oh quanto mi pareva sbigottito con la lingua tagliata ne la strozza Curïo, ch’a dir fu così ardito","Erstaunlich war Curion, seine Sprache jetzt beraubt der Möglichkeit zu sprechen, da er immer sehr gesprächig war."
"  E un ch’avea l’una e l’altra man mozza, levando i moncherin per l’aura fosca, sì che ’l sangue facea la faccia sozza,  gridò: ","Er schrie mit seinen beiden amputierten Händen und dem Blut, das er von den Nonnen in der Luft tränkte:"
"  ""Ricordera’ ti anche del Mosca, che disse, lasso, ","- dass die Toten nicht mehr leiden, sagte die Mosca der Lamberti in melancholischem Ton, dass die Verstorbenen nicht mehr leiden sollten."
"’Capo ha cosa fatta’, che fu mal seme per la gente tosca""","Der Chef, verantwortlich für so viele Schäden an den Toskana."
"  E io li aggiunsi: ""E morte di tua schiatta""","Und ich fügte hinzu: ""Und es führte auch zur Auflösung deiner Familie."""
" per ch’elli, accumulando duol con duolo, sen gio come persona trista e matta",Mit einer unermesslichen Traurigkeit und Unglück verschwand er mit schweren Wunden im Herzen.
"  Ma io rimasi a riguardar lo stuolo, e vidi cosa ch’io avrei paura, sanza più prova, di contarla solo","Ich blieb stehen und beobachtete das Murren von Seelen, und ich stieß auf eine so schockierende Offenbarung, daß ich sie kaum ernähren würde, ohne zu beweisen, daß sie richtig war."
"  se non che coscïenza m'assicura, la buona compagnia che l'uom francheggia sotto l'asbergo del sentirsi pura","Zusammen mit meinem guten Glauben, der den Menschen ermuntert und ihm Mut schenkt, weil er ein reines Gewissen bewahrt hat, bin ich getröstet."
"  Io vidi certo, e ancor par ch’io ’l veggia, un busto sanza capo andar sì come andavan li altri de la trista greggia","Ich habe zweifellos einen unglücklichen Körper beobachtet, und ich glaube, ich sehe ihn noch einmal, der zusammen mit anderen von der traurigen Schar voranging."
"  e ’l capo tronco tenea per le chiome, pesol con mano a guisa di lanterna: e quel mirava noi e dicea: ""Oh me""","Indem sie ihren Kopf für das Haar abgeschnitten hielten, wie eine Laterne baumelten und bei jeder einzelnen ihrer Bewegungen sprang, starrte sie uns mit traurigen Blicken an und sagte fast: ""Ach, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh, oh!"
"  Di sé facea a sé stesso lucerna, ed eran due in uno e uno in due","Er war in der Lage, sowohl sich selbst als auch einen anderen Teil von sich gleichzeitig zu erleuchten, wie zwei Individuen und eine Einheit."
" com’esser può, quei sa che sì governa","Der, der das möglich machen kann, weiß, wie."
"  Quando diritto al piè del ponte fue, levò ’l braccio alto con tutta la testa per appressarne le parole sue,  che fuoro: ","Als er die Brücke erreichte, hob er einen Arm über seinem Kopf auf und lud uns ein, seine Worte zu hören: """
"  ""Or vedi la pena molesta, tu che, spirando, vai veggendo i morti: vedi s’alcuna è grande come questa","Du siehst, daß du die Toten lebend besichtigst, wenn es noch eine andere Strafe gibt, die so groß ist wie meine Trauer."
"  E perché tu di me novella porti, sappi ch’i’ son Bertram dal Bornio, quelli che diedi al re giovane i ma’ conforti","Damit du über mich berichten kannst, sollst du wissen, dass ich Bertran de Born bin, der dem jungen Herrscher fragwürdige Ratschläge gab."
  Io feci il padre e ’l figlio in sé ribelli,Ich kollidierte mit dem Sohn mit dem Vater.
 Achitofèl non fé più d’Absalone e di Davìd coi malvagi punzelli,Achitophel unterstützte Absalom und David mit bösen Anstiftern ohne Unterschied.
"  Perch’io parti’ così giunte persone, partito porto il mio cerebro, lasso, dal suo principio ch’è in questo troncone","Da ich dafür verantwortlich bin, dass ich das, was einst vereint war, getrennt habe, trage ich meine Gedanken, die ich aus dem Rückenmark geschnitten habe, das sich in diesem Bruch befindet."
"  Così s’osserva in me lo contrapasso""","Es liegt auf der Hand, daß ich im Widerspruch zu dem, was ich gesagt habe, stehe."
" La molta gente e le diverse piaghe avean le luci mie sì inebrïate, che de lo stare a piangere eran vaghe","Die Vision der vielen Verdammten und ihre schrecklichen Wunden erfüllten meinen Blick mit Tränen, bis ich spürte, dass ich weinen musste."
" Ma Virgilio mi disse: ""Che pur guate? perché la vista tua pur si soffolge là giù tra l’ombre triste smozzicate?  ","Virgil fragte mich: ""Warum hältst du deine Augen dort fest, auf diese verstümmelten Geister?"""
 Tu non hai fatto sì a l’altre bolge,Du bist noch nie so weit gekommen.
" pensa, se tu annoverar le credi, che miglia ventidue la valle volge","Wenn ich den Umfang zählen will, denkt er, dass der Umfang dieses Risses 22 Meilen beträgt."
  E già la luna è sotto i nostri piedi,Unter unseren Füßen versteckt sich der Mond.
" lo tempo è poco omai che n’è concesso, e altro è da veder che tu non vedi""","Wir haben nur sehr wenig Zeit, und es gibt noch viel zu sehen."
"  ""Se tu avessi"", rispuos’io appresso, ""atteso a la cagion per ch’io guardava, forse m’avresti ancor lo star dimesso""","Als nächstes antwortete ich: ""Wenn du den Grund kennengelernt hättest, warum ich zu beobachten brauchte, dann hättest du es mir vielleicht erlaubt, fortzufahren."
"  Parte sen giva, e io retro li andava, lo duca, già faccendo la risposta, e soggiugnendo: ","Ich war hinter meinem Führer, der ging weg, auf alle seine Aussagen antwortete ich und fügte Details hinzu:"
"  ""Dentro a quella cava  dov’io tenea or li occhi sì a posta, credo ch’un spirto del mio sangue pianga la colpa che là giù cotanto costa""","""Während ich noch den Blick in die Grube unterstützte, bin ich überzeugt, dass ein Verwandter von mir den Fehler sühnt, für den er dort so hart bestraft wird."""
"  Allor disse ’l maestro: ""Non si franga lo tuo pensier da qui innanzi sovr’ello","Der Lehrer empfahl: ""Lass dich nicht von der Angst quälen, gib ihm von nun an weniger Aufmerksamkeit."""
" Attendi ad altro, ed ei là si rimanga","Seien Sie nicht vorsichtig damit, und lassen Sie ihn an seiner Stelle bleiben."
"  ch’io vidi lui a piè del ponticello mostrarti e minacciar forte col dito, e udi’ ’l nominar Geri del Bello","Ich nahm ihn in der Nähe der Brücke zur Kenntnis, mit einem Knüppel, während er mit dem Finger auf dich gerichtet und schrie ""Gier des Schönen!""."
"  Tu eri allor sì del tutto impedito sovra colui che già tenne Altaforte, che non guardasti in là, sì fu partito""","Du warst so verliebt, Bertran de Born zuzuhören, der das Schloss Hautefort besaß, dass du ihm nicht die Augen abschütteln konntest, bis er ging."
"  ""O duca mio, la vïolenta morte che non li è vendicata ancor"", diss’io, ""per alcun che de l’onta sia consorte,  fece lui disdegnoso","Ich rief aus: ""Mein Meister, der Mangel an Rache für seinen tragischen Tod, der von keinem Mitglied der Gemeinde, dem er angehörte, noch nicht erkannt wurde, hat ihn dazu gebracht, sich jeder Art von Spaß zu enthalten und sein Zuhause als düster zu betrachten."
" ond’el sen gio sanza parlarmi, sì com’ïo estimo: e in ciò m’ ha el fatto a sé più pio""","Trotz der Tatsache, dass er ohne ein Wort ging, wie ich dachte, machte mich das mitfühlender für ihn."
"  Così parlammo infino al loco primo che de lo scoglio l’altra valle mostra, se più lume vi fosse, tutto ad imo","Wir diskutierten bis zum ersten Punkt der Brücke, von wo aus man den zweiten Bolgia hätte sehen können, wenn es nur mehr Licht gegeben hätte."
"  Quando noi fummo sor l’ultima chiostra di Malebolge, sì che i suoi conversi potean parere a la veduta nostra,  ","Als wir am Rande des letzten Abgrunds der Malebolage ankamen, konnten wir seine Verurteilten sehen."
"  lamenti saettaron me diversi, che di pietà ferrati avean li strali","Ich spürte vieles, was so erbarmungslos war, daß ich Mitleid erregte."
 ond’io li orecchi con le man copersi,"Sie zwangen mich, meine Hände auf meine Ohren zu legen."
"  Qual dolor fora, se de li spedali di Valdichiana tra ’l luglio e ’l settembre e di Maremma e di Sardigna i mali  fossero in una fossa tutti ’nsembre, ","Wenn man alle Kranken aus den Krankenhäusern im Valdichiana, in Maremma und Sardinien zwischen Juli und September einsammeln und sie an einem Ort versammeln würde, würde man eine ähnliche Szene wie eine Bolgia bekommen."
"  tal era quivi, e tal puzzo n’usciva qual suol venir de le marcite membre","Der Gestank, der sich ausbreitete, war vergleichbar mit dem des verrottenden Fleisches."
"  Noi discendemmo in su l’ultima riva del lungo scoglio, pur da man sinistra",Links gingen wir zum letzten Abschnitt der großen Brücke.
" e allor fu la mia vista più viva  giù ver’ lo fondo, là ’ve la ministra de l’alto Sire infallibil giustizia punisce i falsador che qui registra","Dann konnte ich meinen Blick nach unten richten, wo die göttliche Gerechtigkeit, der unfehlbare Diener Gottes, Sünder bestraft, die auf der Erde Sünden begehen."
"  Non credo ch’a veder maggior tristizia fosse in Egina il popol tutto infermo, quando fu l’aere sì pien di malizia,  che li animali, infino al picciol vermo, cascaron tutti, ","Als die Pest in der Region Ägina so weit verbreitet war, dass sie keine Tiere verschonte, vom größten bis zum kleinsten Wurm."
"  e poi le genti antiche, secondo che i poeti hanno per fermo,  si ristorar di seme di formiche",Nach dem Bericht der Dichter haben die alten Völker ihre Zahlen mit Ameisen reflektiert.
 ch’era a veder per quella oscura valle languir li spirti per diverse biche,"Ich glaube nicht, dass die Szene vieler leidender kranker Menschen beängstigender war als die Dunkelheit, in der die Geister zusammengeknickt und beiseite gelassen wurden."
"  Qual sovra ’l ventre e qual sovra le spalle l’un de l’altro giacea, e qual carpone si trasmutava per lo tristo calle","Die Leichen lagen auf dem Rücken und auf dem Bauch, während einige nach vorn schleppten, indem sie an diesem verödeten Ort kriechen."
"  Passo passo andavam sanza sermone, guardando e ascoltando li ammalati, che non potean levar le lor persone","Wir gingen langsam voran, ohne ein Wort zu sagen, beobachteten und hörten auf Kranke, die nicht aufstehen konnten."
"  Io vidi due sedere a sé poggiati, com’a scaldar si poggia tegghia a tegghia, dal capo al piè di schianze macolati","Ich sah zwei gegeneinander sitzen, als ob sie an der richtigen Stelle wären, um auf das Feuer gesetzt zu werden, beide von Kopf bis Fuß mit Krusten bedeckt."
"  e non vidi già mai menare stregghia a ragazzo aspettato dal segnorso, né a colui che mal volontier vegghia,  ","Ich habe noch nie einen eifrigen Diener gesehen, oder einen Garzone, der der Idee widerstrebt, wachsam zu sein, den Schrei zu benutzen."
"  come ciascun menava spesso il morso de l’unghie sopra sé per la gran rabbia del pizzicor, che non ha più soccorso","Wie jeder von ihnen seine Haut in der Hektik der Bisse kratzte, die kein anderes angenehmes Gefühl hatte"
"  e sì traevan giù l’unghie la scabbia, come coltel di scardova le scaglie o d’altro pesce che più larghe l’abbia","Sie kratzten sich mit den Nägeln, als ob sie ein Messer benutzten, um die Schuppen eines Skorfans oder eines anderen Fisches von den größeren Schuppen zu entfernen."
"  ""O tu che con le dita ti dismaglie"", cominciò ’l duca mio a l’un di loro, ""e che fai d’esse talvolta tanaglie,  ","Du musst das nicht tun!Mein Meister wandte sich an jemanden und sagte: ""Hör auf, deine Fingernägel zu kratzen, und hör auf, sie als Zangen zu benutzen! Das ist nicht erlaubt."
"  dinne s’alcun Latino è tra costoro che son quinc’entro, se l’unghia ti basti etternalmente a cotesto lavoro""","Fragen Sie uns, ob unter diesen Menschen gibt es Italiener, und könnte die Strafe für diese Mühe ewig dauern."
"  ""Latin siam noi, che tu vedi sì guasti qui ambedue"", rispuose l’un piangendo","Wir sind beide Italiener, aber wie Sie sehen können, sind unsere Verhältnisse wirklich grausam."
" ""ma tu chi se’ che di noi dimandasti?""","Wer bist du, von dem diese Frage stammt?"
"  E ’l duca disse: ""I’ son un che discendo con questo vivo giù di balzo in balzo, e di mostrar lo ’nferno a lui intendo""","Der Meister sagte: ""Ich gehe mit dieser Seele in die Spirale, um ihr die Hölle zu zeigen."""
  Allor si ruppe lo comun rincalzo,"Die beiden hörten auf, sich gegenseitig zu unterstützen."
 e tremando ciascuno a me si volse con altri che l’udiron di rimbalzo,"Dreimal hatten sich viele der Anwesenden umgedreht, nachdem sie die Neuigkeiten kennengelernt hatten."
"  Lo buon maestro a me tutto s’accolse, dicendo: ""Dì a lor ciò che tu vuoli""","Der gütige Lehrer trat zu mir und ermahnte mich, ihnen zu sagen, was ich mir wünschte."
" e io incominciai, poscia ch’ei volse:  ","Ich fing an zu reden, wie es verlangt wurde."
" ""Se la vostra memoria non s’imboli nel primo mondo da l’umane menti, ma s’ella viva sotto molti soli,  ","zu kommen, dass euer Gedächtnis im Verstand der Menschen auf diesem Planeten widersteht und durch unzählige Jahre lebt, um zu folgen."
 ditemi chi voi siete e di che genti,"Bitte erzählen Sie mir, woher Sie kommen und wer Sie sind."
" la vostra sconcia e fastidiosa pena di palesarvi a me non vi spaventi""","Habt keine Angst, euch mir trotz eurer schrecklichen und unangenehmen Strafe vorzustellen."
"  ""Io fui d'Arezzo, e Albero da Siena"", rispuose l'un, ""mi fé mettere al foco","Ein Mann sagte: ""Ich war von Arezzo und Albero da Siena hat mich zum Scheiterhaufen verurteilt!"""
 ma quel per ch'io mori' qui non mi mena,"Ich starb an etwas, das nicht meine Schuld ist, aber er brachte mich hierher."
"  Vero è ch’i’ dissi lui, parlando a gioco: ""I’ mi saprei levar per l’aere a volo""","Ich habe nur Spaß gemacht, als ich sagte, ich könnte in die Luft fliegen."
" e quei, ch’avea vaghezza e senno poco,  volle ch’i’ li mostrassi l’arte","Und der, der launisch war und keinen gesunden Menschenverstand hatte, wollte, dass ich ihm diesen Trick beibringe."
" e solo perch’io nol feci Dedalo, mi fece ardere a tal che l’avea per figliuolo","Da ich nicht Dädalus wurde, ließ mich jemand verbrennen, weil er ihn als seinen Sohn betrachtete."
"  Ma ne l’ultima bolgia de le diece me per l’alchìmia che nel mondo usai dannò Minòs, a cui fallar non lece""","Minos, der nicht befugt war, Fehler zu begehen, verurteilte meine Verurteilung der tiefsten Unterwelt des Tartarus für die Alchemie, die ich während meines Lebens praktizierte."
"  E io dissi al poeta: ""Or fu già mai gente sì vana come la sanese? Certo non la francesca sì d'assai""","Ich fragte Virgilio: ""Ein törichteres und wanderndes Volk der Seneser gibt es? Offen gesagt ist es von den Franzosen nicht übertroffen."""
"  Onde l’altro lebbroso, che m’intese, rispuose al detto mio: ","Als der Aussätzige, der gehört hatte, was ich gesagt hatte, auf meine Aussage zurückkam."
"  ""Tra’ mene Stricca che seppe far le temperate spese,  e Niccolò che la costuma ricca del garofano prima discoverse ne l’orto dove tal seme s’appicca","BesserStricca, die sich bei den Ausgaben als sparsam erwies, und Niccolò, der erste, der die kostspielige Verwendung von Nelken im Garten entdeckte, wo diese Pflanze eine größere Chance zum Anpflanzen hat, sollten ausgeschlossen werden."
"  e tra’ ne la brigata in che disperse Caccia d’Ascian la vigna e la gran fonda, e l’Abbagliato suo senno proferse","Assianjagd zerstörte den Weinberg und die großen Bauernhöfe der Brigade, aber der Blende zeigte seine ganze Fähigkeit außerhalb."
"  Ma perché sappi chi sì ti seconda contra i Sanesi, aguzza ver’ me l’occhio, sì che la faccia mia ben ti risponda:  ","Sei vorsichtig, damit du mich als den erkennen kannst, der dich auf die Seneser stützt; sieh mir ins Gesicht."
"  sì vedrai ch’io son l’ombra di Capocchio, che falsai li metalli con l’alchìmia","Du wirst sehen, dass ich die Seele des Capocchio bin, der die Metalle durch die alchemischen Gliedmaßen verändert hat."
" e te dee ricordar, se ben t’adocchio,  com’io fui di natura buona scimia""","Du musst dich erinnern, wenn du dich daran erinnerst, dass ich ein guter Naturdolmetscher bin."
"  Nel tempo che Iunone era crucciata per Semelè contra ’l sangue tebano, come mostrò una e altra fïata, Atamante divenne tanto insano, ","Als Juno in zwei Episoden seinen Zorn über die Tebanerlinie zeigte, wurde Atamante so verrückt, daß er verrückt wurde."
"che veggendo la moglie con due figli andar carcata da ciascuna mano,  gridò: ","Als sie ihre Frau sah, die ihre beiden Kinder umarmte, schrie sie:"
"""Tendiam le reti, sì ch’io pigli la leonessa e ’ leoncini al varco""","Wir ziehen die Netze, damit ich die Löwin und ihre Welpen kriege."
" e poi distese i dispietati artigli,  prendendo l’un ch’avea nome Learco, e rotollo e percosselo ad un sasso","Und er schüttelte seine tödlichen Krallen und packte einen der beiden Learcos, ließ ihn in die Luft fliegen und schleuderte ihn in einen Felsen."
 e quella s’annegò con l’altro carco,Mit dem anderen Kind ertrank die Frau.
"  E quando la fortuna volse in basso l’altezza de’ Troian che tutto ardiva, sì che ’nsieme col regno il re fu casso,  ","Als das Schicksal die Trojaner, die nach allem strebten, niederschlug, wurde ihr Königreich zerbrochen und der König ermordet."
"  Ecuba trista, misera e cattiva, poscia che vide Polissena morta, e del suo Polidoro in su la riva  del mar si fu la dolorosa accorta, forsennata latrò sì come cane","von den Schmerzen.Ecuba, Zeuge der Tragödie, die Polissena getroffen hatte und tief betrübt über den Verlust von Polidoro, verließ sich einem verheerenden Ausschlag und zeigte es mit verzweifelten Schreien ähnlich wie die Türme eines Hundes."
 tanto il dolor le fé la mente torta,"Der Schmerz traf sie so sehr, dass sie ihren Verstand erschütterte."
"  Ma né di Tebe furie né troiane si vider mäi in alcun tanto crude, non punger bestie, nonché membra umane,  ","Nie wurde der Zorn der Tebaner wahr, noch der Zorn der Trojaner, die so furchteinflößend gegen jemanden waren, noch forderte er Tiere oder Menschen auf."
"  quant’io vidi in due ombre smorte e nude, che mordendo correvan di quel modo che ’l porco quando del porcil si schiude","Ich sah zwei blasse, nackte Seelen, die mit derselben Gier liefen wie ein Schwein, das hungrig aus dem Schweinestall kam."
"  L’una giunse a Capocchio, e in sul nodo del collo l’assannò, sì che, tirando, grattar li fece il ventre al fondo sodo","Einer von ihnen sprang auf Capocchio und ertränkte ihm die Zähne in den Hinterkopf und zog ihn so schnell weg, daß er ihn zwingen mußte, mit dem Bauch auf den felsigen Boden der Bolgia zu kriechen."
"  E l’Aretin che rimase, tremando mi disse: ""Quel folletto è Gianni Schicchi, e va rabbioso altrui così conciando""","Griffolino d'Arezzo war dort zitternd, als er mir sagte: "
"  ""Oh"", diss’io lui, ""se l’altro non ti ficchi li denti a dosso, non ti sia fatica a dir chi è, pria che di qui si spicchi""","Oh, ich antwortete ihm, ich hoffe, er fällt nicht in die Griffe einer anderen Person: bitte lassen Sie mich wissen, wer es ist, bevor ich hier weglaufe."
"  Ed elli a me: ""Quell’è l’anima antica di Mirra scellerata, che divenne al padre, fuor del dritto amore, amica","Und er sprach zu mir: Die Geschichte ist die der bösen Mirra, die die Moral verriet und sich in ihren Vater verliebte."
"  Questa a peccar con esso così venne, falsificando sé in altrui forma, ","Sie schaffte es, Verrat mit ihm zu begehen, indem sie sich vor jemand anderem verkleidete."
"  come l’altro che là sen va, sostenne,  per guadagnar la donna de la torma, falsificare in sé Buoso Donati, testando e dando al testamento norma""","Als er ging, gelang es dem anderen, Buoso Donati zu charakterisieren, um die Königin des Arsenums zu erhalten und das Testament so zu verändern, dass es als gültig übergeben wurde."
"  E poi che i due rabbiosi fuor passati sovra cu’ io avea l’occhio tenuto, rivolsilo a guardar li altri mal nati","Als sich die beiden Streiter zurückzogen, schaute ich auf die anderen Sünder."
"  Io vidi un, fatto a guisa di lëuto, pur ch’elli avesse avuta l’anguinaia tronca da l’altro che l’uomo ha forcuto","Ich sah eine Person, die, wenn sie in zwei Teile auf der Leistenseite aufgeteilt würde, wie eine Laute aussehen würde."
" La grave idropesì, che sì dispaia le membra con l’omor che mal converte, che ’l viso non risponde a la ventraia,  ","Schlecht entsorgte Lymphe kann zu einer schweren Idiopathie führen, die die Glieder so stark deformiert, dass das Gesicht deutlich dünner wird als der Bauch."
" faceva lui tener le labbra aperte come l’etico fa, che per la sete l’un verso ’l mento e l’altro in sù rinverte","Sie zwangen ihn, seine Lippen wie einen Wasserhunger zu ziehen und die Oberlippe nach oben und die Unterlippe nach unten zum Kinnwinkel zu bringen."
"  ""O voi che sanz’alcuna pena siete, e non so io perché, nel mondo gramo"", diss’elli a noi, ""guardate e attendete  a la miseria del maestro Adamo","Uns wurde gesagt, wir sollten den traurigen Zustand von Meister Adam genau betrachten, wir, die wir ohne Strafe in der Hölle sind und nicht wissen, warum."
" io ebbi, vivo, assai di quel ch’i’ volli, e ora, lasso, ","Tot, ich will nichtsVom Leben hatte ich alles, was ich wollte, und jetzt, als ich tot bin, will ich nichts mehr."
un gocciol d’acqua bramo,"Ich wünschte, ich hätte etwas Wasser."
"  Li ruscelletti che d’i verdi colli del Casentin discendon giuso in Arno, faccendo i lor canali freddi e molli, sempre mi stanno innanzi, ","Die kristallklaren Wasserbäche, die von den grünen Hügeln des Casentino absteigen und einen nassen und regenerierenden Weg bis zum Fluss Arno schaffen, bleiben immer in meinem Gedächtnis."
"  e non indarno, ché l’imagine lor vie più m’asciuga  che ’l male ond’io nel volto mi discarno","Und nicht ohne Grund, denn ihre Anwesenheit beruhigt mich viel mehr als die Unruhe, die mein betrübtes Antlitz verursacht."
 La rigida giustizia che mi fruga tragge cagion del loco ov’io peccai a metter più li miei sospiri in fuga,"Das unerbittliche göttliche Urteil, das mir so viel Schmerz verursacht, nutzt den Ort, an dem ich eine Sünde beging, um mich weiter zu quälen."
"  Ivi è Romena, là dov’io falsai la lega suggellata del Batista","Das Schloss von Romena stand da unten, und es war an diesem Ort, den ich den Blümchen gefälscht habe."
 per ch’io il corpo sù arso lasciai,Aus diesem Grund wurde ich einem Scheiterhaufen ausgesetzt.
"  Ma s’io vedessi qui l’anima trista di Guido o d’Alessandro o di lor frate, per Fonte Branda non darei la vista","Wenn ich der bösen Inkarnation des Trio Guido, Alexander und ihrer Brüder gegenüberstehe, würde ich gern den Becher der Quelle Branda aufgeben."
"  Dentro c’è l’una già, se l’arrabbiate ombre che vanno intorno dicon vero","Eine von ihnen sollte schon jetzt anwesend sein, wenn das, was die wütenden Seelen unterstützen, wahr ist."
" ma che mi val, c’ ho le membra legate?  ","Was ist der Nutzen all dessen, wenn ich mich nicht bewegen kann?"
" S’io fossi pur di tanto ancor leggero ch’i’ potessi in cent’anni andare un’oncia, io sarei messo già per lo sentiero,  ","Wenn ich alle 100 Jahre eine Unze machen könnte, wäre ich schon weg."
" cercando lui tra questa gente sconcia, con tutto ch’ella volge undici miglia, e men d’un mezzo di traverso non ci ha","Umgeben von diesen von Krankheiten verformten Geschöpfen, obwohl der Kreis der Bolgia hat einen Durchmesser von elf Meilen und seine Breite ist mindestens eine halbe Meile."
  Io son per lor tra sì fatta famiglia,Ich kam wegen ihnen hierher.
" e’ m’indussero a batter li fiorini ch’avevan tre carati di mondiglia""","Sie ermunterten mich, Gulden zu erschaffen, die drei Karat von unschätzbarem Metall enthielten."
"  E io a lui: ""Chi son li due tapini che fumman come man bagnate ’l verno,  giacendo stretti a’ tuoi destri confini?""","Ich fragte ihn: ""Wer sind die beiden armseligen Teufel, die zu deiner Rechten stehen und rauchen, als ob ihre Hände von Frost gefesselt wären?"""
" ""Qui li trovai - e poi volta non dierno -"", rispuose, ""quando piovvi in questo greppo,  e non credo che dieno in sempiterno","Er sagte: ""Ich sah sie, als ich in diesen Riss stürzte, und sie haben sich seitdem nicht von ihrem Platz entfernt, und ich bezweifle, daß sie es noch tun werden."
 L’una è la falsa ch’accusò Gioseppo,Joseph wurde ungerechterweise von einem Lügner angeklagt.
" l’altr’è ’l falso Sinon greco di Troia:  per febbre aguta gittan tanto leppo""","Der andere, der falsche Grieche von Troja, leidet unter einem akuten Fieber und riecht nach verbranntem Fett."
" E l’un di lor, che si recò a noia forse d’esser nomato sì oscuro,  col pugno li percosse l’epa croia","Er schlug mit einer Faust auf den gestreckten Bauch eines von ihnen, vielleicht ärgert darüber, daß er so beleidigend ernannt worden war."
 Quella sonò come fosse un tamburo,Das klingelte wie eine schwingende Trommel.
" e mastro Adamo li percosse il volto  col braccio suo, che non parve men duro, dicendo a lui: ",Meister Adam schleuderte mit einem gewalttätigen Schlag ins Gesicht auf ihn und rief ihm zu:
" ""Ancor che mi sia tolto lo muover per le membra che son gravi,  ho io il braccio a tal mestiere sciolto""","Selbst mit meinen schweren Beinen, unbeweglich, habe ich immer noch die Kraft in den Armen zu schlagen."
" Ond’ei rispuose: ""Quando tu andavi al fuoco, non l’avei tu così presto","Der andere antwortete später: ""Als du zum Galgen gingst, warst du nicht gerade schnell."
