id,Original,Translate
1569,"  come Livïo scrive, che non erra,  con quella che sentio di colpi doglie per contastare a Ruberto Guiscardo","""Secondo Livio, quella gente che fu duramente punita nella loro resistenza contro Roberto il Guiscardo non sbagliò."""
1570," e l’altra il cui ossame ancor s’accoglie  a Ceperan, là dove fu bugiardo ciascun Pugliese, e là da Tagliacozzo, dove sanz’arme vinse il vecchio Alardo","""Le ceneri dei nostri antenati ancora giaciono nella terra di Ceprano, dove un tempo i baroni pugliesi si macchiarono di tradimento. Tagliacozzo poi ricorda l'eroica vittoria del vecchio Alardo con la sua saggezza."""
1571,"  e qual forato suo membro e qual mozzo mostrasse, d’aequar sarebbe nulla il modo de la nona bolgia sozzo","""Se ognuno di loro mostrasse le parti del proprio corpo ferite o mutilate, non sarebbe comunque abbastanza per emulare il terribile aspetto della Nona Bolgia."""
1572,"  Già veggia, per mezzul perdere o lulla, com’io vidi un, così non si pertugia, rotto dal mento infin dove si trulla",Una botte privata delle sue doghe inferiori non è forata come ho visto un imprecato reciso dal mento fin dove l'ano si trova.
1573,"  Tra le gambe pendevan le minugia",Le sue viscere gli pendevano tra le gambe.
1574," la corata pareva e ’l tristo sacco che merda fa di quel che si trangugia",Si potevano osservare gli organi interni e il disgustoso sacco che trasforma i cibi in escrementi.
1575,"  Mentre che tutto in lui veder m'attacco, guardommi e con le man s'aperse il petto, dicendo: ""Or vedi com'io mi dilacco","""?»Mentre mi soffermavo su di lui con gli occhi, lui ricambiò il mio sguardo e si aprì la camicia mostrando il proprio petto, dicendo: «Vedi quant'è profondo il mio dolore?»"""
1576,"  vedi come storpiato è Mäometto",Maometto è stato maltrattato in modo estremo
1577," Dinanzi a me sen va piangendo Alì, fesso nel volto dal mento al ciuffetto","""Alì è scomparso in lacrime davanti a me, con una profonda ferita che correva dal mento fino alla fronte."""
1578,"  E tutti li altri che tu vedi qui, seminator di scandalo e di scisma fuor vivi, e però son fessi così","""Tutti coloro che si trovano qui sono stati privati delle loro facoltà a seguito della diffusione di scandalo e divisione, da loro stessi provocata."""
1579,"  Un diavolo è qua dietro che n’accisma sì crudelmente, al taglio de la spada rimettendo ciascun di questa risma,  ","""Un infernale demone ci tormenta con molta ferocia, costringendo ogni dannato di questo gruppo a sottoporsi alla lama della spada ancora una volta."""
1580,"  quand’avem volta la dolente strada",Abbiamo finito il nostro disperato viaggio attraverso la Bolgia.
1581," però che le ferite son richiuse prima ch’altri dinanzi li rivada","""prima che ognuno faccia ritorno da lui, le ferite sono guarite."""
1582,"  Ma tu chi se’ che ’n su lo scoglio muse, forse per indugiar d’ire a la pena ch’è giudicata in su le tue accuse?""","""Che motivazione c'è dietro al tuo protrarsi sul ponte, benché sappia che ne deriverà una punizione per tutti i tuoi peccati?"""
1583,"  ""Né morte ’l giunse ancor, né colpa ’l mena"", rispuose ’l mio maestro, ""a tormentarlo","""»Il mio maestro rispose: «Non è ancora arrivato il momento per lui di andarsene, non c'è motivo per illuderlo con la sofferenza»"""
1584," ma per dar lui esperïenza piena,  a me, che morto son, convien menarlo per lo ’nferno qua giù di giro in giro","""Devo guidare lui, che è vivo, attraverso le cerchie dell'Inferno per dargli una visione completa di questo posto."""
1585," e quest’è ver così com’io ti parlo""",È un dato di fatto che sto parlandoti.
1586,"  Più fuor di cento che, quando l’udiro, s’arrestaron nel fosso a riguardarmi per maraviglia, oblïando il martiro","""Ci furono più di cento disgraziati che, quando vennero a conoscenza del fatto, si arrestarono nel fossato con espressione sbalordita, dimenticandosi della loro infelicità."""
1587,"  ""Or dì a fra Dolcin dunque che s’armi, tu che forse vedra’ il sole in breve, s’ello non vuol qui tosto seguitarmi, sì di vivanda, ",CHIEDI A FRA DOLCINO DI ACQUISTARE ABBONDANTE VIVERI SE NON VOLE PRESTO RAGGIUNGERMI.
1588,"  che stretta di neve non rechi la vittoria al Noarese, ch’altrimenti acquistar non saria leve""",In modo che un inverno rigido non ostacoli ai Novaresi nell'ottenere una vittoria che altrimenti sarebbe arduo conquistare.
1589,"  Poi che l’un piè per girsene sospese, Mäometto mi disse esta parola","""Dopo aver alzato un piede per salutarmi, Maometto mi disse queste parole prima di andarsene."""
1590," indi a partirsi in terra lo distese","""per finire, lo depose al suolo ed iniziò ad andarsene."""
1591,"  Un altro, che forata avea la gola e tronco ’l naso infin sotto le ciglia, e non avea mai ch’una orecchia sola,  ","""Un'altra vittima aveva la gola squarciata, il naso schiacciato fin sotto le ciglia e mancava di un orecchio."""
1592,"  ristato a riguardar per maraviglia con li altri, innanzi a li altri aprì la canna, ch’era di fuor d’ogne parte vermiglia,  e disse: ","""Fermatosi a guardarmi, con più stupore degli altri, aprì la canna della gola squarciata di sangue e disse:"""
1593,"  ""O tu cui colpa non condanna e cu’ io vidi in su terra latina, se troppa simiglianza non m’inganna,  ",""" parlami.»«Se la mia purezza è garante della tua, e se il mio riconoscimento non sbaglia, parliamoci tu che hai conosciuto in Italia senza colpa alcuna.»"""
1594,"  rimembriti di Pier da Medicina, se mai torni a veder lo dolce piano che da Vercelli a Marcabò dichina","""ricordati di Pier da Medicina, se mai hai voglia di rivedere la dolce conformazione del territorio che discende dalle colline intorno a Vercelli fino a Marcabò"""
1595,"  E fa sapere a’ due miglior da Fano, a messer Guido e anco ad Angiolello, che, se l’antiveder qui non è vano,  ","""Informa i due eccellenti uomini di Fano, messer Guido del Cassero e Angiolello da Carignano, che se le nostre previsioni non sono infondate."""
1596,"  gittati saran fuor di lor vasello e mazzerati presso a la Cattolica per tradimento d’un tiranno fello","""Verranno condannati a morte, gettando loro dentro un sacco legato ad un masso, presso Cattolica, in seguito al tradimento del despota crudele."""
1597,"  Tra l’isola di Cipri e di Maiolica non vide mai sì gran fallo Nettuno, non da pirate, non da gente argolica","""Nettuno, il dio del Mediterraneo, non aveva mai osservato un crimine tanto grave commesso né da pirati né da predoni di Argo."""
1598,"  Quel traditor che vede pur con l’uno, e tien la terra che tale qui meco vorrebbe di vedere esser digiuno,  farà venirli a parlamento seco","""Quel traditore, il cui sguardo è limitato all'occhio sinistro e che ha un dominio sulla terra, li costringerà a farsi avanti per parlare con lui - qualcosa che un maledetto qui desidererebbe di non aver mai saputo."""
1599," poi farà sì, ch’al vento di Focara non sarà lor mestier voto né preco""",farà sì che le preghiere e i voti contro i venti di Focara non siano necessari per loro.
1600,"  E io a lui: ""Dimostrami e dichiara, se vuo’ ch’i’ porti sù di te novella, chi è colui da la veduta amara""","""Io gli dissi: """"Fammi sapere, se desideri che io ne parli sulla Terra, chi ha subito conseguenze a causa del loro viaggio a Rimini?""""."""
1601,"  Allor puose la mano a la mascella d’un suo compagno e la bocca li aperse, gridando: ""Questi è desso, e non favella","""!»Mentre afferrava la mascella del suo compagno e gli apriva la bocca, esclamò: «Ecco qui, ed è muto!»."""
1602,"  Questi, scacciato, il dubitar sommerse in Cesare, affermando che ’l fornito sempre con danno l’attender sofferse""",Cesare non ebbe più alcun dubbio quando colui che era stato bandito da Roma gli disse che chi è pronto a fare qualcosa ha sempre guadagnato rispetto ad uno che aspetta.
1603,"  Oh quanto mi pareva sbigottito con la lingua tagliata ne la strozza Curïo, ch’a dir fu così ardito","""Curione rimase sbigottito, la sua lingua ormai privata della possibilità di parlare, considerato che era stato sempre molto loquace."""
1604,"  E un ch’avea l’una e l’altra man mozza, levando i moncherin per l’aura fosca, sì che ’l sangue facea la faccia sozza,  gridò: ","""Lui, con entrambe le sue mani amputate e il sangue che gli stillava giù dai moncherini in aria, urlò:"""
1605,"  ""Ricordera’ ti anche del Mosca, che disse, lasso, ",""" - che i morti non hanno più sofferenza»Mosca dei Lamberti affermò, in tono malinconico, che i defunti non devono più patire."""
1606,"’Capo ha cosa fatta’, che fu mal seme per la gente tosca""","""Il capo, responsabile di tanti danni inflitti ai toscani."""
1607,"  E io li aggiunsi: ""E morte di tua schiatta""",Io aggiunsi inoltre: «E portò anche alla dissoluzione della tua famiglia».
1608," per ch’elli, accumulando duol con duolo, sen gio come persona trista e matta","""Con una tristezza e un'infelicità incommensurabili, se ne andò via con pesanti lacerazioni nel cuore."""
1609,"  Ma io rimasi a riguardar lo stuolo, e vidi cosa ch’io avrei paura, sanza più prova, di contarla solo","""Restai a osservare quel mormorio di anime, e mi imbattéi in una rivelazione così sconvolgente che difficilmente la avrei narata senza provarne l'esattezza."""
1610,"  se non che coscïenza m'assicura, la buona compagnia che l'uom francheggia sotto l'asbergo del sentirsi pura","""Insieme alla mia buona fede, che incoraggia l'uomo e gli dona coraggio grazie al senso di aver mantenuto una coscienza pulita, sono consolato."""
1611,"  Io vidi certo, e ancor par ch’io ’l veggia, un busto sanza capo andar sì come andavan li altri de la trista greggia","""Ho osservato senza dubbio, e mi pare di vederlo ancora, un corpo sfortunato che procedeva insieme ad altri della triste schiera."""
1612,"  e ’l capo tronco tenea per le chiome, pesol con mano a guisa di lanterna: e quel mirava noi e dicea: ""Oh me""","""Tenendo la testa mozzata per i capelli, che penzolavano come una lanterna, e sobbalzando ad ogni singolo suo movimento, essa ci fissò con sguardi tristi quasi stesse dicendo «Ahimè!»."""
1613,"  Di sé facea a sé stesso lucerna, ed eran due in uno e uno in due","""Era in grado di illuminare sia se stesso che un'altra parte di sé allo stesso tempo, come due individui e una sola entità."""
1614," com’esser può, quei sa che sì governa",Colui che è in grado di rendere ciò possibile sa come farlo.
1615,"  Quando diritto al piè del ponte fue, levò ’l braccio alto con tutta la testa per appressarne le parole sue,  che fuoro: ","""Quando raggiunse il ponte, levò un braccio sopra la testa invitandoci a sentire le sue parole: """""""
1616,"  ""Or vedi la pena molesta, tu che, spirando, vai veggendo i morti: vedi s’alcuna è grande come questa","""»Vedi, tu che visiti i morti da vivo, se c'è un'altra pena grande quanto la mia dolorosa."""
1617,"  E perché tu di me novella porti, sappi ch’i’ son Bertram dal Bornio, quelli che diedi al re giovane i ma’ conforti","""Perché tu possa riferire notizie su di me, sappi che sono Bertran de Born, colui che diede al giovane sovrano consigli discutibili."""
1618,"  Io feci il padre e ’l figlio in sé ribelli",Io feci scontrare il figlio con il padre.
1619," Achitofèl non fé più d’Absalone e di Davìd coi malvagi punzelli",Achitofel sostenne entrambi Assalonne e David con malvagie istigazioni senza far distinzione.
1620,"  Perch’io parti’ così giunte persone, partito porto il mio cerebro, lasso, dal suo principio ch’è in questo troncone","""Essendo io responsabile per aver separato ciò che un tempo era unito, mi porto dietro il mio pensiero tagliato dal midollo spinale che si trova dentro questa frattura."""
1621,"  Così s’osserva in me lo contrapasso""",Risulta evidente che io sono in contraddizione
1622," La molta gente e le diverse piaghe avean le luci mie sì inebrïate, che de lo stare a piangere eran vaghe","""La visione dei numerosi dannati e le loro terribili piaghe avevano riempito il mio sguardo di lacrime, fino al punto in cui sentivo la necessità di scoppiare in pianto."""
1623," Ma Virgilio mi disse: ""Che pur guate? perché la vista tua pur si soffolge là giù tra l’ombre triste smozzicate?  ","""Virgilio mi chiese """"Per quale ragione mantieni gli occhi fissati lì, su quei spiriti mutilati?"""""""
1624," Tu non hai fatto sì a l’altre bolge",Non sei mai arrivato a questo punto in precedenza
1625," pensa, se tu annoverar le credi, che miglia ventidue la valle volge","""Se volessi contarne il perimetro, pensa che la circonferenza di questa voragine è pari a ventidue miglia."""
1626,"  E già la luna è sotto i nostri piedi",Sotto i nostri piedi si sta ormai nascondendo la luna.
1627," lo tempo è poco omai che n’è concesso, e altro è da veder che tu non vedi""",Abbiamo pochissimo tempo a disposizione e ancora c'è tanto da vedere.
1628,"  ""Se tu avessi"", rispuos’io appresso, ""atteso a la cagion per ch’io guardava, forse m’avresti ancor lo star dimesso""","""Io risposi subito dopo: «Se tu avessi conosciuto il motivo per cui avevo bisogno di osservare, forse mi avresti permesso di continuare»."""
1629,"  Parte sen giva, e io retro li andava, lo duca, già faccendo la risposta, e soggiugnendo: ","""Io ero dietro a mia guida, che stava camminando via. A ogni sua affermazione rispondevo e aggiungevo dettagli:"""
1630,"  ""Dentro a quella cava  dov’io tenea or li occhi sì a posta, credo ch’un spirto del mio sangue pianga la colpa che là giù cotanto costa""","""""""Mentre ancora sostenevo lo sguardo nella fossa, sono convinto che un mio parente stia espiando l'errore per cui viene così duramente punito in quel luogo""""."""
1631,"  Allor disse ’l maestro: ""Non si franga lo tuo pensier da qui innanzi sovr’ello",""" non dosar le cure»Il maestro così raccomandò: """"Non farti prendere dall'ansia, donagli meno attenzioni da ora in poi""""."""
1632," Attendi ad altro, ed ei là si rimanga","""Non prestare attenzione a quello, e lascia che rimanga al suo posto."""
1633,"  ch’io vidi lui a piè del ponticello mostrarti e minacciar forte col dito, e udi’ ’l nominar Geri del Bello","""Io presi nota di lui a poca distanza dal ponte, con un mustolaccio mentre ti stava puntando il dito addosso e gridato """"Geri del Bello!""""."""
1634,"  Tu eri allor sì del tutto impedito sovra colui che già tenne Altaforte, che non guardasti in là, sì fu partito""","""Tu eri così preso ad ascoltare Bertran de Born, colui che possedeva il castello di Hautefort, da non staccargli gli occhi fino a quando se ne andò."""
1635,"  ""O duca mio, la vïolenta morte che non li è vendicata ancor"", diss’io, ""per alcun che de l’onta sia consorte,  fece lui disdegnoso","""Io dissi: «O mio maestro, la sua morte violenta che non è ancora stata vendicata da nessuno che, in quanto membro della sua consorteria, ne condivida l'onta, lo rese disdegnoso"""
1636," ond’el sen gio sanza parlarmi, sì com’ïo estimo: e in ciò m’ ha el fatto a sé più pio""","""Nonostante il fatto che se ne andò senza dire una parola, come credevo, ciò mi rese più compassionevole per lui."""
1637,"  Così parlammo infino al loco primo che de lo scoglio l’altra valle mostra, se più lume vi fosse, tutto ad imo","""Noi discutemmo fino al primo punto del ponte, da cui si sarebbe potuto vedere tutta la seconda Bolgia se solo vi fosse stata più luce."""
1638,"  Quando noi fummo sor l’ultima chiostra di Malebolge, sì che i suoi conversi potean parere a la veduta nostra,  ","""In arrivo all'orlo dell'ultimo baratro delle Malebolge, abbiamo potuto scorgere i suoi condannati."""
1639,"  lamenti saettaron me diversi, che di pietà ferrati avean li strali",Sentii vari gemiti così pietosi da suscitarmi compassione.
1640," ond’io li orecchi con le man copersi",mi costrinsero ad appoggiare le mani sulle orecchie
1641,"  Qual dolor fora, se de li spedali di Valdichiana tra ’l luglio e ’l settembre e di Maremma e di Sardigna i mali  fossero in una fossa tutti ’nsembre, ","""Se si prendessero tutti i malati degli ospedali della Valdichiana, di Maremma e di Sardegna tra luglio e settembre e li si riunissero in un solo luogo, si otterrebbe una scena simile a quella di una Bolgia."""
1642,"  tal era quivi, e tal puzzo n’usciva qual suol venir de le marcite membre",il fetore che si spandeva era paragonabile a quello delle carni in decomposizione
1643,"  Noi discendemmo in su l’ultima riva del lungo scoglio, pur da man sinistra","""A sinistra, ci dirigemmo verso l'ultima sezione del grande ponte."""
1644," e allor fu la mia vista più viva  giù ver’ lo fondo, là ’ve la ministra de l’alto Sire infallibil giustizia punisce i falsador che qui registra","""Allora potei dirigere il mio sguardo verso il basso, dove la giustizia divina, infallibile servitore di Dio, punisce i trasgressori che commettono peccati sulla Terra."""
1645,"  Non credo ch’a veder maggior tristizia fosse in Egina il popol tutto infermo, quando fu l’aere sì pien di malizia,  che li animali, infino al picciol vermo, cascaron tutti, ","""Quando la peste fu così diffusa nella regione di Egina che non risparmiò nessuno degli animali, dal più grande al più piccolo verme."""
1646,"  e poi le genti antiche, secondo che i poeti hanno per fermo,  si ristorar di seme di formiche","""Secondo la narrazione dei poeti, le genti antiche rifecero i loro numeri con formiche."""
1647," ch’era a veder per quella oscura valle languir li spirti per diverse biche","""Non credo che la scena di molti ammalati sofferenti fosse più angosciante dell'oscurità in cui gli spiriti erano rannicchiati, lasciati da parte."""
1648,"  Qual sovra ’l ventre e qual sovra le spalle l’un de l’altro giacea, e qual carpone si trasmutava per lo tristo calle","""I corpi giacevano uno sopra l'altro, distesi sulla schiena e sul ventre, mentre alcuni si trascinavano in avanti strisciando lungo quel luogo desolato."""
1649,"  Passo passo andavam sanza sermone, guardando e ascoltando li ammalati, che non potean levar le lor persone","""Procedevamo a passo lento senza dire una parola, osservando e ascoltando i malati che non erano in grado di alzarsi."""
1650,"  Io vidi due sedere a sé poggiati, com’a scaldar si poggia tegghia a tegghia, dal capo al piè di schianze macolati","""Vidi due seduti l'uno contro l'altro, come se fossero al posto giusto per essere messi sul fuoco, entrambi ricoperti di croste dalla testa ai piedi."""
1651,"  e non vidi già mai menare stregghia a ragazzo aspettato dal segnorso, né a colui che mal volontier vegghia,  ","""Non ho mai visto un servitore sollecito, o un garzone riluttante all'idea di vigilare, usare la striglia."""
1652,"  come ciascun menava spesso il morso de l’unghie sopra sé per la gran rabbia del pizzicor, che non ha più soccorso","""Come ognuno di loro graffiava la propria pelle nella frenesia dei morsi, che non aveva altra piacevole sensazione"""
1653,"  e sì traevan giù l’unghie la scabbia, come coltel di scardova le scaglie o d’altro pesce che più larghe l’abbia",Si grattavano la scabbia con le unghie come se usassero un coltello per rimuovere le squame di una scorfana o di un altro pesce dalle squame più grandi.
1654,"  ""O tu che con le dita ti dismaglie"", cominciò ’l duca mio a l’un di loro, ""e che fai d’esse talvolta tanaglie,  ",""" non devi farlo!Il mio maestro si rivolse a qualcuno, dicendo: «Smettila di grattarti le unghie con le dita e smetti anche di usarle come tenaglie! Non è permesso."""
1655,"  dinne s’alcun Latino è tra costoro che son quinc’entro, se l’unghia ti basti etternalmente a cotesto lavoro""","""Chiedici se tra queste persone ci sono Italiani, e possa la punizione per questo sforzo durare in eterno."""
1656,"  ""Latin siam noi, che tu vedi sì guasti qui ambedue"", rispuose l’un piangendo","""»Uno dei due reagì singhiozzando: «Noi siamo entrambi italiani, ma come potete vedere le nostre condizioni sono davveros atrocite»."""
1657," ""ma tu chi se’ che di noi dimandasti?""","""Chi sei tu, da cui proviene questa interrogazione?"""
1658,"  E ’l duca disse: ""I’ son un che discendo con questo vivo giù di balzo in balzo, e di mostrar lo ’nferno a lui intendo""","""Il maestro disse: """"Scendo in spirale con questa anima per farle vedere l'Inferno""""."""
1659,"  Allor si ruppe lo comun rincalzo",I due cessarono di sostenersi reciprocamente.
1660," e tremando ciascuno a me si volse con altri che l’udiron di rimbalzo","""Tremente, molti dei presenti mi si erano voltati, dopo aver appreso la notizia."""
1661,"  Lo buon maestro a me tutto s’accolse, dicendo: ""Dì a lor ciò che tu vuoli""",Il maestro gentile si accostò a me e mi esortò a dire loro ciò che desideravo.
1662," e io incominciai, poscia ch’ei volse:  ","""Iniziai a parlare, come era stato richiesto."""
1663," ""Se la vostra memoria non s’imboli nel primo mondo da l’umane menti, ma s’ella viva sotto molti soli,  ","""Che la vostra memoria resista nella mente degli esseri umani su questo pianeta, e riviva attraverso innumerevoli anni"""
1664," ditemi chi voi siete e di che genti","""Per favore, raccontatemi da dove provenite e chi siete."""
1665," la vostra sconcia e fastidiosa pena di palesarvi a me non vi spaventi""","""Non abbiate paura di presentarvi a me, nonostante la vostra terribile e spiacevole punizione."""
1666,"  ""Io fui d'Arezzo, e Albero da Siena"", rispuose l'un, ""mi fé mettere al foco",!Uno disse: «Sono stato di Arezzo e Albero da Siena mi ha condannato al rogo!»
1667," ma quel per ch'io mori' qui non mi mena","""Morii per qualcosa che non è colpa mia, ma mi ha portato qui."""
1668,"  Vero è ch’i’ dissi lui, parlando a gioco: ""I’ mi saprei levar per l’aere a volo""",Ho scherzato dicendo che avrei saputo volare nell'aria.
1669," e quei, ch’avea vaghezza e senno poco,  volle ch’i’ li mostrassi l’arte","""E quello, che era capriccioso e privo di buon senso, desiderò che io gli insegnassi quel trucco."""
1670," e solo perch’io nol feci Dedalo, mi fece ardere a tal che l’avea per figliuolo","""Dato che non diventai Dedalo, una persona mi fece bruciare perché lo considerava come suo figlio."""
1671,"  Ma ne l’ultima bolgia de le diece me per l’alchìmia che nel mondo usai dannò Minòs, a cui fallar non lece""","""Minosse, a cui il non essere autorizzato a commettere errori era implicito, decretò la mia condanna agli inferi più profondi del Tartaro per l'alchimia che praticavo durante la mia vita."""
1672,"  E io dissi al poeta: ""Or fu già mai gente sì vana come la sanese? Certo non la francesca sì d'assai""",Interrogai Virgilio: «Un popolo più stolto e vagabondo dei Senesi esiste? Francamente non è assolutamente superato dai Francesi».
1673,"  Onde l’altro lebbroso, che m’intese, rispuose al detto mio: ","""Quando il lebbroso, che aveva sentito ciò che avevo detto, rispose in ritorno alla mia dichiarazione."""
1674,"  ""Tra’ mene Stricca che seppe far le temperate spese,  e Niccolò che la costuma ricca del garofano prima discoverse ne l’orto dove tal seme s’appicca","""Stricca, che si dimostrò parsimonioso nelle spese, e Niccolò, il primo a scoprire l'utilizzo dispendioso dei chiodi di garofano nell'orto dove questa pianta ha maggiore possibilità di attecchire, vanno esclusi."""
1675,"  e tra’ ne la brigata in che disperse Caccia d’Ascian la vigna e la gran fonda, e l’Abbagliato suo senno proferse","""Caccia d'Asciano distrusse la vigna e le grandi fattorie della brigata, ma l'Abbagliato mostrò tutta la sua capacità al di fuori di esso."""
1676,"  Ma perché sappi chi sì ti seconda contra i Sanesi, aguzza ver’ me l’occhio, sì che la faccia mia ben ti risponda:  ","""Sii attento, così che tu possa riconoscermi tra chi ti appoggia sui Senesi; guardami bene in faccia."""
1677,"  sì vedrai ch’io son l’ombra di Capocchio, che falsai li metalli con l’alchìmia","""vedrai che sono l'anima di Capocchio, colui che modificò i metalli attraverso le arti alchemiche."""
1678," e te dee ricordar, se ben t’adocchio,  com’io fui di natura buona scimia""","""Ti devi rammentare, se ti ricordi bene, come io fossi un valido interprete della natura."""
1679,"  Nel tempo che Iunone era crucciata per Semelè contra ’l sangue tebano, come mostrò una e altra fïata, Atamante divenne tanto insano, ","""Quando Giunone dimostrò la sua ira nei confronti della discendenza tebana a causa di Semele in due episodi, Atamante si turbò così tanto da diventare pazzo."""
1680,"che veggendo la moglie con due figli andar carcata da ciascuna mano,  gridò: ","""Vedendo sua moglie che abbracciava i loro due figli, uno per parte, le gridò:"""
1681,"""Tendiam le reti, sì ch’io pigli la leonessa e ’ leoncini al varco""","""Tiriamo le reti, così io possa prendere la leonessa e i suoi cuccioli."""
1682," e poi distese i dispietati artigli,  prendendo l’un ch’avea nome Learco, e rotollo e percosselo ad un sasso","""e poi protese i suoi artigli letali, afferrando uno dei due che si chiamava Learco, facendolo volare per aria e scagliandolo contro una roccia."""
1683," e quella s’annegò con l’altro carco","""Tenendo l'altro bambino, la donna affogò."""
1684,"  E quando la fortuna volse in basso l’altezza de’ Troian che tutto ardiva, sì che ’nsieme col regno il re fu casso,  ","""Quando il destino abbassò i Troiani che ambivano a tutto, il loro regno fu ridotto in frantumi e il re assassinato."""
1685,"  Ecuba trista, misera e cattiva, poscia che vide Polissena morta, e del suo Polidoro in su la riva  del mar si fu la dolorosa accorta, forsennata latrò sì come cane","""Ecuba, testimone della tragedia che aveva colpito Polissena e profondamente afflitta per la perdita di Polidoro, si abbandonò ad uno sfogo devastante manifestandolo con grida disperate simili al latrato di un cane."""
1686," tanto il dolor le fé la mente torta",il dolore la colpì talmente tanto da sconvolgerle la mente
1687,"  Ma né di Tebe furie né troiane si vider mäi in alcun tanto crude, non punger bestie, nonché membra umane,  ","""Non si verificò mai la furia dei Tebani, né quella dei Troiani così tremende contro qualcuno, né sollecitare animali o persone."""
1688,"  quant’io vidi in due ombre smorte e nude, che mordendo correvan di quel modo che ’l porco quando del porcil si schiude","""Vidi due anime, pallide e nude, che correvano con la stessa voracità di un maiale uscito affamato dal porcile."""
1689,"  L’una giunse a Capocchio, e in sul nodo del collo l’assannò, sì che, tirando, grattar li fece il ventre al fondo sodo","""Uno di loro balzò su Capocchio e gli affondò i denti nella nuca, trascinandolo via talmente velocemente da costringerlo a strisciare con la pancia sul terreno roccioso della Bolgia."""
1690,"  E l’Aretin che rimase, tremando mi disse: ""Quel folletto è Gianni Schicchi, e va rabbioso altrui così conciando""","""Griffolino d'Arezzo era lì tremante, quando mi ha detto: «Quel fantasma è Gianni Schicchi e sta mostrando una rabbia incontenibile nei confronti degli altri condannati»."""
1691,"  ""Oh"", diss’io lui, ""se l’altro non ti ficchi li denti a dosso, non ti sia fatica a dir chi è, pria che di qui si spicchi""","""«Oh», risposi a lui, «spero che non cada nelle grinfie di un'altra persona: per piacere, fammi sapere chi è prima che scappi da qui.»"""
1692,"  Ed elli a me: ""Quell’è l’anima antica di Mirra scellerata, che divenne al padre, fuor del dritto amore, amica",""".»E lui disse a me: «La storia è quella della malvagia Mirra, che tradì la morale e s'innamorò di suo padre.»"""
1693,"  Questa a peccar con esso così venne, falsificando sé in altrui forma, ","""Lei riuscì a commettere tradimento con lui, mascherandosi da qualcun altro."""
1694,"  come l’altro che là sen va, sostenne,  per guadagnar la donna de la torma, falsificare in sé Buoso Donati, testando e dando al testamento norma""","""Come se ne andò via, l'altro riuscì a impersonare Buoso Donati per ottenere la regina dell'armento ed alterare il testamento in modo da farlo passare come valido."""
1695,"  E poi che i due rabbiosi fuor passati sovra cu’ io avea l’occhio tenuto, rivolsilo a guardar li altri mal nati","""Quando i due litigiosi si furono allontanati, spostai lo sguardo sugli altri peccatori."""
1696,"  Io vidi un, fatto a guisa di lëuto, pur ch’elli avesse avuta l’anguinaia tronca da l’altro che l’uomo ha forcuto","""Vidi una persona che, se fosse stata divisa in due parti a livello dell'inguine, sarebbe assomigliato ad un liuto."""
1697," La grave idropesì, che sì dispaia le membra con l’omor che mal converte, che ’l viso non risponde a la ventraia,  ","""La linfa mal smaltita può causare una grave idiopatia, che deforma così tanto le membra da rendere il viso notevolmente più sottile rispetto al ventre."""
1698," faceva lui tener le labbra aperte come l’etico fa, che per la sete l’un verso ’l mento e l’altro in sù rinverte","""lo spinsero a tirare su le labbra come facesse una persona affamata di acqua, portando il labbro superiore in alto e quello inferiore verso l'angolo del mento."""
1699,"  ""O voi che sanz’alcuna pena siete, e non so io perché, nel mondo gramo"", diss’elli a noi, ""guardate e attendete  a la miseria del maestro Adamo","""Ci fu detto di guardare con attenzione la triste condizione di Mastro Adamo, noi che siamo senza punizione nell'Inferno e non sappiamo perché."""
1700," io ebbi, vivo, assai di quel ch’i’ volli, e ora, lasso, ",""" morto, non voglio nienteDa vivo ho avuto tutto ciò che desideravo, e ora da morto non voglio più nulla."""
1701,un gocciol d’acqua bramo,vorrei tanto un po' d'acqua
1702,"  Li ruscelletti che d’i verdi colli del Casentin discendon giuso in Arno, faccendo i lor canali freddi e molli, sempre mi stanno innanzi, ","""I ruscelli di acqua cristallina che scendono dalle verdi alture del Casentino, creando un cammino bagnato e rigenerante fino al fiume Arno, restano sempre nella mia memoria."""
1703,"  e non indarno, ché l’imagine lor vie più m’asciuga  che ’l male ond’io nel volto mi discarno","""e non senza motivo, dal momento che la loro presenza mi lenisce molto più del turbamento che mi provoca il mio volto afflitto."""
1704," La rigida giustizia che mi fruga tragge cagion del loco ov’io peccai a metter più li miei sospiri in fuga",L'implacabile sentenza divina che mi causa tanto dolore sfrutta il luogo in cui commisi un peccato per tormentarmi ulteriormente.
1705,"  Ivi è Romena, là dov’io falsai la lega suggellata del Batista","""Il castello di Romena ergeva là sotto, ed è stato in quel luogo che io ho contraffatto il fiorino."""
1706," per ch’io il corpo sù arso lasciai","""Per questo motivo, fui sottoposto ad un rogo."""
1707,"  Ma s’io vedessi qui l’anima trista di Guido o d’Alessandro o di lor frate, per Fonte Branda non darei la vista","""Se avessi di fronte l'incarnazione malvagia del trio Guido, Alessandro e loro fratello, rinuncerei volentieri al calice della Fonte Branda."""
1708,"  Dentro c’è l’una già, se l’arrabbiate ombre che vanno intorno dicon vero","""Una di loro dovrebbe essere presente già ora, se ciò che sostengono le anime infuriare volteggianti è veritiero."""
1709," ma che mi val, c’ ho le membra legate?  ",Qual è l'utilità di tutto ciò se non posso muovermi?
